構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,強化教學品質,教師專業分享輔導機制,擴大業師協同教學，提高學生學習興趣與競爭力方案,,,,定期舉辦「業師協同教學成果分享會」，除可呈現各課程業師協同教學之特色與優點外，教師亦可學習不同領域之教學方法及內容
教學,強化教學品質,教師專業分享輔導機制,建立教師共學機制、成立教師專業社群、經驗分享方案,,,,辦理微型教學知能工作坊，讓養成背景較為類似之教師產生共鳴，辦理全校教學共學會，設置教師教學觀摩平台。
教學,強化教學品質,教師專業分享輔導機制,建立教師共學機制、成立教師專業社群、經驗分享方案,,,,成立教師專業社群，鼓勵全校教師參與
教學,強化教學品質,教師專業分享輔導機制,建立教師共學機制、成立教師專業社群、經驗分享方案,,,,建立新進教師輔導機制，推動教師典範傳習，成立新進教師社群。
教學,強化教學品質,教師專業分享輔導機制,建立教師共學機制、成立教師專業社群、經驗分享方案,,,,鼓勵校際社群之成立，教學資源之區域分享。
教學,強化教學品質,教師專業分享輔導機制,善用教學新科技與充實數位教材方案,,,,鼓勵教師參與教學科技應用與數位學習議題講座與工作坊
教學,強化教學品質,教師專業分享輔導機制,善用教學新科技與充實數位教材方案,,,,透過輔導與培訓之方式，提升教師教材影片設計與內容規劃技巧。
教學,強化教學品質,教師專業分享輔導機制,激勵教師提升教學熱忱方案,,,,辦理全校教師參與之優良教師交流會，分享教學方法與成果。
教學,強化教學品質,教師專業分享輔導機制,手牽手共享學習力擴散計畫方案,,,,邀請校內外帶領教學助理有卓越教學成果之教師進行分享，強化教師對各類教學助理工作範圍及管理方式之認知
教學,強化教學品質,健全教師（學）評鑑制度,推動CDIO教育模式,,,,經由課程之評量機制，不斷改善教師之教學內容及方法。
教學,強化教學品質,健全教師（學）評鑑制度,鼓勵課程及教學之創新實踐研究（含翻轉教學等創新教學法）方案,,,,建立人力分流與校內創新教學審閱機制，協助獲計畫補助之教師，確實整合教師考核及獎勵制度。
教學,強化教學品質,健全教師（學）評鑑制度,激勵教師提升教學熱忱方案,,,,教學優良教師遴選、表揚及獎勵
教學,強化教學品質,健全教師（學）評鑑制度,落實系所評鑑與工程教育認證規範確保教學品質方案,,,,持續推動其他系所通過系所評鑑，配合系所評鑑週期，建立持續改善機制
教學,強化教學品質,推動多元升等,激勵教師提升教學熱忱方案,,,,啟動教師多元升等制度
教學,強化教學品質,健全教學獎勵制度,激勵教師提升教學熱忱方案,,,,提撥適量之相對補助款，對獲得彈性薪資之教師，給予產學研究上之額外資助
教學,強化教學品質,健全教學獎勵制度,跨學院交叉課程設計方案,,,,鼓勵教師跨域合作專題課程，採教學鐘點費加權之措施，以提高意願。
教學,強化教學品質,健全教學獎勵制度,師資結構優化計畫,,,,校內各種教學、研究、輔導優良教師獎勵
教學,強化教學品質,減輕教師教學負擔,師資結構優化計畫,,,,以彈性薪資延攬、留任頂尖教學、研究人員與高等教育經營管理人才
教學,強化教學品質,減輕教師教學負擔,師資結構優化計畫,,,,逐年降低學生數，同時降低生師比。
教學,強化教學品質,減輕教師教學負擔,師資結構優化計畫,,,,兼任教師的人數維持不超過專任教師人數，以維持專兼任教師比例合理，並多以具有經驗的業界主管為主，以促進產學合作、降低學用落差。
教學,強化教學品質,建立教學改善回饋系統,推動CDIO教育模式,,,,專題學習秉此精神，推動以任何可以展現理解之方式製作作品，採取動態評量的方式，讓學生可以展現他們對知識之理解。
教學,強化教學品質,建立教學改善回饋系統,精進深化通識基礎課程「現代公民素養」之教學開展方案,,,,藉由學習成果聯展之模式，提供教師教學觀摩／學生典範學習之相輔相成的雙向刺激與循環。
教學,強化教學品質,建立教學改善回饋系統,激勵教師提升教學熱忱方案,,,,實施期中課程問卷調查、期末教學評量追蹤輔導機制，對各等級教學評量未達標準者訂定不同層次之輔導及處置規範，並持續追蹤改善至第二學期。
教學,強化教學品質,教學單位國際認證,落實系所評鑑與工程教育認證規範確保教學品質方案,,,,持續推動工程相關系所通過國際工程教育認證
教學,強化教學品質,提升教師群專業度,師資結構優化計畫,,,,新聘教師必須具有博士學位，並能符合院系需求、校務長遠發展。
教學,強化教學品質,提升教師群專業度,師資結構優化計畫,,,,每學期皆透過教師員額規劃會議檢討教師員額及配置，若有聘任、轉任皆公開徵求並依校務發展需求、產業及社會變遷及系所需求，遴聘專業人才並經教評會三級三審完成聘任、轉任程序。
教學,跨領域學習,規劃跨領域學位（分）學程,建構TTU創新學習生態系統方案,,,,選修「第二專長課程」，「加廣」專業，成為π型多專長人才。
教學,跨領域學習,規劃跨領域學位（分）學程,以學院為核心之課程規劃方案,,,,開設跨領域實務學程，提升學生跨領域實踐能力，統整學院資源和師資結構開設就業市場人力需求之專業學程。
教學,跨領域學習,規劃跨領域學位（分）學程,強化核心（五加二）產業跨領域人才培育方案,,,,依據職能取向分類各系的必修課程，提供給他系的學生選修，拓展學生視野、「加廣」專業，讓學生成為π型多專長。
教學,跨領域學習,跨領域教學,跨學院交叉課程設計方案,,,,擴大教學場域，將課程拉到教室外，進行跨域移地教學激發跨域專題研究之議題。
教學,跨領域學習,跨領域教學,跨學院交叉課程設計方案,,,,跨域專題抵免專業課程學分及定期舉辦專題競賽提供發表與分享平台，讓學生爭取榮譽與獎金，並優先推薦各項獎學生與就業機會。
教學,跨領域學習,跨領域教學,打造高齡友善城市計畫,,,,預計將規劃專題設計課程為核心的系列化教學，以跨領域合作方式，結合包括設計學院、工程學院、電機學院、經營學院的師生，具體以專題設計與微型課程為載體，d-School使用者導向創新方式規劃，預計將以共同進行「跨領域共創」或「設計思考」Workshop/工作營、微型課程等方式實施。
教學,跨領域學習,跨領域教學,打造高齡友善城市計畫,,,,結合跨院選修課程，包括如「跨領域專題」、「科技創新與創業實務」、「可動新媒材整合設計」、「物聯網技術」等課程。
教學,跨領域學習,跨領域教學,優勢領域人才培育方案,,,,透過跨科系、跨領域之課程交流和資源整合共享，提供學生更多元化的專業訓練
教學,提高學習自由度及彈性,微學分（彈性學分）,深化創新課程模式（微型課程、總整課程、服務學習課程等）之運作方案,,,,規劃基礎實作技術型之微型課程，培育學生造物實踐之工程技術能力。亦將舉辦「紙飛機」、「跳跳車」、「風力車」、「足球機器人」等主題式之實作工作坊，使學生學習型態更趨完整。
教學,提高學習自由度及彈性,微學分（彈性學分）,深化創新課程模式（微型課程、總整課程、服務學習課程等）之運作方案,,,,針對新興之跨域技術或學習重點，採微型課程之概念進行實施和操作，透過教師與業師共同合作而激盪出之教材及授課方式，提供學生從應用層面的認知開始，進而培養其結合理論、實驗及具體實作之能力。
教學,提高學習自由度及彈性,微學分（彈性學分）,深化創新課程模式（微型課程、總整課程、服務學習課程等）之運作方案,,,,依循「走讀中山北路」之學習方案，連結周邊文化資產機構與基地，以微型方式使校外教學型態變成學生在學期間能持續地參與、探索和思考者，最終形成自身之研究關懷與分析觀點。
教學,提高學習自由度及彈性,微學分（彈性學分）,深化創新課程模式（微型課程、總整課程、服務學習課程等）之運作方案,,,,開設應用語文微型課程或國際工作坊，強化學生語文表達能力，並與來校之國外交換生分組活動，提升外語運用能力。
教學,提高學習自由度及彈性,微學分（彈性學分）,多元語文溝通能力方案,,,,以主題式語文微型課程之規劃，為學生提供正規課程外之深度練習，提升學生自主學習之意願。
教學,提高學習自由度及彈性,微學分（彈性學分）,多構面學習增能計畫方案,,,,社團微型課程，除了社團之同學，亦鼓勵更多非社團之學生，參與活動規劃與實踐。可跨學期累積，於畢業前結算，最高2學分。
教學,提高學習自由度及彈性,微學分（彈性學分）,彈性終身教育提升計畫,,,,非正式學制學員由大同大學推廣教育中心頒發學分證明，可以抵未來正式入學之學分。
教學,提高學習自由度及彈性,微學分（彈性學分）,打造高齡友善城市計畫,,,,在「問題發掘與設計思考」階段，將針對學生與目標族群的服務需求，開設微型技術課程輔助，師資來源將來自校內、外校、以及業界專家。
教學,提高學習自由度及彈性,微學分（彈性學分）,優勢領域人才培育方案,,,,利用課程教學模組可以進行基礎的微型課程來加以推動，讓老師們實質上可以互相合作，並且利用微型課程的合作機制，增進教師的積極性和參與跨域度。
教學,提高學習自由度及彈性,深碗課程,深化創新課程模式（微型課程、總整課程、服務學習課程等）之運作方案,,,,擬由各系規劃核心課程深碗課程化，以培養學生核心能力不可或缺之專業課程，經過長時期與深度之學習後，能具備專業能力。
教學,提高學習自由度及彈性,深碗課程,深化創新課程模式（微型課程、總整課程、服務學習課程等）之運作方案,,,,規劃開授跨學期之深碗課程，打破傳統每學期評定成績之規則，使教學與學習更具彈性，不再拘泥於成績與課程進度之壓力，而阻礙創意與科學新發現之探索。
教學,提高學習自由度及彈性,深碗課程,深化創新課程模式（微型課程、總整課程、服務學習課程等）之運作方案,,,,以實用性為主，依教學目標，整合跨領域、跨系所數門課程或微型課程成為深碗課程，以類似跨領域小學程方式，既可達成跨領域學習之目的，亦具有課程上安排之彈性。
教學,人才國際化,增進外語能力,跨領域基礎通識課程方案,,,,外語中心規劃「英語簡報及口語表達」、「職場英文」、「商務英語談判」等實用外語課程，擬舉辦國際工作坊，強化學生未來職場能力。
教學,人才國際化,增進外語能力,多元語文溝通能力方案,,,,外語課程實踐「做中學」，將課程主題設計成「學習單」，讓學生把上課學習之句型、文法等，於課堂上透過口頭發表練習或文章書寫等實作演練
教學,人才國際化,增進外語能力,多元語文溝通能力方案,,,,開設外語微型課程，如：英語簡報、英語求職面談、英語履歷撰寫、日語檢定、旅遊日語及其他課程
教學,人才國際化,增進外語能力,多元語文溝通能力方案,,,,舉辦各種外語競賽，展現學生學習成果
教學,人才國際化,增進外語能力,多元語文溝通能力方案,,,,辦理英檢校園考，獎勵通過校外英、日語檢定之學生並持續開辦外語檢定輔導班。
教學,人才國際化,增進外語能力,多元語文溝通能力方案,,,,外語優良學生得以通過校外外語檢定成績合格者得抵免必修外語學分。
教學,人才國際化,增進外語能力,多元語文溝通能力方案,,,,針對英語程度不佳之學生，積極協助解決其英語學習困難問題，開辦系列基礎課程
教學,人才國際化,增進外語能力,多元語文溝通能力方案,,,,添購外語線上學習課程及外語檢定題庫，提供學生自修。
教學,人才國際化,增進外語能力,多元語文溝通能力方案,,,,協助學生成立外語學習讀書會或社團，培育學生自主學習外語。
教學,人才國際化,多元文化/文化交流,多元語文溝通能力方案,,,,外語課程介紹職場情境及異國文化，並辦理外語多元文化體驗學習活動
教學,人才國際化,多元文化/文化交流,手牽手共享學習力擴散計畫方案,,,,持續辦理境外生體驗文化參訪、學習講座及文化交流座談會等學習活動
教學,人才國際化,多元文化/文化交流,手牽手共享學習力擴散計畫方案,,,,營造境外生與本地生交流互動、彼此觀摩學習之機會，了解文化差異並深化在地文化認知效能。
教學,人才國際化,多元文化/文化交流,推動學生赴境外學習及境外生來校交流方案,,,,每年2-3月舉辦華德體驗營，7-8舉辦暑期國際工作營
教學,人才國際化,辦理海外參訪或移地教學,國際交流方案,,,,辦理國際工作營，邀請日本、美國、泰國、緬甸以及中國等外國師生至本校進行交流，同時也安排教師帶領學生至國外參加活動展演及展覽。
教學,人才國際化,辦理海外參訪或移地教學,國際交流方案,,,,國際工作營成效良好，接續將擴大辦理，未來五年已陸續邀請英國、新加坡南南洋理工大學、日本九州大學、印尼UPH、泰國布拉帕等大學加入，營造更優質的學習環境。
教學,人才國際化,交換學生,國際交流方案,,,,除了已與多國合作簽署的學生交流協議，本校計畫增加日本及歐洲的交換名額，讓更多師生能夠體驗不同的文化與教育模式。
教學,人才國際化,交換學生,國際交流方案,,,,未來擬積極簽訂姊妹校，並擴大師生學制交流。
教學,人才國際化,交換學生,推動學生赴境外學習及境外生來校交流方案,,,,持續積極推展並深化與姐妹校的交流項目
教學,人才國際化,雙聯學位,推動學生赴境外學習及境外生來校交流方案,,,,推動碩士班雙聯學位合作
教學,人才國際化,生源國際化（及其配套措施）,國際交流方案,,,,以教師教學經驗交流作為開始，本校將派遣老師至日本京都工藝纖維大學、大陸華中科技大學、中國傳媒大學及江南大學進行課堂教學，期間並針對國際學院之教學理念與該校老師及學生分享，以吸引國際學生參與。同時，本校也將配合政府南向政策，透過本校建教合作之大同公司泰國廠牽線，與泰國布拉帕大學商學院（Graduate School of Commerce Burapha University）與印尼UPH （Univesitas Pelita Harapan）建立未來國際學院師生交流關係並增加師生之多元性。
教學,人才國際化,生源國際化（及其配套措施）,推動學生赴境外學習及境外生來校交流方案,,,,營造校園國際化環境，吸引外籍生就讀
教學,提升基礎能力,強化國文能力,多元語文溝通能力方案,,,,藉由國語文能力表達課程，結合田野調查、實地採訪，並透過主題設計，引領學生走出校園，落實在地連結。
教學,提升基礎能力,強化國文能力,多元語文溝通能力方案,,,,推動「經典五十」，書目類別涵蓋人文藝術、自然科學、社會科學、人物傳記等，希望藉由大量閱讀與心得寫作競賽，拓展學生之視野與思維，並強化學生思考及表達能力。
教學,提升基礎能力,強化表達溝通能力/領導能力,多元語文溝通能力方案,,,,簡報大賽議題化，設定簡報大賽之主題，訓練綜合表達力
教學,提升實作能力,推動各類競賽（實作能力）,擴大業師協同教學，提高學生學習興趣與競爭力方案,,,,鼓勵老師與業師發展與業界結合之相關專題計畫或競賽
教學,提升實作能力,推動各類競賽（實作能力）,打造高齡友善城市計畫,,,,在「具體導入執行與實踐」階段，將輔以本校補助，於台北世貿中心展出之「新一代設計競賽」或者本校育成中心主辦的常態性全國校際競賽「全國創業競賽」，透過創新產品設計、企劃書提案，將具體解法發展、或延伸出適合可行的商業模式。
教學,提升實作能力,推動各類競賽（實作能力）,與產學研機構合作育才方案,,,,辦理各類競賽活動，激發學生學習潛力。
教學,提升實作能力,推動各類競賽（實作能力）,優勢領域人才培育方案,,,,辦理數項實作競賽，期以活動參與激發學生思考與實作能力。
教學,提升實作能力,推動各類競賽（實作能力）,優勢領域人才培育方案,,,,IoT校園競賽
教學,提升實作能力,呈現、檢核或評估實作成果,提升學生造物實踐能力方案,,,,串聯全校各領域微型實作課程，接著在適當時機，訂定適當主題，透過微型課程方式舉辦跨領域實作工作坊，形成跨領域實作專題。
教學,提升實作能力,呈現、檢核或評估實作成果,提升學生造物實踐能力方案,,,,針對各實作技術領域研發認證方法，通過一定考核之學生授予特定之認證資格，除提升其榮譽感並給予肯定之外，另一方面亦給予使用機具設備之特權。
教學,提升實作能力,開設增進實務能力導向課程,打造高齡友善城市計畫,,,,在「創新產品與服務設計」階段，將輔以本校常態性大型活動，例如「媒客松」、「苗圃課程」或「國際工作營」等，該活動即透過跨領域團隊，針對議題提出解法，本計畫所激盪出目標族群需求（或問題）的解法，亦能透過此活動進行淬鍊與調整。
教學,提升實作能力,開設增進實務能力導向課程,打造高齡友善城市計畫,,,,舉辦跨領域共創或設計思考工作坊方式來實施，以培養學生解決高齡社會議題的能力。
教學,提升實作能力,開設增進實務能力導向課程,打造高齡友善城市計畫,,,,開設以課程為基礎舉辦工作營，包括如核心的工業設計系「專題設計」（2門）、媒體設計系「專題設計」（2門）、「智齡設計」（4門）以及「社會設計」；此外，還有設計倫理、設計與文化、設計方法、人因設計、人因工程特論、使用者為中心之設計、觀光遊憩與設計、公共設計、服務設計、智慧產品互動設計等，未來亦可配合支援。
教學,提升實作能力,開設增進實務能力導向課程,建構TTU創新學習生態系統方案,,,,「場域學習」引導學生瞭解與反思社會及產業需求
教學,提升實作能力,開設增進實務能力導向課程,建構TTU創新學習生態系統方案,,,,「問題導向學習課程」、「媒客松活動」與「專題研究課程」讓學生親自設計並實踐解決需求之方案
教學,提升實作能力,開設增進實務能力導向課程,建構TTU創新學習生態系統方案,,,,該系之進階專業選修課程或相關以院為核心之「專業職能課程」，「加深」專業，成為T型專業人才
教學,提升實作能力,開設增進實務能力導向課程,問題導向式學習方案,,,,例如：「大同牛埔學」、「跨域基礎通識課程」、「媒客松活動」、「專業課程融入服務學習」、「專題研究課程」及「創業經營課程」等。
教學,提升實作能力,開設增進實務能力導向課程,跨領域基礎通識課程方案,,,,經營學院擬規劃「隨處可見的經濟學」、「財務報表」、「成本與決策」、「財務與金融」等課程來培育學生永續經營之成本管理能力。
教學,提升實作能力,開設增進實務能力導向課程,跨領域基礎通識課程方案,,,,工程、電資學院持續開設「機構設計實作」、「造物加工」、「應用電子創作」、「材料加工」等課程，由造物教育中心規劃並推動跨領域融合。
教學,提升實作能力,開設增進實務能力導向課程,強化核心（五加二）產業跨領域人才培育方案,,,,透過以學院為核心之專業職能學程的訓練，學生可「加深」專業職能，成為T 型專業人才。
教學,提升實作能力,開設增進實務能力導向課程,建立全校整合性創新創業專責組織方案,,,,學生培養（近期）：進行實務課程設計、校外實習、企業參訪等。
教學,提升實作能力,開設增進實務能力導向課程,建立全校整合性創新創業專責組織方案,,,,開設相關實務操作課程，校友支援之製造諮詢與評估，媒客松創業育成活動，大同設計商品館以及行銷試賣會等活動，用以累積學生的創業實務經驗。
教學,提升實作能力,開設增進實務能力導向課程,與產學研機構合作育才方案,,,,開設具實務內涵之資安課程。
教學,提升實作能力,開設增進實務能力導向課程,與產學研機構合作育才方案,,,,開設實務課程，提供學生產業實務應用理論的學習機會。
教學,提升實作能力,開設增進實務能力導向課程,與產學研機構合作育才方案,,,,辦理資安相關講座，讓學生瞭解資安領域。
教學,提升實作能力,開設增進實務能力導向課程,與產學研機構合作育才方案,,,,辦理「科技體驗營」提供高中生參與、及「實作體驗營」訓練學生實作之能力。
教學,提升實作能力,開設增進實務能力導向課程,與產學研機構合作育才方案,,,,規劃職場導向課程，再加上多元的實務導向能力，培育跨域職場移動力。
教學,提升實作能力,開設增進實務能力導向課程,優勢領域人才培育方案,,,,定期開設物聯網（IoT）相關課程
教學,提升實作能力,開設增進實務能力導向課程,優勢領域人才培育方案,,,,將藉由本校生物工程系舉辦之食品技師學程與生技製藥學程來主動培育具有創新能力之跨領域技術人才。
教學,提升實作能力,開設增進實務能力導向課程,新農業萌芽行動在地實踐計畫,,,,專案式學習課程設計：專案式學習的教學方式進行教學，強調專案導向做為學習主軸，在實踐過程中直接找到對應的知識應用面。
教學,提升實作能力,開設增進實務能力導向課程,新農業萌芽行動在地實踐計畫,,,,建立檢測機制品質驗證：由化工系經由課程設計進行檢驗機制之建立，規劃將農藥與重金屬檢測納入教學主題，使同學瞭解定量分析的原理並能活用於實際工作上。
教學,提升實作能力,聘請業師或雙師協同教學,跨領域挺生學院試辦計畫方案,,,,鼓勵專任老師與業師共同設計教材與教學方法及共同授課，可使單一課程的內容同時兼具理論與實務之面向和思維，也藉此培養專任老師與業師彼此的合作教學的默契，進而衍生與產業相關的專題或指導學生參與國內外競賽。
教學,提升實作能力,聘請業師或雙師協同教學,跨領域挺生學院試辦計畫方案,,,,定期舉辦「業師協同教學成果分享會」，除呈現各課程業師協同教學的特色與優點外，教師也可學習不同領域的教學方法及內容，以作為教學精進的參考。
教學,提升實作能力,聘請業師或雙師協同教學,跨學院交叉課程設計方案,,,,提高業師協同比率，將業師觀點帶進教室，激發跨域專題動機
教學,提升實作能力,聘請業師或雙師協同教學,提升學生造物實踐能力方案,,,,現有師資能力之培訓與提升，至少增聘一名實作教育型師資，持續引入業界技術師資，建立與業界連結之實作技術能力，持續開設具創新教學方式與創新內涵之微型實作課程。
教學,提升實作能力,聘請業師或雙師協同教學,擴大業師協同教學，提高學生學習興趣與競爭力方案,,,,推動教師與業師共同設計教材與教學方法，使單一課程內容同時兼具理論與實務之面向與思維。
教學,提升實作能力,聘請業師或雙師協同教學,優勢領域人才培育方案,,,,業師協同教學。
教學,提升實作能力,提升教師實務能力,推動CDIO教育模式,,,,讓教師至企業培訓或業師協同教學，建立科研專案合作夥伴關係等，提高教師之工程實踐能力。
教學,數位化,建置開放式線上課程,善用教學新科技與充實數位教材方案,,,,研擬數位課程製作獎勵與補助辦法，鼓勵並輔導教師開發與製作具本校特色之MOOC課程
教學,數位化,建置開放式線上課程,善用教學新科技與充實數位教材方案,,,,與國內大型MOOC課程平台合作，提供不分年齡與職業之學習者進行終身學習
教學,數位化,教材雲端化,多元語文溝通能力方案,,,,於103年4月設置「大學國文教學網」分享平台。未來除了持續更新網頁內容以及全面上傳學生優異學習作品外，亦致力落實與「國語文能力檢測」試題設計結合，以提高學生之使用率及師生之間的互動交流。並就「學用合一」之需求，以更多元之文章、影片分享和議題討論，開啟與培養同學們之跨界整合力、社會關懷力、職涯就業力以及國際關注力。
教學,數位化,教材雲端化,多元語文溝通能力方案,,,,鼓勵老師製作數位教材並置於教學輔助平台「網路大學」
教學,數位化,教材雲端化,與產學研機構合作育才方案,,,,運用教學資源平臺，提升學習成效。
教學,數位化,數位教學創新,推動CDIO教育模式,,,,推動及使用科技輔助教學技術，例如：ZUVIO教學應用程式，以提升學生學習動機及成效。
教學,數位化,數位教學創新,鼓勵課程及教學之創新實踐研究（含翻轉教學等創新教學法）方案,,,,將數位科技融入教學創新，運用數位課程、數位教材和即時互動系統等科技輔助。
教學,數位化,數位教學創新,善用教學新科技與充實數位教材方案,,,,推廣創新與微型課程錄製，鼓勵教師將精巧之教學單元內容數位化
教學,數位化,數位教學創新,善用教學新科技與充實數位教材方案,,,,建立基礎課程數位化之補助與審查制度
教學,數位化,數位教學創新,善用教學新科技與充實數位教材方案,,,,鼓勵基礎科目教師形成教學群，共同開發符合本校教學目標之教材
教學,資訊力,開設程式設計課程,資訊科技使用能力方案,,,,每學期開設兩門「程式設計通識課程」，將透過視覺化程式設計工具或積木堆積式之程式撰寫方式，來解決日常生活所會碰到之問題，以提高學習之趣味性
教學,資訊力,開設程式設計課程,資訊科技使用能力方案,,,,程式設計通識課程將鏈結各學系專業課程，幫助學生總整專業能力與資訊科技能力
教學,博雅教育,通識課程革新,建構TTU創新學習生態系統方案,,,,「跨域基礎通識課程」培育學生解決問題的基本能力
教學,博雅教育,通識課程革新,跨領域基礎通識課程方案,,,,設計學院擬規劃「設計表現方法」、「設計基礎」、「色彩材質表面處理」等課程，並以「跨域社會實踐專題」為核心，作為基礎通識課程之一環。
