構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,強化教學品質,健全教師（學）評鑑制度,教師評鑑,,,,建置教師歷程檔案系統，結合教師之教學成果、計畫執行以及產學合作成果等資料，並整合教師評鑑、教師校內外服務之相關資訊。
教學,強化教學品質,健全教師（學）評鑑制度,教師評鑑,,,,建立教師從進入學校後之個人數位化教學與研究檔案，形成完整之教師歷程。
教學,強化教學品質,推動多元升等,行政資源,,,,規畫增加教學成果升等機制，以落實教師多元升等制度。
教學,強化教學品質,健全教學獎勵制度,行政資源,,,,獎勵制度包含落實優良教師評選機制。
教學,強化教學品質,健全教學獎勵制度,行政資源,,,,配合深耕計畫訂定本校特殊優秀人才彈性薪資辦法，延攬及留任優秀教師。
教學,強化教學品質,建立教學改善回饋系統,推動核心能力評核與回饋機制,,,,落實基本素養與核心能力問卷調查工作，並建立回饋及改善機制。
教學,強化教學品質,建立教學改善回饋系統,推動核心能力評核與回饋機制,,,,建立學生目標學習機制，讓學生於學期初依據課程綱要自訂該課程之學習目標，並於學期中與學期末進行自我學習成效之評核，並搭配教師對學生學習評核結果進行相互驗證，取代傳統分數決定學習成果之思維。
教學,強化教學品質,建立教學改善回饋系統,具體做法,,,,建立調查結果回饋機制：依據畢業生就業狀況調查結果，輔導各系所完成職涯進路圖的建置，每學年進行資料的強化與更新，以作為各系所規劃教學課程與未來發展之參考，亦提供在校同學訂定學習及生涯計畫之參考。
教學,強化教學品質,提升教師群專業度,中文表達能力提升方案,,,,聘任專案約聘中文教師協助推動此方案。
教學,強化教學品質,提升教師群專業度,英文能力提升方案,,,,聘專案約聘英文教師與助理協助推動此方案。
教學,強化教學品質,提升教師群專業度,健康促進與體能提升方案,,,,聘任專案約聘教師與助理協助推動此方案。
教學,強化教學品質,提升教師群專業度,提升學生資訊基本能力,,,,通識中心增聘資訊教師以協助推動此案。
教學,跨領域學習,規劃跨領域學位（分）學程,跨領域學程,,,,於107年規劃「藝術與創意行銷」以及「藝術與科技跨領域」二個大學部跨領域學程，著重以「藝術為體、科技為用」。
教學,跨領域學習,鼓勵輔系、雙主修,輔系、雙主修,,,,輔系及雙主修制度主要針對5個大學部（音樂學系、中國音樂系、應用音樂學系、藝術史學系和材質創作與設計學系）之需求而設置。五系的學生除了自身專業科系外，亦可選讀其他科系的課程，若有意願修讀輔系者，可依據本校「各學系學生修讀輔系辦法」規定修讀。
教學,跨領域學習,跨領域教學,共授課程,,,,每年度開設2~5門共授課程，共授課程開課機制為：主授教師應於開課前一學期提具計畫書，經系、所、中心課程委員會審議，每院每學期至多提出2門共授課程，並經校課程委員會議審議，必要時邀請校外共時授課專家參與審查通過後始得開授。
教學,跨領域學習,跨領域教學,共授課程,,,,「音樂推廣與實踐」共授課程透過邀請音像藝術學院應用音樂系具有藝術行銷專長的教授共同舉辦共時授課。
教學,提高學習自由度及彈性,微學分（彈性學分）,推動創新課程教學模式,,,,「微課程」屬於廣度之創新教學模式，採用主題式之課程規劃，學生不必修習完18週之課程，只要針對其中幾門有興趣的B主題進行修習並完成評核就可以取得相關學分。
教學,提高學習自由度及彈性,微學分（彈性學分）,「藝術、科技與社會」必修通識微課程方案,,,,107學年度起入學之大學部學生在通識課程部份必修「藝術、科技與社會」微課程。
教學,提高學習自由度及彈性,深碗課程,推動創新課程教學模式,,,,「深碗課程」屬於深入之創新教學模式，在核心或專業課程之現有學分數上，再規劃1~2學分非講授式之課程內容，讓學生可以針對該專業科目再進一步進行研討與學習，達到專精且深入之學習。
教學,提高學習自由度及彈性,深碗課程,深碗課程,,,,推動深碗課程計畫，規劃自107年度起，每年度開設2~6門深碗課程。深碗課程開設機制為：於開課前一學期提具計畫書，經系、所、中心課程委員會審議，每系、所、中心院每學期至多1門，並經院及校課程委員會議審議，必要時可邀請校外專家參與審查通過後始得開授。
教學,提高學習自由度及彈性,深碗課程,深碗課程,,,,中國音樂學系規劃「文化資產參與實踐課程」，課程進行模式是學生需同時修習、參與相關歲時慶典觀察課程，或相關系列講座（5場次）。
教學,提高學習自由度及彈性,深碗課程,深碗課程,,,,藝術創作理論研究所博士班規劃「藝術創作理論寫作課程」。
教學,提高學習自由度及彈性,深碗課程,深碗課程,,,,博物館學與古物維護研究所規劃「博物館展示規劃理論與實務」，課程目標亦增透過與地方館舍合作或建教合作方式，以「到博物館上課」實際進行參與式觀察法，除了課堂演練外也透過實務的操作。
教學,人才國際化,增進外語能力,英文能力提升方案,,,,開設「藝術英語文獻導讀」課程強化專業英語。
教學,人才國際化,增進外語能力,英文能力提升方案,,,,辦理英文職場寫作及口說工作坊。
教學,人才國際化,增進外語能力,英文能力提升方案,,,,辦理英語相關競賽。
教學,人才國際化,增進外語能力,英文能力提升方案,,,,開設「英語會話」選修課程。
教學,人才國際化,增進外語能力,拓展國際視野方案,,,,開設第二外語短期密集專班（日語、法語、德語）。
教學,人才國際化,增進外語能力,拓展國際視野方案,,,,開設短期密集專班協助學生準備各類外語能力檢測考試。
教學,人才國際化,增進外語能力,拓展國際視野方案,,,,辦理講座協助短、長期的出國規畫（讀書、工作、旅遊）。
教學,人才國際化,多元文化/文化交流,拓展國際視野方案,,,,辦理外國文化與節慶活動。
教學,人才國際化,交換學生,具體做法,,,,推動本校學生積極申請赴姊妹校進行交換計畫。
教學,人才國際化,交換學生,具體做法,,,,增進外國學生與本地生交流：與姊妹校辦理短期學生交流活動、辦理學術暑期營。
教學,人才國際化,生源國際化（及其配套措施）,具體做法,,,,境外學生諮詢服務：增列中英文資訊於網站如交換生申請流程、申請須知、交換生留臺生活知識。
教學,人才國際化,生源國際化（及其配套措施）,具體做法,,,,每年舉辦海外招生團至國外進行招生活動或勘查。
教學,人才國際化,生源國際化（及其配套措施）,具體做法,,,,以特色招生方式，推動針對東南亞學生之海外招生計畫。
教學,人才國際化,生源國際化（及其配套措施）,具體做法,,,,訂定「外國學生獎學金辦法」，提供外國學生就學補助，等雙向設置辦法。
教學,提升基礎能力,強化國文能力,中文表達能力提升方案,,,,「大學國文」與「國文」必修課加入一些應用中文活動（如演講、工作坊等），提升中文的書寫和口語能力。
教學,提升基礎能力,強化國文能力,中文表達能力提升方案,,,,開設「中文表達與溝通」課程，增進學生在應用文寫作、藝術行銷文案、歌詞填寫、報導文學、創意寫作、發音及口語表達、邏輯思維、辯論、簡報技巧等方面的能力。
教學,提升基礎能力,強化國文能力,中文表達能力提升方案,,,,每年辦理中文能力檢定，檢測字形字音、錯別字檢出、成語應用等能力。
教學,提升基礎能力,強化寫作能力,中文表達能力提升方案,,,,持續辦理「南藝文學創作獎」，徵件文類分為新詩、散文、極短篇三類，鼓勵學生中文創作。
教學,提升實作能力,呈現、檢核或評估實作成果,具體做法,,,,畢業展演、創作補助與分享：透過畢業展演、創作的補助、指導教師輔導、師長經驗分享等作法，使得學生減輕畢業製作的經濟壓力與心理負擔。
教學,提升實作能力,呈現、檢核或評估實作成果,成熟期之工作項目（第五年）,,,,籌備小組舉辦檢討會議，規劃留存之活動項目後續營運，及執行完畢之活動項目收尾。
教學,提升實作能力,呈現、檢核或評估實作成果,成熟期之工作項目（第五年）,,,,下半年舉辦成果發表及相關活動。最終發表會時預期對完成藝術地圖的民眾發送專屬紀念品，以資鼓勵。
教學,提升實作能力,開設增進實務能力導向課程,碩士班專業實務課程模組,,,,中國音樂系碩士班專業實務課程模組：課程以表演實務課程為主，搭配中國音樂理論與臺灣傳統音樂等理論性課程。
教學,提升實作能力,開設增進實務能力導向課程,碩士班專業實務課程模組,,,,結合「聲樂教練」、「室內樂共授」、「音樂推廣與實踐」課程，提高學生與他人配合之演奏能力與經驗，提升自我的競爭力。
教學,提升實作能力,開設增進實務能力導向課程,碩士班專業實務課程模組,,,,數位博物館專業實務模組課程：博物館學與古物維護研究所規劃數位博物館專業實務模組課程，模組包含有「數位典藏」、「專題研究：數位策展」、「專題研究：數位時代的博物館觀眾」、「博物館E化」共四門課。
教學,提升實作能力,開設增進實務能力導向課程,碩士班專業實務課程模組,,,,設計結合校內師資之專業理論知識與業界新媒體科技及實務軟體操作練習之「文物研究與創新實踐模組」，模組包含有「古物調查與分級」、「臺灣傳世與考古文物」、「多媒體應用」共三門課。
教學,提升實作能力,開設增進實務能力導向課程,碩士班專業實務課程模組,,,,動畫藝術與影像美學研究所將「區域電影專題課程」、「影像藝術專題課程」、「編劇與導演專題」等原有課程強化創新教法及加強實務的連結。
教學,提升實作能力,開設增進實務能力導向課程,藝術史無疆界展覽,,,,跨院與動畫藝術及影像美學研究所合作，指導學生運用AR／VR技術，創造出藝術作品與場域之虛擬空間。
教學,提升實作能力,開設增進實務能力導向課程,成立模擬實驗室,,,,動畫藝術與影像美學研究所中的動畫藝術組設有「動畫創作」與「互動媒體」兩個專業主修，在課程設計上除了透過相關的創新教學方式，讓學生學習動畫創作技術、互動媒體設計、3D音效設計與錄製等內容。
教學,提升實作能力,開設增進實務能力導向課程,藝術科技人才培育方案,,,,結合應用音樂系已開設之「應用音樂創作學程」、「錄音專業學程」相關課程內容，進行教學內容的擴充與技術的提升；也將結合動畫藝術與影像美學研究所相關VR研究案與課程，進行影像與聲音場域的整合。
教學,提升實作能力,開設增進實務能力導向課程,學生學習成果展示,,,,在相關文化資產課程中，也將增加實務課程訓練，如田野調查與口述歷史方法、臺灣傳統音樂現場的實際參與演奏訓練。
教學,提升實作能力,聘請業師或雙師協同教學,碩士班專業實務課程模組,,,,實務課程為「鋼琴合作職場規劃」，邀請不同領域業界專家提供適合的鋼琴合作職場之專業訓練。
教學,提升實作能力,聘請業師或雙師協同教學,藝術專業工作坊,,,,音像藝術學院規劃動畫、動態影像、影展講座工作坊，由業師分享職場實務經驗及職能教學，使學生於學術課程外能有業師直接指導。
教學,提升實作能力,聘請業師或雙師協同教學,藝術專業工作坊,,,,視覺藝術學院邀請國內或國外知名藝術家以客座教授授課、專題講座或舉辦短期工作坊。
教學,提升實作能力,聘請業師或雙師協同教學,建置多功能攝影棚,,,,擬聘業界具豐富實務經驗的導播與攝影師，以講座方式進行進階授課。授課內容將同時搭配學生的進棚錄影實作，強化其器材操作與內容製作的能力，完成實習性短片。
教學,提升實作能力,聘請業師或雙師協同教學,籌備規劃期之工作項目（第一年）,,,,珊瑚潭藝術季將依據活動項目與主題內容，結合微課程、共授課程與跨域課程，邀請業師開授展覽、行銷企劃、藝術節規劃等相關實務專題。
教學,提升實作能力,聘請業師或雙師協同教學,藝術科技跨域管理人才方案,,,,107年至108年進行課程教學，搭配弗克思課程吧計畫，邀請跨領域業界專家授課（如媒體、科技、行銷、攝影、化妝、策展人）。
教學,提升實作能力,提升教師實務能力,同儕支持,,,,教師專業社群計畫於社群類別上明列「實務教學」一類，鼓勵教師透過同儕間產學合作經驗分享或辦理相關業界專家座談，以深入了解相關產業動態，提升實務連結能力。
教學,數位化,建置開放式線上課程,精進磨課師課程翻轉教學,,,,持續推動與鼓勵教師精進及規劃磨課師課程。
教學,數位化,建置開放式線上課程,建置多功能攝影棚,,,,培訓教學助理與技術人員協助磨課師課程的拍攝與後製。
教學,數位化,開發數位學習課程,精進磨課師課程翻轉教學,,,,鼓勵老師授權將現有磨課師課程之部份課成影片放置於ewant、TaiwanLIFE等學習平台，並提供一般民眾可以線上觀看，運用網路無遠佛屆之特性，落實課程專業知識之資源分享。
教學,數位化,數位教學創新,民族樂器移動櫥窗方案,,,,將影片交給授課老師請專人彙編為該門課程的教學成果影片，並放置於本校虛擬藝術村與社群影音網路平台，以開展更為廣泛的藝術傳播效益。
教學,數位化,電子學習歷程（e-Portfolio）,具體做法,,,,於大一新生入學，參加「新生定向成長營活動」時，加強學生學習歷程檔案（E-Portfolio）的宣導，並直接帶領學生至電腦教室上線使用學習歷程檔案平台。
教學,數位化,電子學習歷程（e-Portfolio）,具體做法,,,,透過系所加強宣導，提升（E-Portfolio）的曝光度及使用率。提升學生EP之使用率，作為學生學習與職涯規劃之紀錄提供學生檢核自我學習成效。
教學,數位化,典藏文獻史料數位化,成熟期之工作項目（第五年）,,,,將歷年活動紀錄編撰成冊，並數位典藏，作為校史重要一頁。
教學,資訊力,開設資訊學程/課程,提升學生資訊基本能力,,,,資訊處辦理短期密集資訊教育課程：例如影像軟體實作、網頁軟體實作等課程。
教學,資訊力,開設資訊學程/課程,提升學生運用程式設計能力,,,,依學系之屬性和需求開設程式設計類課程。
教學,資訊力,開設資訊學程/課程,提升學生運用程式設計能力,,,,各系所搭配課程調整在系所的專業選修課程中開設相關資訊課程。
教學,資訊力,強化基本資訊能力,提升學生資訊基本能力,,,,通識中心開設資訊科技課程，本校通識中心將資訊能力列為基本核心能力之一，並於自107學年度起將程式設計列為必修。
教學,博雅教育,通識課程革新,「藝術、科技與社會」必修通識微課程方案,,,,各學院及通識中心每學期提供適合全校學生修習的演講或工作坊供學生自由選修，主題包括藝術的多元形式和表現，以及藝術與科技、社會的關係等，學生修滿時數40小時即折抵2學分。
教學,博雅教育,通識課程革新,表演藝術方案,,,,通識中心整合教學資源，開設舞蹈與戲劇表演藝術之融合學程，提供環境空間與肢體表演、舞蹈表演實務、表演訓練等兼具多樣方向理論與實務訓練，學生需修畢20學分始取得學程證書。
教學,博雅教育,通識課程革新,通識中心：全校必修「藝術、科技與社會」微課程方案,,,,通識中心於107學年度起將「藝術、科技與社會」列為全校必修通識課程，修滿時數40小時折抵2學分，以演講或工作坊形式授課，每一微課程應具特定的學習主題。
教學,博雅教育,通識課程革新,通識中心：全校必修「藝術、科技與社會」微課程方案,,,,課程規劃：四學院每學期至少提供2-4小時，共同教育委員會每學期提供6小時，總計每學期約有14-22小時之演講或工作坊。各系所每月20日前將次月課程規劃表交由院匯整後提交通識中心，由通識中心課程委員會審定後，於每月月初公告當月之微課程，供學生做為選課之參考。
教學,博雅教育,通識課程革新,通識中心：全校必修「藝術、科技與社會」微課程方案,,,,課程時間：優先安排於每週四下午2 - 4點，每場2小時，以利全校學生參與。
教學,博雅教育,通識課程革新,通識中心：全校必修「藝術、科技與社會」微課程方案,,,,適用對象：107學年度起入學之大學部學生修習該課程。
教學,博雅教育,辦理藝術展覽或藝文活動,表演藝術方案,,,,表演藝術學程兼組班芝花劇團，提供表演藝術工作坊並定期於校內外展演。
教學,博雅教育,辦理藝術展覽或藝文活動,藝術專業工作坊,,,,音樂學院定期舉辦音樂大師工作坊，邀請音樂演奏大師實際指導學生演奏技巧，以及暑期世界音樂研習營，邀請世界音樂演奏專家進行一系列演講及工作坊。
教學,博雅教育,辦理藝術展覽或藝文活動,藝術史無疆界展覽,,,,藝術史無疆界展覽是由本校藝術史學系與奇美博物館簽署合作契約，以奇美博物館典藏品的複製畫作為系列性展覽內容，由教師指導學生實習策展。
教學,博雅教育,辦理藝術展覽或藝文活動,藝術史無疆界展覽,,,,此系列展覽是由藝術史學系的指導老師與學生組成策劃團隊，進行藝術展覽及教育活動之規劃及執行，包括展示物件之研究與分析、展覽文案內容之撰寫、展示空間之設計、活動教材與教育手冊之設計。
教學,博雅教育,辦理藝術展覽或藝文活動,籌備規劃期之工作項目（第一年）,,,,由高教深耕計畫辦公室組織藝術季與南藝講堂籌備小組，確定每年度的活動項目與主題內容。
教學,博雅教育,辦理藝術展覽或藝文活動,籌備規劃期之工作項目（第一年）,,,,配合每年藝術季活動進行內容徵選，集思廣益，擇優授獎，增加師生之參與度。
教學,博雅教育,辦理藝術展覽或藝文活動,籌備規劃期之工作項目（第一年）,,,,尋找適宜之活動場地，並估量因活動吸引至本校或各活動場地之人潮進行動線配置。
教學,博雅教育,辦理藝術展覽或藝文活動,整備及試行期之工作項目（第二年）,,,,訂定活動進度與流程內容。
教學,博雅教育,辦理藝術展覽或藝文活動,整備及試行期之工作項目（第二年）,,,,依據徵選結果，補助活動計畫，整合形象頁，發布宣傳品推廣珊瑚潭藝術季活動與南藝講堂。
教學,博雅教育,辦理藝術展覽或藝文活動,整備及試行期之工作項目（第二年）,,,,依據活動項目整合藝術季相關課程成果，採購相關設備與裝置施工。並洽詢活動舉辦期間之交通方案（如專車接送），列入活動宣傳重點事項。
教學,博雅教育,辦理藝術展覽或藝文活動,整備及試行期之工作項目（第二年）,,,,前期活動辦理，並執行藝術家駐村計畫。
教學,博雅教育,辦理藝術展覽或藝文活動,整備及試行期之工作項目（第二年）,,,,前期講座辦理。
教學,博雅教育,辦理藝術展覽或藝文活動,執行期之工作項目（第三、四年）,,,,籌備小組定期檢討追蹤藝術季活動進度，作為次一年度藝術季活動之參考依據。
教學,博雅教育,辦理藝術展覽或藝文活動,執行期之工作項目（第三、四年）,,,,前期設備維護，修整或汰換不良品。
教學,博雅教育,其他,專業倫理課程方案,,,,本校文博學院每學年固定開設專業倫理課程，屬院必修課程，分為學術倫理、博物館倫理及修復倫理，由院內老師共同授課，18小時，6週，並開放給全校其他系所選修。
教學,博雅教育,其他,生命教育理念與實踐方案,,,,自107學年度上下學期分別開設「生命教育」與「生命教育實踐」兩門課，前者講授生命教育相關理念，後者為師生一同規劃與辦理「生命教育工作坊」給鄰近社區之國小學生。
教學,博雅教育,其他,藝術專業工作坊,,,,文博學院舉辦博物館照明國際工作坊、保存修復專題研習等。
教學,培養自主學習能力,創新創業學程或課程,具體做法,,,,每年補助6~10門弗克思課程。
教學,培養自主學習能力,創新創業學程或課程,具體做法,,,,自106學年度第2學期起學生亦可依需求提案規劃弗克思課程，由學生自組修課社群，並自選課程教師與設計課程內容。
教學,培育創新創業人才,其他創業輔導及補助,建置創客空間鼓勵學生實踐創意,,,,規劃成立「創客空間」，希冀能以本校各系所之專業為基礎設置主題式空間，除了可以提供師生完善之教學後勤支援外，亦可鼓勵學生藉由創客空間將個人研發成果或作品商品化，並協助進行募資乃至於創業，亦將開放外部年輕創客共同參與。
教學,培育創新創業人才,其他創業輔導及補助,建置創客空間鼓勵學生實踐創意,,,,創客空間將以「藝術」及「科技」為兩大基軸，提供本校師生以及國、內外創意工作者「實踐創意發想」及「成果商品化」之微型創業場所。
教學,培育創新創業人才,其他創業輔導及補助,新媒體藝術創作課程與策展實驗計畫,,,,互動程式撰寫工作坊：持續邀請國、內外專家學者以工作坊方式進行arduino、puredata、Max/MSP/Jitter等程式的撰寫教學，以配合紅外線感應器等裝置建構互動式控制。
教學,培育創新創業人才,其他創業輔導及補助,新媒體藝術創作課程與策展實驗計畫,,,,新媒體藝術創作課程與校外教學創作工作坊的整合再現：虛擬藝術村4.0平台提供了一個將工作坊內容，如討論、活動過程、創作成果等，完整呈現的可能；除了有助展現並分享教學成果，更能成為繼存資料。
教學,培育創新創業人才,其他創業輔導及補助,新媒體藝術創作課程與策展實驗計畫,,,,將已於實體空間展示過之數位藝術展資料，存放於虛擬藝術村4.0資料庫，作為資料分享交流之參考依據。
教學,培育創新創業人才,其他創業輔導及補助,新媒體藝術創作課程與策展實驗計畫,,,,造形藝術研究所擬聯合動畫藝術與影像美學研究所進行合作策展，利用動畫特製的虛擬空間與時間經驗，創作出實體空間中無法提供之創意展示經驗。
教學,健康力,促進學生心理健康,健康促進與體能提升方案,,,,辦理體適能檢測與競賽，提升學生基本體適能。
教學,健康力,促進學生心理健康,健康促進與體能提升方案,,,,多元體育課程，包括游泳、健走、高爾夫、運動與健康等。
教學,健康力,促進學生心理健康,健康促進與體能提升方案,,,,辦理各項運動研習營，包括游泳、桌球、羽球。
教學,健康力,促進學生心理健康,健康促進與體能提升方案,,,,辦理體育教育增能研習：辦理籃排球教練和裁判研習、運動與營養研習、運動傷害防護研習營、運動貼紮實作工作坊。
教學,健康力,促進學生心理健康,健康促進與體能提升方案,,,,成立籃球校隊，聘任運動教練協助球隊練習，參與相關賽事。
教學,健康力,促進學生心理健康,健康促進與體能提升方案,,,,邀請鄰近社區和團體聯合辦理體育活動和競賽。
教學,健康力,促進學生心理健康,健康促進與體能提升方案,,,,規劃閒置空間整理為體能訓練室，開設體適能增能專班。
教學,就業力,生涯/職涯輔導,具體做法,,,,實務講座與專業技能養成：藉由實務案例的規劃、執行檢討等面向，辦理藝術職能說明會，校友分享會。
教學,就業力,就業博覽會,具體做法,,,,舉辦「新生定向成長營活動」：每學年於大一新生入學時，結合「大專校院就業職能平台-UCAN」辦理學生適性測驗，生涯規劃、職涯探索及生涯經驗分享等相關議題。
教學,就業力,雇主滿意度調查,具體做法,,,,建立畢業生長期追蹤機制：每學年輔導各系所透過電訪的方式進行畢業生就業概況調查，針對調查結果進行整理分析，並彙整歷屆校友資料，完成「畢業生資料庫」資料更新。
教學,其他,跨校學習資源整合與共享,健康促進與體能提升方案,,,,升級現有教學環境，改善教學設施，提供較優質之體育教學環境。
教學,其他,跨校學習資源整合與共享,建置多功能攝影棚,,,,改裝升級本校音像藝術媒體中心的現有攝影棚。必須升級和採購部分設備者，包括無縫綠幕（供動畫製作使用），與直播器材（磨課師課程），以建立虛擬與實體整合的多功能空間。
教學,其他,跨校學習資源整合與共享,建置多功能攝影棚,,,,此空間設備之相關教學主由紀錄所教師負責，包含媒體業界現況、設備及操作講解、攝影棚用途說明、攝影棚內作業技法、攝影棚生產之影像作品放映與討論等。
教學,其他,跨校學習資源整合與共享,成立模擬實驗室,,,,成立AR/VR模擬實驗室，升級設備包含有3D Immersive Sound軟硬體建置、VR Recording軟硬體建置等。
教學,其他,跨校學習資源整合與共享,電腦動畫影音室升級,,,,音像藝術學院擬成立電腦動畫影音教室，規畫25台的專業電腦工作站、10台IMAC工作站，並搭載Render Farm算圖軟體、Storyboard動態腳本、電繪片、透寫台等，提供學生快速翻拍轉錄成電腦、輸出成品的可能。
教學,其他,跨校學習資源整合與共享,電腦動畫影音室升級,,,,成立3D立體放映室，規劃高解析度4K劇場型數位投影及環繞系統的成音設備，以供新動畫影音技術與研究所需。
教學,其他,跨校學習資源整合與共享,藝術科技人才培育方案,,,,預定升級現有的影音設備階段流程圖詳見p.76。
教學,其他,跨校學習資源整合與共享,具體做法,,,,設置語言交換角落（Language Exchange Corner）：透過聚集本校外籍生及交換生建構語言文化交流之友善環境、辦理語言交換聚會活動。
教學,其他,制訂限期升等相關規範,行政資源,,,,針對學習預警之學生建立全面性之課後輔導制度，配合相關辦法之制訂，推動預警學生參與課後輔導，以補當前採申請方式之不足。
教學,其他,制訂限期升等相關規範,英文能力提升方案,,,,針對學習落後學生進行補救教學和追蹤輔導。
教學,其他,制訂限期升等相關規範,推動核心能力評核與回饋機制,,,,落實畢業門檻檢核機制：本校訂定「學生基本能力與畢業門檻實施辦法」，為檢視學生之學習成效，針對學習低落或未符合畢業門檻之學生，落實預警機制並加強輔導。
教學,其他,制訂限期升等相關規範,預警輔導機制,,,,持續強化學生學習預警制度：針對學期總成績三科以上不及格名單寄發預警通知函給學生家長；另彙整名單予各系主任、導師及任課教師，請老師協助輔導提昇學生成績，順利完成學業。
教學,其他,制訂限期升等相關規範,預警輔導機制,,,,「讀書與學習策略量表」施測及結果分析，協助學生釐清學習策略之良窳，並尋求資源及改善學習方法。
教學,其他,制訂限期升等相關規範,預警輔導機制,,,,一貫制學習輔導課程（時間管理、學習策略與方法），以講座方式提升學生學習相關知能。
教學,其他,制訂限期升等相關規範,預警輔導機制,,,,舉辦一貫制新生學習及生活適應座談會，因應一貫制新生學習轉銜問題，以講座及學長姐經驗分享，協助思考未來學習規劃。
教學,其他,制訂限期升等相關規範,預警輔導機制,,,,學習個別化輔導，針對因情緒心理困擾導致學習成效低落之學生，實施採個別處遇，提供妥適協助。
教學,其他,制訂限期升等相關規範,預警輔導機制,,,,擴大教學課輔中心（TA corner）之功能，除提供學生課後輔導與讀書之場所，將擴充可輔導之課程數，並鼓勵成績優異之學生踴躍擔任跨校課輔助理。
研究,學術國際化,強化師生國際交流,具體做法,,,,推動碩、博士海外實習。
研究,學術國際化,招募國外博士後研究人才,藝術專業論壇,,,,藝術專業論壇由教師邀請國內外業界專家學者，舉辦展覽或主題式座談會，讓參與的學生與教師能進行學術與研究的交流與討論。
研究,學術國際化,招募國外博士後研究人才,藝術專業論壇,,,,規劃如文博學院的學生論文發表會、藝術創作理論研究所的當代藝術國際展覽與論壇、造形藝術研究所的當代思潮論壇、動畫藝術與影像美學研究所的校際研究生學術論壇等。
研究,學術國際化,招募國外博士後研究人才,具體做法,,,,強化與東亞各國藝術學的交流：透過各種工作坊與亞洲青年藝術學術論壇，建立深入的研究體系，期以養成廣博與專精兼備之學生。
研究,學術國際化,招募國外博士後研究人才,具體做法,,,,國際處將配合2018年5-6月時美國南卡羅來納州大學藝術學系學生集體來校上課機會，規劃一個跨系所整合的英語學程。開設弗克思課程吧，以主題導向，建構一個短期而且主題導向的微課程。
研究,學術國際化,招募國外博士後研究人才,具體做法,,,,提升學校國際交流：彙整本校各系所辦理國際化資料，以掌握本校國際交流情形，進而能維持實質交流狀況。
