構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,強化教學品質,教師專業分享輔導機制,強化核心（五加二）產業人才培育,,,,本校為落實教學創新及提升師生教學品質，將持續提升教師的專業教學服務品質，組成教師專業社群，鼓勵不同領域師生共同參與群組互動研討，促進師生擴大跨領域的交流
教學,強化教學品質,教師專業分享輔導機制,教師專業社群機制,,,,本校為鼓勵全校教師及研究人員自行組成教師專業社群，已於106年5月校務會議通過「教師教學成長社群補助辦法」，設置了教師專業社群機制，鼓勵不同領域師生共同參與，透過有效率的溝通與互助模式
教學,強化教學品質,減輕教師教學負擔,教師面,,,,本校規劃自107至111年逐年補充各學科系所專任教師員額，預計增加總員額44員，屆時專任教師目標總員額達262員，以持續調降及維持優質生師比。
教學,強化教學品質,建立教學改善回饋系統,培養學生就業能力,,,,逐步落實以OSCE型式實施13項核心EPAs之評核，瞭解學生在不同學習歷程中獨立執行EPAs能力，並分別蒐集學生及教師意見，予以修訂，作為階段性總結性評量（summative entrustable decisions）之依據。
教學,強化教學品質,建立教學改善回饋系統,發展創新教學模式,,,,利用即時回饋系統，增進師生互動，瞭解學生學習盲點，107年的重點在於建立線上學習論壇及回饋表單，供師生相互討論並收集學生意見，藉由線上學習平台激勵學生學習動機，並協助學生整合基礎知識與臨床運用。 
教學,跨領域學習,規劃跨領域學位（分）學程,跨領域學習,,,,本校以「縱貫式整合性實習課程」及「跨領域團隊合作照護教育」來推動跨領域學習，以建構跨領域學習環境，提供學生更豐富之課程
教學,跨領域學習,跨領域教學,跨領域學習,,,,目前本校已初步推行結合醫院全人照護的跨領域教學課程，每個月一次，主要由劉峰誠醫師為團隊領導者來主導整個跨領域教學的運作，對象包括三軍總醫院12職類醫療人員，各職類PGY學員共同參與學習討論。
教學,人才國際化,增進外語能力,厚植學生基礎能力,,,,讓學生選修通識教育中心的既有外語（英、法、西、日）課程之餘，規劃開設進階課程與辦理演說活動
教學,人才國際化,增進外語能力,「國際化（國際交流）」,,,,推動校園雙語化：本校將加強英語授課，開授完整英語課程並推動校園雙語化，大學部將在教務處協助下設置一系列英語通識課程、基礎課程等，除在學術上積極推動國際化外，在校園環境也全面雙語化，以滿足外籍學生之需求。
教學,人才國際化,多元文化/文化交流,厚植學生基礎能力,,,,今年特邀專業印尼語教授蒞校講學，開辦為期12週的印尼語言文化課程，未來新增「各國國情與文化」等選修課程
教學,提升實作能力,開設增進實務能力導向課程,培養學生就業能力,,,,"近年來醫學教育著重於以勝任能力為導向（competence-based medical education, CBME），而非傳統以內容為導向的教育，亦即讓學生在學校課程結束前，已具備勝任臨床工作的能力，協助學生畢業後順利轉銜至職場工作（school-to-work transition）。"
教學,提升實作能力,開設增進實務能力導向課程,跨領域學習,,,,跨領域團隊合作照護教育係指包含兩個不同職類（含）以上的專業人員/學習者，一起藉由跨領域團隊合作訓練，讓醫療照護團隊成員間，特別是不同職類醫事人員間，強調不同專業的互動，運作方式是一起並從對方端藉由學習關於對方的內容，但並非學習該領域的專業技能
教學,提升實作能力,開設增進實務能力導向課程,發展創新教學模式,,,,課前之課程設計，廣邀具熱誠之學生參與討論規劃，提升醫學教育學生主動參與；課程內容以病人為中心之課題，著重全人醫學教育之討論，培養醫學生人道關懷之精神
教學,提升實作能力,開設增進實務能力導向課程,建構創新創業生態環境,,,,本校為了增進學生學習大體解剖學的效率，將運用3D列印、虛擬實境（VR）、與擴增實境（AR）的相關技術，並與宏達國際電子公司（HTC Corporation）合作研發多種解剖學的創新教學工具，以提升學生對於解剖學的學習效果。
教學,提升實作能力,開設增進實務能力導向課程,強化核心（五加二）產業人才培育,,,,本校在強化核心（五加二）產業人才的培育上，將以學校優勢領域積極培育國防航太及生技醫療產業人才，持續進行課程開發並增加實作課程
教學,提升實作能力,開設增進實務能力導向課程,「軍陣醫學」,,,,在105學年將「軍陣醫學實習」課程列為必修學分，利用暑期授課，為期2周，總計1學分。課程主要目的，讓學生實際體認「各式急救術」、「創傷處置」、「災難醫學」、「災難搜救技能」、「戰術醫療」、「野外醫學」、「核生化」、「航空生理與醫學」及「潛水醫學」等知識與技能，並融合校內外軍醫授課、專家講演及實境體驗塑造多元學習環境，引導學生從實作中學習，誘發對軍陣醫學之興趣。
教學,提升實作能力,開設增進實務能力導向課程,「軍陣醫學」,,,,"過去幾年固定於暑期舉行「軍陣暨災難急救訓練」，教學重點在於訓練醫、牙、護各種軍醫嫻熟戰術醫療技能（tactical combat casualty care,  TCCC）。另為因應未來國軍軍醫參與救災及臨戰狀況下之嚴峻挑戰，除訓練學生在高度壓力下之應變能力，亦能使其深刻體認第一線傷患、災民及官兵之心理反應，瞭解「視病猶親」之真諦。"
教學,提升實作能力,開設增進實務能力導向課程,學習面,,,,預計從107年起推動暑期大專生研習計畫，初期預計與中央研究院分子生物學研究所合作舉辦，將提供實驗室設施及實際操作機會，給有研究潛力的大學生於暑期至本校接受指導，以提升知識影響力與價值創新。
教學,提升專業證照能力,開設證照專業課程,學生面,,,,本校將提供弱勢學生各項輔導措施，如專業技能考照輔導、職涯輔導老師個別輔導制度，並且舉辦職涯成長團體、校友經驗分享會及生職涯輔導座談等，以提供職涯相關訊息及資源。
教學,數位化,建置開放式線上課程,發展創新教學模式,,,,教師針對專業領域修習Coursera或其他MOOCs平台的課程，除了讓教師觀摩國外知名大學授課方式與技巧以見賢思齊外，也可透過自身學習的體驗來刺激思考未來將其授課內容放置於OCW或MOOCs的可行方式。
教學,數位化,教材雲端化,發展創新教學模式,,,,透過雲端科技結合行動裝置 app軟體，只要上課地點可提供無線上網，學生即可經由任何可上網的裝置 （包括筆記型電腦、平板電腦、智慧型手機等）於課堂使用這套系統，而不再仰賴以住使用 IRS時所需搭配的特殊硬體設備和遙控器。
教學,資訊力,開設程式設計課程,厚植學生基礎能力,,,,邀請中華民國電腦技能基金會（CSF）辦理「TQC+跨領域運用程式設計認證課程」，開設對於初學者較易入門的運算思維課程
教學,資訊力,強化基本資訊能力,厚植學生基礎能力,,,,本校重新檢討原先的程式設計課程，將其課程規畫從一堂獨立的選修課改變為一系列結合學校現有領域的課程規劃。
教學,博雅教育,通識課程革新,厚植學生基礎能力,,,,本校致力於援外醫師、醫療典範等校友耆老口述歷史訪談，並融入具有國防醫學特色的通識人文教育之中，針對各系所校友前賢進行深度訪談記錄。
教學,博雅教育,通識課程革新,厚植學生基礎能力,,,,中研院與國立陽明大學於103年合作「新世代跨領域科學人才培育計畫」，開設「人文講座」，提供一系列的人文社會通識課程，以卓越的人文社會研究人員投入大學核心通識教學，以期提升大學整體通識教育的素質。
教學,博雅教育,其他,「國際化（國際交流）」,,,,本校「生命教育與倫理實習課程」為暑期必修課程，校方輔導學生主動撰寫服務計畫、接受反思訓練、志工服務基本訓練等。
教學,培養自主學習能力,自主學習資源共享平台,發展創新教學模式,,,,為強化學生對課程核心的了解，本校運用翻轉教學之概念，配合線上共筆式實驗報告寫作，改變過往實驗課程以報告撰寫與紙筆測驗為主的教學模式，減化課程內容，強化核心技術、鼓勵多元實驗研究發展，透過開放平台與強化學習動機的創新評量機制，鼓勵學生自主學習。
教學,培養自主學習能力,自主學習資源共享平台,發展創新教學模式,,,,於暑期推動「學生與教師線上自學方案」。除可增加學生自主學習意願，亦鼓勵教師自主學習以增加教師教學的深度與廣度。
教學,培養自主學習能力,創新創業學程或課程,學生面,,,,而自教學卓越計畫推動「思源書院，多元生活輔導」以來，學生無論在生活上、心靈上皆受到完整的輔導與關懷，讓其求學生涯更加順遂，更能專注於課業學習上。
教學,就業力,就業博覽會,學生面,,,,本校將提供弱勢學生各項輔導措施，如專業技能考照輔導、職涯輔導老師個別輔導制度，並且舉辦職涯成長團體、校友經驗分享會及生職涯輔導座談等，以提供職涯相關訊息及資源。
教學,就業力,雇主滿意度調查,學生面,,,,並建立本校人力工作資料庫，成立工作機會及求職者資訊公開平台，並主動媒合弱勢學生工作機會，以增加其工作機會及經濟來源。
教學,其他,跨校學習資源整合與共享,「研究能量」,,,,本校研究主要以生物醫學為面向，為精準執行各項研究計畫，設有國內最高等級的P4實驗室，以及通過世界級高標準認證AAALAC之動物中心，促使我們可在SARS期間能負擔高風險且正確的檢驗任務
研究,提升研究能量,提供研究獎勵及補助,「研究能量」,,,,校鼓勵學系科所等優質研究團隊，為提升學校研究能量，導入研究導師制度的方式，以資深老師輔導年輕老師從事研究，藉由研究經驗傳承教導學術研究倫理，利用教師共識營增進研究經驗交流
研究,提升研究能量,設置研發創新獎項,「研究能量」,,,,本校與中研院、國衛院、國內多所大學及美國、日本、澳洲等國外學術機構進行研究合作，除定期邀請知名國外學者蒞本校進行學術演講及研討會之外，近年來持續安排學生於暑假至國外多所大學實驗室學習，讓學生提早接觸研究並與國外學者面對面交流。
研究,提升研究能量,設置研發創新獎項,「研究能量」,,,,配合國家醫療政策並善盡社會責任，本校與各國軍總醫院及榮民總醫院，含地區醫院超過10所醫療中心，除一般生醫領域研究之外，針對災難醫學、燒燙傷、預防醫學、生物防護、航太及海底醫學等領域，促進跨領域及跨區域的生物醫學研究合作
研究,學術國際化,跨國合作研究,「國際化（國際交流）」,,,,海外實驗室交換：在全球化的浪潮下，期望本校的師生能有更多機會參與各種國際的場合，拓展國際視野，並增加與國際互動的能力與素養，因而增加國際合作的可能，大幅增加本校的競爭力與影響力，透過此方式讓學生得到全方位的教育及訓練。本校亦鼓勵學生進入老師的實驗室，不同於其他11所醫學院校，學校安排學生暑期至海外頂尖的實驗室進行交換學習兩個月，以增廣國際視野。
產學,建立/完善實習制度,檢驗/評估實習成果,跨領域學習,,,,本校以醫學系五年級醫學生所進行之臨床實習課程為基本架構，研擬設計一套新制實習醫學生縱貫式整合性實習課程
產學,建立/完善實習制度,檢驗/評估實習成果,培養學生就業能力,,,,本校公共衛生學系學生畢業後大多立即至基層部隊單位服務，負責執行緊急救護、預防醫學及衛生醫務等相關工作。
產學,建立/完善實習制度,檢驗/評估實習成果,培養學生就業能力,,,,實習期間，亦可參加食藥署或藥品查驗中心舉行之相關品質管控研討會，經由實務體驗與參與計畫、演討會的學習機會，學習藥廠產品開發計畫如何進行、藥品從研發到製造階段之實務工作、及各劑型的製備方法與性質測試等
產學,建立/完善實習制度,檢驗/評估實習成果,培養學生就業能力,,,,安排符合產業需求之實習課程，強化課程教學與職場實務鏈結，提升學生就業競爭力。
產學,建立/完善實習制度,檢驗/評估實習成果,培養學生就業能力,,,,本校藥學系自107年起將逐年實施藥學六年學制之專業產學實習，規劃於第四年暑假進行「基礎藥廠實習」，第五年進行「進階藥廠實習」與「藥業專業實習研究」。
產學,產學合作研究,產學研究獎勵制度,「產學合作」,,,,本校設有研究發展室，直屬教學醫院設有醫學研究室，規劃學術研究發展之重點及統籌辦理學術研究相關之業務，並提供醫學領域之核心服務
產學,產學合作研究,產學研究獎勵制度,「產學合作」,,,,本校與其他醫學中心、民間企業及政府醫藥衛生相關部門建立建教合作關係，協助產業界共同開發實用產品，並輔導本校研究人員與產業界互動交流，藉由各類產學合作宣導與輔導，提供本校教師產學互動機會。本校一直持續辦理醫學科技新知演講，自104至105年合計已辦理62場次。
產學,產學合作研究,產學研究獎勵制度,「產學合作」,,,,本校亦建立專利與技術移轉制度，促進產業與學界合作，於103年共計有10件技轉二件。104年新增五家合作單位，與財團法人生物技術開發中心、新耀生醫股份有限公司及亞薩生物科技股份有限公司，進行研究合作
產學,產學合作研究,產學研究獎勵制度,「產學合作」,,,,辦理優質企業參訪，同時配合大型研討會辦理就業博覽會，以加強產業互動，增進產學合作機會與基礎
產學,強化產學連結（不分教學研究）,成立/強化產學運籌中心,「研究能量」,,,,為落實「科學技術法」、本校定期進行專利申請及技術價值評估審查，並為研發成果作最有效益的發揮，多年來透過技術移轉、授權廠商，將生物醫學研發成果技術移轉為具市場潛力之產品，進而將相關的收益回饋至國家
社會責任,支援在地教育機構,建置區域教學資源中心,教學面,,,,由國防醫學院為中心點，以「劃分區塊」、「圍圓打點」、「分區執行」之方式，初期設定方圓1公里，周遭附近國小、國中、高中之學校及鄰里守望相助隊，劃分東、南、西、北，辦理全民國防教育及基本救護技能訓練，在舉辦活動的同時創造機會，與區域內學校締結聯盟，策略夥伴，共享教育資源，定期舉辦座談，分享教育心得，共同為高教社會責任貢獻心力。
社會責任,支援在地教育機構,建置區域教學資源中心,教學面,,,,本校運用國防醫學院衛勤訓練中心「康寧營區」為場地，辦理「麗湖國小軍陣醫學體驗營」，活動以寓教於樂的方式設站闖關，體驗軍醫、軍護的衛勤精神與神聖使命
社會責任,支援在地教育機構,建置區域教學資源中心,教學面,,,,預計從107年至111年逐年落實此全民國防教育及基本救護技能訓練（CPR、AED 操作訓練） 於附近國小、國中、高中，以強化學生緊急救護的觀念，提升全民國防理念，並持續推廣全民保健救護於周遭學校，以善盡社會責任。
社會責任,支援在地教育機構,開設在地相關課程,學習面,,,,園資圖中心抱持取之社會，用之社會的心態，參與各類圖書館合作，如全國文獻傳遞服務系統、北一區區域教學資源中心圖書資源服務平台，與其他圖書館合作提供該館讀者相關書刊資料；開放校外人士入館查詢相關圖書、期刊及電子資源，與校外人士保持良好關係。
社會責任,促進地區（社區）發展,推廣/育成社會企業,教學面,,,,由師生走入社區之在地實踐，讓學生瞭解地域發展和當地文化、產業內容和特色，減少學校和社會（社區）之差距，創造除了課堂之外的第二個學習場域，重點在學校盡到社會責任實踐，並產出讓大學、區域民眾及社會有感的實質貢獻與價值提升，促進學校和社會共生共榮。
社會責任,促進地區（社區）發展,籌設藝文/活動中心,課程面,,,,由教師帶領學生盤點雙北市及桃園大溪眷村及退舍生活環境、住民健康需求和醫療資源。擬予國軍退除役官兵輔導委員會合作，瞭解台灣目前眷村、退舍之環境現況及住民人口學資料，再對雙北市及大溪眷村、退舍進行盤點，以環境、住民人口學特徵、醫療資源為訪查重點，研擬出眷村、退舍區域環境評估調查表。
社會責任,拓展國際社會服務,組織重構,「國際化（國際交流）」,,,,為鼓勵同學參與國際公共事務，於106年成功輔導優秀學生成為教育部青年發展署青年諮詢國際分組委員。目前已有泰國、蒙古、柬埔寨、印度、尼泊爾五團國際志工團，每年固定出團，透過發現問題、問題探索、學習反饋等方式，使國際志工團師生更了解當地真實樣況，更深入與當地連結，在服務深耕化的過程中同時拓展國際視野。
大學治理及公共性,健全大學治理參與制度,增加身心障礙生入學機會,制度面,,,,希望透過資訊公開內容的績效比較，促進校際間良性競爭，因此，將定期蒐集校務資料且彙整後，以網站方式提供便利的查詢管道，讓各界瞭解本校之學校經營。於107年建立校務資訊公開平臺，分為「教學」、「學務」及「財務」三大面向。
大學治理及公共性,增加弱勢生入學機會,平衡人文社會及自然科學領域發展,學生面,,,,軍費生及代訓生入學後無需繳交學雜費用，在校期間無需繳交任何費用，並受領公費待遇或津貼。自費生每學期之註冊費亦低於過內其他醫學院校，充分提供經濟弱勢學生多元入學之誘因。本校努力爭取弱勢學生入學門檻放寬，針對入學成績加分或提供優先錄取名額。
大學治理及公共性,弱勢學生支持系統,強化行政職能,學生面,,,,辦理弱勢學生就學、就業輔導講座，將相關文宣發放至社區學校及鄰里辦公室，開放並鼓勵地區弱勢學生參與，由專業人員說明本校就學管道，協助職涯適性調查，提供就業建議與資源
大學治理及公共性,弱勢學生支持系統,強化行政職能,學生面,,,,辦理弱勢學生就學、就業輔導講座，將相關文宣發放至社區學校及鄰里辦公室，開放並鼓勵地區弱勢學生參與，由專業人員說明本校就學管道，協助職涯適性調查，提供就業建議與資源
大學治理及公共性,弱勢學生支持系統,強化行政職能,學生面,,,,本校弱勢學生入學後系統，除運用現有支持弱勢學生之管道及機制，補助其就學期間所需，如教學助理、課輔小老師、工讀生等，並在其入學後建立弱勢學生獎助學金媒合機制（包含民間團體及校友獎學金），優先配對符合資格之弱勢學生，以提供經濟輔助機制。
大學治理及公共性,弱勢學生支持系統,強化行政職能,學生面,,,,本校建立「入學服務網」，將弱勢學生服務項目資訊公開化，提供入學管道、報考資格、學生身份別、學雜費等招生相關資訊供弱勢學生參考；並整合校內各式工讀管道，優先提供弱勢學生；針對成績較差之弱勢學生，聯合教務、系所、學生管理等三大面向，予以學業輔導
