構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
研究,其他,培育研究型人才,建置軟硬體設備，強化海外金融實務學習。,,,,軟硬體設備之建置將以金融情境教室的概念進行規劃，將建置有銀行模擬系統室、虛擬交易所系統室、操盤家策略分析系統室以及金融戰略交易實習室等，並由當地業界師親自帶領學生模擬操作。
研究,其他,培育研究型人才,建置軟硬體設備，強化海外金融實務學習。,,,,將建置將遠距即時教學設備，學生能隨時掌握最新的教學資訊與資源，突破時空侷限性。
產學,產學合作教學,提升教師產業實務能力,規劃建置金融實務驗證模式,,,,本中心將結合「Future Bank」教學場域資源及產學合作夥伴中信金控，規劃培訓金融相關務實人才，並建置金融驗證相關機制
產學,建立/完善實習制度,檢驗/評估實習成果,建立三方專業驗證機制，達成畢業即就業目標。,,,,海外金融實習課程的專業金融業師團隊將由本校師資、海外當地師資（早稻田大學及印尼BINUS University）以及當地政府官員、企業高階主管組成，充實課程學術及實務內涵。
產學,建立/完善實習制度,檢驗/評估實習成果,建立三方專業驗證機制，達成畢業即就業目標。,,,,將建立由本校、當地學校及中國信託海外子分行組成的三方專業驗證機制，強化實質實習內涵。
產學,建立/完善實習制度,加強企業實習合作,名校攜手，建立海外金融實習基地。,,,,並透過與匯聚於頂尖大學的優秀人才知識交流和海外金融機構參訪 （如日本東京之星銀行），提升國際金融市場之專業知識與技術能量，拓展學生國際視野。
產學,建立/完善實習制度,拓展海外實習機會,名校攜手，建立海外金融實習基地。,,,,透過產學合作夥伴「中信金控」海外資源，本校攜手日本早稻田大學、印尼BINUS University，運用合作夥伴學校軟硬體資源，於校園內設立海外金融實習基地
產學,建立/完善實習制度,與企業合作設立研究中心,海外金融實習基地,,,,本校與中信金控進行產學合作，學生於在學時除可進入中信金控國內事業體實習外，亦提供學生赴中信金控海外子公司實習的機會。
產學,建立/完善實習制度,與企業合作設立研究中心,名校攜手，建立海外金融實習基地。,,,,並開設海外金融實習課程，提供學生前往海外知名學府學習金融課程的機會，讓學生在實習過程中亦能有效充實國際金融專業知識。
產學,建立/完善實習制度,與企業合作設立研究中心,名校攜手，建立海外金融實習基地。,,,,未來將合作規劃建置「行動金融學習基地」，讓學生學習日本當地的金融服務觀念以及日本在資訊領域的先進技術
產學,建立/完善實習制度,與企業合作設立研究中心,建立三方專業驗證機制，達成畢業即就業目標。,,,,將於每年暑假開設為期一至二個月的海外金融實習課程，學生在完成第一週密集基礎訓練課程及職能測驗後，即進行分發實習
產學,強化產學連結（不分教學研究）,成立/強化產學運籌中心,海外實習課程,,,,學生完成實習後，在符合相關條件下，除可選擇是否於畢業後前往該地工作，成績優秀之學生更可成為中信金控海外重點培訓幹部，落實本校培養國際金融人才之目標。
社會責任,提供在地服務,發起/參與公益活動,數位通識博雅及體驗課程,,,,本校將延續106年度大學社會責任實踐計畫開設相關銀髮運動休閒等課程外，結合本校之金融專業，未來將於夜間或週六日時段於本校或安南區各村里活動中心開設銀髮數位金融及銀髮運動休閒等課程以滿足村里社區之需求。
大學治理及公共性,強化招生,設計招生制度性誘因,高中多元探索式課程,,,,高中多元探索式課程：本校已與北區六校及南區六校共同開設金融及法律等基礎之探索式選修課程。
大學治理及公共性,增加弱勢生入學機會,建立外部募款基金,規劃公益生多元獨招及入學前輔導營,,,,公益生入學制度上，擬由現行獨立招生管道再衍生出不同的公益生入學管道，例如中信希望獨招入學、中信原住民運動績優獨招入學及中信新住民子女獨招入學等管道。
大學治理及公共性,增加弱勢生入學機會,平衡人文社會及自然科學領域發展,規劃公益生多元獨招及入學前輔導營,,,,本校秉持「公益為先、助弱扶優」辦學理念，公益生保障名額未來將持續維持在30%
大學治理及公共性,弱勢學生支持系統,建立計畫管考機制,規劃公益生多元獨招及入學前輔導營,,,,未來將規劃公益生入學前輔導營，公益生輔導營內容包含大學生活體驗、大學課程搶先聽、公益服務課程體驗及擬定公益生同儕伴讀機制
大學治理及公共性,弱勢學生支持系統,建立計畫管考機制,規劃公益生預警制度,,,,本校為提高公益生學習品質並及時輔導學習成就低落的公益生，於期初、期中及期末分別規劃預警登錄制度。
大學治理及公共性,弱勢學生支持系統,建立計畫管考機制,簽訂實習及就業策略聯盟,,,,本校未來將建置就業媒合平台，並積極尋找上市櫃公司簽訂合作意向書，爭取本校畢業生（包含一般生及公益生）赴企業就業，展開雙方實質就業媒合，簽訂的企業也須依照社會責任釋放公益生就業職缺之名額，保障及輔導本校公益生就業之機會。
大學治理及公共性,弱勢學生支持系統,基礎建設及硬體設備提升,規劃師生聯誼會活動並成立中信校友捐款專戶,,,,未來中信慈善基金會將持續提供「希望助學金」以捐助本校符合資格（包含續領）的公益生
大學治理及公共性,弱勢學生支持系統,基礎建設及硬體設備提升,規劃師生聯誼會活動並成立中信校友捐款專戶,,,,本校亦將擴大與中信慈善基金會舉辦募款餐會活動。除了中信慈善基金會，本校為加強校友間的聯誼，除了成立本校校友會外，並每年定期舉辦「師長及校友聯誼會」提供師長及校友間彼此成長及捐款支持母校之管道。
大學治理及公共性,弱勢學生支持系統,基礎建設及硬體設備提升,規劃師生聯誼會活動並成立中信校友捐款專戶,,,,同時成立中信校友捐款專戶及線上App小額捐款等專戶，提供公益生之教育費與生活費等負擔，使公益生能安心就學完成學業。
