構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,強化教學品質,訂定核心能力，規劃課程地圖,參照UCAN職能類別，評估系所師資與資源，建立系所專業核心發展職能，做為課程模組化之基準,,,,學系依據教育目標與資源條件，參照UCAN職能類別，確定學習發展聚焦之類別（2-4類）。
教學,強化教學品質,訂定核心能力，規劃課程地圖,參照UCAN職能類別，評估系所師資與資源，建立系所專業核心發展職能，做為課程模組化之基準,,,,依據各聚焦職類之興趣診斷、一般能力測驗、專業能力測驗參內容，修訂學系專業核心能力。
教學,強化教學品質,訂定核心能力，規劃課程地圖,建立UCAN就業職能學習成果導向之模組化課程地圖，研訂從基礎、進階、精熟、到整合之系統化模組課程,,,,學系依據各聚焦職類之專業核心能力，研訂基礎、進階、精熟、到整合之系統化模組課程。
教學,強化教學品質,訂定核心能力，規劃課程地圖,建立UCAN就業職能學習成果導向之模組化課程地圖，研訂從基礎、進階、精熟、到整合之系統化模組課程,,,,編制模組化課程生涯地圖，並完善學習課程地圖網頁，作為學生學習指引。
教學,強化教學品質,訂定核心能力，規劃課程地圖,研擬依個人節奏而定之生態教育實驗計畫方案,,,,建立學生選讀個人生態教育實驗計畫方案之學習進路地圖。
教學,強化教學品質,訂定核心能力，規劃課程地圖,進行產出導向實務課程地圖2.0之建置，設計從自主探索、團隊合作、到學習整合之系統化專業跨域學習之「深度」模組化課程,,,,各學系大一開設「我的課程地圖」，引導學生自主建構大學學習進路。
教學,強化教學品質,訂定核心能力，規劃課程地圖,各院設立結合UCAN職類之能力本位學科整合教學中心，團隊研發課程設計與教學內容，建立翻轉學習之學習生態系統,,,,各學院依據設立之UCAN職類課程模組，成立能力本位學科整合教學中心。
教學,強化教學品質,訂定核心能力，規劃課程地圖,各院設立結合UCAN職類之能力本位學科整合教學中心，團隊研發課程設計與教學內容，建立翻轉學習之學習生態系統,,,,辦理「學習共同體」專業成長工作坊，依據各職類一般能力與核心能力，研訂課程內容與教學材料。
教學,強化教學品質,調整課程規劃,導入STEAM概念與相關作為，引導系所將邏輯與系統思考融入各專業課程，強化邏輯思考於專業領域之應用,,,,透過科學、技術、工程、藝術、數學的跨領域教學作為，引導系所結合強調hands-on及project-based，將邏輯思考應用於院或系的總整課程。
教學,強化教學品質,調整課程規劃,進行產出導向實務課程地圖2.0之建置，設計從自主探索、團隊合作、到學習整合之系統化專業跨域學習之「深度」模組化課程,,,,各學系大四下開設整合深碗及跨域課程之總整性課程，發展本校、他系、通識、業師四師共備教學模式，培養學生問題解決能力。
教學,強化教學品質,調整課程規劃,結合系所問題解決導向課程之成果，由學生自行研擬多元展現學系辦學成果,,,,辦理大四學生總整課程問題解決成果之展示。
教學,強化教學品質,培育優良教學助教/人力,健全翻轉教學支持機制，引導教師教學創新,,,,提升TA配課率及續推TA認證制度，協助教師減輕教學負擔。
教學,強化教學品質,教師專業分享輔導機制,成立專業教師社群，凝聚中文及英文教師共識，深耕以書寫力及敘事力為核心的創新教材及教法,,,,成立中文與英文之教師社群，加強專兼任教師間的溝通及合作。
教學,強化教學品質,教師專業分享輔導機制,成立專業教師社群，凝聚中文及英文教師共識，深耕以書寫力及敘事力為核心的創新教材及教法,,,,舉辦具閱讀力與敘事力的教師成長工作坊，促進教師成長。
教學,強化教學品質,教師專業分享輔導機制,成立專業教師社群，凝聚中文及英文教師共識，深耕以書寫力及敘事力為核心的創新教材及教法,,,,以閱讀書寫與敘事能力為教學核心，擬定共同教學大綱，強化學生口語表達與人際溝通能力。
教學,強化教學品質,教師專業分享輔導機制,以邏輯力及思考力為核心，創設「邏輯與系統思考」學分學程，並規劃課程架構與教學內容,,,,建立「邏輯與系統思考」跨領域教師社群，整合跨域教師研究及教學。
教學,強化教學品質,教師專業分享輔導機制,組成「學術專業倫理學習社群」，設計專業倫理教學方法與內容,,,,成立「學術專業倫理學習社群」跨院之跨域教師社群。
教學,強化教學品質,教師專業分享輔導機制,組成「學術專業倫理學習社群」，設計專業倫理教學方法與內容,,,,透過此教師社群，設計專業倫理教學方法、基礎共通教材及內容。
教學,強化教學品質,教師專業分享輔導機制,組成「學術專業倫理學習社群」，設計專業倫理教學方法與內容,,,,定期辦理專業倫理工作坊與研討會，建構專業倫理課程評鑑機制，落實持續性品質改善。
教學,強化教學品質,教師專業分享輔導機制,組成「學術專業倫理學習社群」，設計專業倫理教學方法與內容,,,,建構專業倫理課程評鑑機制，透過滾動式持續回饋及改善，落實專業倫理課程品質改善。
教學,強化教學品質,教師專業分享輔導機制,建構南華專業倫理師資培育模式，攜手區域高中專業倫理種子教師之培育,,,,透過教師社群，設計適合區域高中的專業倫理教學單元。
教學,強化教學品質,教師專業分享輔導機制,建置「整合型」跨領域學位（分）學程架構及資訊網站,,,,創立院及通識之「教師跨域成長團體」教師社群，進行學程規劃。
教學,強化教學品質,教師專業分享輔導機制,進行產出導向實務課程地圖2.0之建置，設計從自主探索、團隊合作、到學習整合之系統化專業跨域學習之「深度」模組化課程,,,,結合總整課程授課教師，組成學生學習為主之跨與教師專業社群，精進跨域教學合作與能力。
教學,強化教學品質,教師專業分享輔導機制,強化雲嘉大學系統與佛光山大學系統之課程與教學合作，提供學生多元跨域學習機會,,,,建立佛光山大學系統學校教師交換計畫，協助教師跨國合作方案。
教學,強化教學品質,教師專業分享輔導機制,健全翻轉教學支持機制，引導教師教學創新,,,,設置「教師專業發展基地」，系統化提供教師翻轉教學之協助與諮詢。
教學,強化教學品質,教師專業分享輔導機制,健全翻轉教學支持機制，引導教師教學創新,,,,辦理多元化教學技巧研習、教學研究講習、種子教師經驗傳承、工作坊等活動，提升教師翻轉教學研究與實踐能力。
教學,強化教學品質,教師專業分享輔導機制,深化教師專業社群運作內涵,,,,配合總整課程推動，結合不同領域教師、通識教師、業師等，推動教師共同教學（Co-Teaching）機制。
教學,強化教學品質,教師專業分享輔導機制,深化教師專業社群運作內涵,,,,辦理跨領域T型人才教與學工作坊，進行教師培力，並深化教師社群運作內涵。
教學,強化教學品質,教師專業分享輔導機制,健全教師專業社群支援系統，建立教師專業社群評估機制,,,,擴大補助「跨領域教師專業社群」，提升教師參與之廣度與深度。
教學,強化教學品質,教師專業分享輔導機制,健全教師專業社群支援系統，建立教師專業社群評估機制,,,,針對總整課程、PBL、創新教學及跨域教學等議題進行分享交流，健全支援系統。
教學,強化教學品質,教師專業分享輔導機制,健全教師專業社群支援系統，建立教師專業社群評估機制,,,,建立教師專業社群成效評估標準與系統，協助教師專業成長。
教學,強化教學品質,教師專業分享輔導機制,開發正式與非正式課程與活動，發展多元化新教材，培訓教師生命教育專業領域知能，成立教師成長社群，建立生命教育師資人力資料庫,,,,開發生命教育課程與活動，發展多元化新教材，培訓全國教師生命教育專業領域知能。
教學,強化教學品質,教師專業分享輔導機制,開發正式與非正式課程與活動，發展多元化新教材，培訓教師生命教育專業領域知能，成立教師成長社群，建立生命教育師資人力資料庫,,,,協助成立教師成長社群，並成立生命教育師資人力資料庫。
教學,強化教學品質,教師專業分享輔導機制,延攬年輕優秀師資及國際化人才並調降生師比,,,,提升教師教學、研究、服務各面向績效，增加學校競爭力。
教學,強化教學品質,教師專業分享輔導機制,提升教師質量增強教師分流機制,,,,持續加強校內宣導、溝通、凝聚共識、辦理教師教學成長工作坊，建立教師對多元升等之接納度，鼓勵教師升等並提升教學品質及研究產學能量。
教學,強化教學品質,教師專業分享輔導機制,提升教師質量增強教師分流機制,,,,引導教師選擇適合自己的管道升等，協助教師適性發展，增強教師分流機制。
教學,強化教學品質,教師專業分享輔導機制,深化教師產學與研究mentoring經驗傳承，帶動創新研究方法與主題，提升學術氛圍,,,,由具產學經驗之教師帶領未具產學經驗之教師組成成長型合作團隊，加強開拓產學合作。
教學,強化教學品質,教師專業分享輔導機制,深化教師產學與研究mentoring經驗傳承，帶動創新研究方法與主題，提升學術氛圍,,,,透過具有學術研究地位且資深優良教師，帶領新進教師的Mentor制度，重新加值教師研究能量。
教學,強化教學品質,教師專業分享輔導機制,深化教師產學與研究mentoring經驗傳承，帶動創新研究方法與主題，提升學術氛圍,,,,透過Mentor制度媒合，帶領新進教師了解自我研究領域新方向，激發創新方法與主題。
教學,強化教學品質,教師專業分享輔導機制,深化教師產學與研究mentoring經驗傳承，帶動創新研究方法與主題，提升學術氛圍,,,,辦理校內外Mentor分享傳承研究經驗工作坊，增進教師經驗交流，強化研究領域能量與知識加值的鏈結。
教學,強化教學品質,健全教師（學）評鑑制度,深耕創新教學技能，提升教師教學能力,,,,持續推動並檢討現行教師教學能力認證制度。
教學,強化教學品質,健全教師（學）評鑑制度,深耕創新教學技能，提升教師教學能力,,,,建立教師創新教學認知教練（cognitive coaching）機制，協助教師發現、診斷、省思、成長創新教學技能。
教學,強化教學品質,健全教師（學）評鑑制度,簡化教師評鑑機制，引導教師多元成長,,,,蒐集相關利害關係人意見，修正或改善教師評鑑機制，力求合理客觀。
教學,強化教學品質,健全教師（學）評鑑制度,簡化教師評鑑機制，引導教師多元成長,,,,建立教師評鑑資訊系統，依據評鑑結果進行教師輔導及教學改進。
教學,強化教學品質,健全教師（學）評鑑制度,健全教師專業社群支援系統，建立教師專業社群評估機制,,,,將教師專業社群辦理成效，納入教師評鑑機制，以求永續發展。
教學,強化教學品質,推動多元升等,深耕創新教學技能，提升教師教學能力,,,,辦理教師「教學實踐研究方法」工作坊，鼓勵教師申請教學實踐研究計畫，並納入多元升等規範。
教學,強化教學品質,推動多元升等,持續推動多元升等機制，增強教師分流機制,,,,加強校內宣導、溝通，凝聚共識，建立教師對多元升等之接納度，引導教師選擇適合自己的管道升等，協助教師適性發展。
教學,強化教學品質,推動多元升等,持續推動多元升等機制，增強教師分流機制,,,,多元升等指標與學生學習成果相連結，納入學生產學能量及專業實務表現及學生學習表現，而非僅著重教師個人的表現。
教學,強化教學品質,推動多元升等,強化彈性薪資改善師資結構,,,,鼓勵教師升等，提升師資質量，改善師資結構。
教學,強化教學品質,健全教學獎勵制度,延攬年輕優秀師資及國際化人才並調降生師比,,,,依據學校及院系所發展，強化彈性薪資制度，吸引年輕優秀師資及國際化人才來校任教，調降生師比。
教學,強化教學品質,健全教學獎勵制度,強化彈性薪資改善師資結構,,,,每年蒐集相關意見，檢討並研擬合理之彈性薪資制度，促進學術研究成果質量俱增，鼓勵現有教師致力教學研究品質之提升。
教學,強化教學品質,減輕教師教學負擔,合理調整專兼任教師比例,,,,控管各系所兼任教師授課時數，檢討學術專長與可授科目，有效降低兼任教師人數。
教學,強化教學品質,減輕教師教學負擔,合理調整專兼任教師比例,,,,整合各系所兼任教師課程，減少兼任教師人數，合理調整專兼任教師比例。
教學,強化教學品質,建立教學改善回饋系統,以學習成果為導向，精進閱讀書寫與敘事能力學習評量，回饋改善教學及提升學習成效,,,,精進書寫力及敘事力的評量工具，透過學習成果之回饋，改善教學及提升學習成效。
教學,強化教學品質,建立教學改善回饋系統,建立學生基礎力評量標準尺規，發展評量方法與工具,,,,結合教師專業社群，研擬各項基礎能力之評量尺規（rubrics）。
教學,強化教學品質,建立教學改善回饋系統,建立學生基礎力評量標準尺規，發展評量方法與工具,,,,依據評量尺規，編制多元學習評量工具。
教學,強化教學品質,建立教學改善回饋系統,定期檢討設定各系所核心能力指標，建立學生就業力評量標準與尺規，落實學生學習成效評估分析,,,,依據職場對就業力之內涵定義，建立學系學生就業力評量標準與尺規。
教學,強化教學品質,建立教學改善回饋系統,定期檢討設定各系所核心能力指標，建立學生就業力評量標準與尺規，落實學生學習成效評估分析,,,,依據評量尺規，編制多元學習評量工具。
教學,強化教學品質,建立教學改善回饋系統,研擬依個人節奏而定之生態教育實驗計畫方案,,,,編製「鴨子症候群」測量工具，進行大一學生施測。
教學,強化教學品質,建立教學改善回饋系統,研擬依個人節奏而定之生態教育實驗計畫方案,,,,結合本校特殊選才與多元入學招生，研訂依個人生態教育實驗計畫方案。
教學,強化教學品質,建立教學改善回饋系統,賡續推動課程分流，建立學術性、實務性、及綜合性課程架構,,,,結合校務研究，蒐集教師教學與學生學習資料，檢討三化課程之成效性。
教學,強化教學品質,建立教學改善回饋系統,賡續推動課程分流，建立學術性、實務性、及綜合性課程架構,,,,定期檢討三化課程問題，評核課程分流之施行成效。
教學,強化教學品質,建立教學改善回饋系統,建立學生跨域力評量標準尺規，發展評量方法與工具,,,,依據職場對跨域力之內涵定義，建立學生跨域力評量標準與尺規。
教學,強化教學品質,建立教學改善回饋系統,建立學生跨域力評量標準尺規，發展評量方法與工具,,,,依據評量尺規，編制多元學習評量工具。
教學,強化教學品質,建立教學改善回饋系統,建立學生創新力評量標準尺規，發展評量方法與工具,,,,依據職場對創新力之內涵定義，建立學系學生創新力評量標準與尺規。
教學,強化教學品質,建立教學改善回饋系統,建立學生創新力評量標準尺規，發展評量方法與工具,,,,依據評量尺規，編制多元學習評量工具。
教學,強化教學品質,建立教學改善回饋系統,建置教與學雙向互動系統，及時提供師生教學與學習回饋,,,,建置5分鐘學習成效即時回饋APP系統，並辦理教育訓練以推廣使用。
教學,強化教學品質,建立教學改善回饋系統,建置教與學雙向互動系統，及時提供師生教學與學習回饋,,,,鼓勵教師利用系統進行隨堂測驗或與學生互動討論，即時回應或調整教學進度及內容，達成教與學雙向互動。
教學,強化教學品質,建立教學改善回饋系統,建置教與學雙向互動系統，及時提供師生教學與學習回饋,,,,建立互動系統學習成效評估機制，並定期檢討改善。
教學,強化教學品質,建立教學改善回饋系統,結合校務研究，建立學生基礎力、跨域力、創新力、就業力之評量結果資料庫,,,,建置多元使用者之學生學習成效資料庫，便利教師進行學生學習成效資料探勘。
教學,強化教學品質,建立教學改善回饋系統,結合校務研究，建立學生基礎力、跨域力、創新力、就業力之評量結果資料庫,,,,建置學生基礎力、跨域力、創新力、就業力學習成效之完整資料，供作校務研究進行學生學習成效議題分析。
教學,強化教學品質,建立教學改善回饋系統,結合歐美校務研究有關學生學習成功（learning success）內涵，建立學系專業取向計量架構（Field-driven Metrics Framework），系統化學生學習成功指標,,,,蒐集歐美校務研究有關學習成功之研究成果，建立學習成功之計量架構。
教學,強化教學品質,建立教學改善回饋系統,結合歐美校務研究有關學生學習成功（learning success）內涵，建立學系專業取向計量架構（Field-driven Metrics Framework），系統化學生學習成功指標,,,,依據學生基礎力、跨域力、創新力、就業力之學習評量結果，建置各學系學生入學、學習過程、與生涯發展三個階段學習成功之標準。
教學,強化教學品質,建立教學改善回饋系統,結合歐美校務研究有關學生學習成功（learning success）內涵，建立學系專業取向計量架構（Field-driven Metrics Framework），系統化學生學習成功指標,,,,結合學生學習成效資料庫，依據各學習系學習成功專業取向計量架構，開發完整檢核模組，定期公布學系整體學生學習表現。
教學,強化教學品質,建立教學改善回饋系統,結合歐美校務研究有關學生學習成功（learning success）內涵，建立學系專業取向計量架構（Field-driven Metrics Framework），系統化學生學習成功指標,,,,分析學生在不同向度（認知、情感及動作技能）及不同層次（機構、方案及班級）的學習成效，完整評核學生學習表現。
教學,強化教學品質,建立教學改善回饋系統,結合本校系所辦學品質檢核機制，將學生基礎力、跨域力、創新力、就業力評量結果融入學生學習成效自我評鑑,,,,研擬以學生學習成效為核心之系所自我評鑑實施計畫。
教學,強化教學品質,建立教學改善回饋系統,開發滿意度即時評價系統，研擬獎勵機制，鼓勵學生發揮創意並培養問題解決能力,,,,結合資訊科技，開發參與學生成果博覽會人員之滿意度即時評價系統蒐集回饋意見。
教學,強化教學品質,建立教學改善回饋系統,召集嘉義地區高中學校，研議將「嘉義學」課程列入十二年國民教育校選修課程之修讀機制，並建立學習評量方法,,,,研擬各種學習評量方法之評量尺規（rubrics）。
教學,強化教學品質,建立教學改善回饋系統,召集嘉義地區高中學校，研議將「嘉義學」課程列入十二年國民教育校選修課程之修讀機制，並建立學習評量方法,,,,進行「嘉義學」課程之課程評鑑，確保課程品質。
教學,強化教學品質,建立教學改善回饋系統,進行社群網路學生意見之語意分析，建立即時回應機制,,,,每日進行南華FB官網、DCARD社群網路之師生意見文字雲分析。
教學,強化教學品質,建立教學改善回饋系統,深化學生學習核心能力，建置學習成效品保機制,,,,蒐集國內外學生學習成效文獻，建構學生學習成效評鑑指標。
教學,強化教學品質,建立教學改善回饋系統,深化學生學習核心能力，建置學習成效品保機制,,,,定期蒐集並建立學生學習成效指標資訊，落實證據本位之學習成效制度。
教學,強化教學品質,課程外審,結合本校系所辦學品質檢核機制，將學生基礎力、跨域力、創新力、就業力評量結果融入學生學習成效自我評鑑,,,,遴聘校外學者專家，自主辦理本校新一週期系所評鑑，落實自我檢核，依據系所自我評鑑結果，建立追蹤管考機制，落實持續品質改善。
教學,強化教學品質,課程外審,建立以學生學習為核心之自我評鑑機制，確保辦學品質,,,,遴聘校外評鑑委員，進行系所評鑑實地訪評。
教學,強化教學品質,教學單位國際認證,建立以學生學習為核心之自我評鑑機制，確保辦學品質,,,,持續推動系所AACSB及IEET國際認證，強化辦學之國際接軌。
教學,強化教學品質,成立教學品保委員會,成立「專業倫理與品保中心」，專責規劃與推動專業倫理課程與活動,,,,成立「專業倫理與品保中心」二級教學與研究中心，並延攬專業人力負責規劃與推動專業倫理課程與活動。
教學,強化教學品質,成立教學品保委員會,開設就業力職能培育學程，精進跨域學習,,,,精進現有課程品保機制，推動成果導向的模組課程品保機制。
教學,強化教學品質,成立教學品保委員會,建立以學生學習為核心之自我評鑑機制，確保辦學品質,,,,修訂南華自我評鑑法制，落實自我評鑑機制。
教學,強化教學品質,成立教學品保委員會,建立以學生學習為核心之自我評鑑機制，確保辦學品質,,,,組成自我評鑑指導委員會，研訂系所自我評鑑計畫。
教學,強化教學品質,成立教學品保委員會,建立以學生學習為核心之自我評鑑機制，確保辦學品質,,,,建立系所評鑑改善意見追蹤管考機制，落實持續品質改善。
教學,跨領域學習,規劃跨領域學位（分）學程,以邏輯力及思考力為核心，創設「邏輯與系統思考」學分學程，並規劃課程架構與教學內容,,,,創設「邏輯與系統思考」跨領域學分學程，鼓勵學生跨域學習。
教學,跨領域學習,規劃跨領域學位（分）學程,建置「整合型」跨領域學位（分）學程架構及資訊網站,,,,依據UCAN職能分類，開設以「身心靈平衡」為主軸之跨域學位（分）學程，培養學生跨域能力。
教學,跨領域學習,跨領域教學,以邏輯力及思考力為核心，創設「邏輯與系統思考」學分學程，並規劃課程架構與教學內容,,,,透過跨領域教師社群，研擬「邏輯與系統思考」學分學程之課程架構與教學內容。
教學,提高學習自由度及彈性,調降系必修學分,建置「整合型」跨領域學位（分）學程架構及資訊網站,,,,降低學系專業課程學分，俾利學生修讀跨領域學程。
教學,提高學習自由度及彈性,調降系必修學分,開設系所轉系微學分導入課程，建立系所適性轉系基準,,,,學系研訂推動適性轉系之申請基準。
教學,提高學習自由度及彈性,微學分（彈性學分）,開設系所轉系微學分導入課程，建立系所適性轉系基準,,,,學系完成轉系微學分導入課程之內容與授課教師分工合作。
教學,人才國際化,增進外語能力,推動全英語授課，強化英語精進課程與補救教學，提升學生外語能力，並提升國際移動實務力,,,,全英語授課數逐年提升，及推動大一學生全面英語能力施測。
教學,人才國際化,增進外語能力,推動全英語授課，強化英語精進課程與補救教學，提升學生外語能力，並提升國際移動實務力,,,,開設英語密集加強班，並開設相關英語精進課程，強化學生國際接軌能力。
教學,人才國際化,增進外語能力,推動全英語授課，強化英語精進課程與補救教學，提升學生外語能力，並提升國際移動實務力,,,,強化英語文學習成效診斷，全面推動補救教學，鼓勵學生參與英語讀書會或學習社群，透過學生自主學習提升補救教學績效。
教學,人才國際化,多元文化/文化交流,建置境外生關懷制度，強化境外生支相互支持關懷，促進文化交流，讓更多境外生走向南華,,,,建置境外生社團及家族，成立境外生校友會，串聯畢業生、舊生及新生的關輔導制度。
教學,人才國際化,多元文化/文化交流,建置境外生關懷制度，強化境外生支相互支持關懷，促進文化交流，讓更多境外生走向南華,,,,持續培養學伴、開發接待家庭HOMESTAY及辦理國際文化週與諸多外籍生相關文化活動與課程，提供境外生就學協助，培養提升華文能立即與本地生交流國家文化特色。
教學,人才國際化,辦理海外參訪或移地教學,強化雲嘉大學系統與佛光山大學系統之課程與教學合作，提供學生多元跨域學習機會,,,,持續強化佛光山大學系統學校交流，拓展學生跨域學習國際交流。
教學,人才國際化,辦理海外參訪或移地教學,編列補助海外學習獎勵金專項經費，提升本校學生出國意願,,,,賡續執行海外學習相關法制，鼓勵本校學生進行各類海外學習活動，擴大國際視野與移動能力。
教學,人才國際化,辦理海外參訪或移地教學,編列補助海外學習獎勵金專項經費，提升本校學生出國意願,,,,配合教育部學海系列活動，鼓勵成績優異學生至國外大專院校研修、企業機構實習、培養具有國際視野與實務經驗之專業人才。
教學,人才國際化,辦理海外參訪或移地教學,鼓勵學生自訂學習議題壯遊計畫，強化國際移動實務能力,,,,推動學生自訂學習議題之海外學習壯遊計畫，豐富人生閱歷，培養獨立人格。
教學,人才國際化,辦理海外參訪或移地教學,鼓勵學生自訂學習議題壯遊計畫，強化國際移動實務能力,,,,結合佛光山海外道場，建立學生壯遊學習之完善支持系統。
教學,人才國際化,辦理海外參訪或移地教學,鼓勵學生自訂學習議題壯遊計畫，強化國際移動實務能力,,,,推動境外生攜手本地生之寒暑假返鄉學習方案，以及境外生至本地生之家庭及社區進行Homestay及踏查學習。以融入式雙向交流互動，提升本地生之國際觀及加速境外生融入本地生活。
教學,人才國際化,辦理海外參訪或移地教學,營造青銀共學環境，協助在地高齡樂活學習,,,,舉辦2日青銀共學營隊，擴大學習場域，激盪學思創意。前往海外進行移地教學，擴大視野激發無限想像。
教學,人才國際化,雙聯學位,擴大辦理學士班2+2及碩士班1+1雙學位，擴大學生國際學習進修管道,,,,建立與佛光山大學系統學校合作辦學，建立2+2雙學位制度。
教學,人才國際化,雙聯學位,擴大辦理學士班2+2及碩士班1+1雙學位，擴大學生國際學習進修管道,,,,建立與西來大學合作辦學，建立碩士班1+1雙學位制度。
教學,人才國際化,雙聯學位,擴大辦理學士班2+2及碩士班1+1雙學位，擴大學生國際學習進修管道,,,,積極爭取與海外姊妹校合作，提供本校學生更多修讀雙學位之機會。
教學,人才國際化,推動英語授課/全英語學程,推動全英語授課，強化英語精進課程與補救教學，提升學生外語能力，並提升國際移動實務力,,,,管理學院國際企業學程改以全英語授課，並與美國西來大學進行全面2+2對接。
教學,人才國際化,推動英語授課/全英語學程,建置境外生關懷制度，強化境外生支相互支持關懷，促進文化交流，讓更多境外生走向南華,,,,賡續推動管理學院國際企業全英語學士專班、企業管理全英語碩士專班及企業管理全英語博士專班之辦學，擴增境外學生人數，並逐步協助各學院爭取至少設立一全英語國際專班，提供境外生多元選擇機會，提高就讀意願。
教學,人才國際化,生源國際化（及其配套措施）,強化海外宣傳，配合政府新南向政策，擴大國際招生,,,,積極拓展海外據點，尋找新南向國家招生之機會，拓展本校境外生數量。
教學,人才國際化,生源國際化（及其配套措施）,強化海外宣傳，配合政府新南向政策，擴大國際招生,,,,強化與新南向國家畢業校友與台商聯繫，提升境外招生能量。
教學,人才國際化,生源國際化（及其配套措施）,結合佛光山全球各道場資源，強化國際志工團隊及公益活動並舉辦國際青年生命禪學營,,,,透過佛光山資源，協助提供佛光青年學子前來本校就讀。
教學,人才國際化,生源國際化（及其配套措施）,結合佛光山全球各道場資源，強化國際志工團隊及公益活動並舉辦國際青年生命禪學營,,,,配合佛光山持續辦理「國際青年生命禪學營」，吸引世界各國青年到佛光山及本校交流學習。
教學,提升實作能力,開設增進實務能力導向課程,開設就業力職能培育學程，精進跨域學習,,,,因應就業及創新創業需求，結合院系及通識中心開設整合型之就業力職能培育學程。
教學,提升實作能力,聘請業師或雙師協同教學,開設就業力職能培育學程，精進跨域學習,,,,擴大引進業師之雙師教學機制，建立以學生自主學習為導向之PBL教學與學習機制。
教學,提升實作能力,建立/強化實習制度,依據學習模組化課程，精進實習課程內容規劃，結合總整課程推動，打造最後一學期「跨域與問題解決」能力培養之全職實習機制,,,,配合學系專業，精進實習課程內容規劃，加强學生「跨域與問題解決」能力之培養。
教學,數位化,建置開放式線上課程,建置創新教學環境，活化教師教學,,,,結合系所教學卓越教師，開設包括在學學習（國內及國際遠距教學）、在職學習（網路學位、學分班）及終身學習（推廣教育）課程之數位化學習資源平台。
教學,數位化,建置開放式線上課程,營造青銀共學環境，協助在地高齡樂活學習,,,,建構影音課程暨資訊共享平台，展現青銀共學成果及提供行動不便長者遠距離學習。
教學,數位化,教材雲端化,營造南華「大覺園」學生多功能自主學習基地，活化學生學習,,,,擴充本校e學苑功能，規劃包括個人學習、媒材製作、團體討論、學習成果發表、課業諮詢輔導、創業社團等區域之學生自主學習基地「大覺園」。
教學,數位化,教材雲端化,營造南華「大覺園」學生多功能自主學習基地，活化學生學習,,,,導入雲端教學系統，並建立雲端學習平台，以利學生課後自主學習。研擬學生會自主管理「大覺園」學生多功能自主學習基地之機制。
教學,數位化,教材雲端化,建置「整合型」跨領域學位（分）學程架構及資訊網站,,,,建制跨領域學程網頁，以多媒體方式呈現學程特色、課程規劃、學習進程及最後成果。
教學,數位化,教材雲端化,建置創新教學環境，活化教師教學,,,,開發適用IOS與Android 之行動學習APP，營造無時空限制之學習環境。
