構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,強化教學品質,調整課程規劃,第3年,,,,「宏通期」與「專業培育期」的銜接與互動作為課程設計重點。
教學,強化教學品質,調整課程規劃,確認學程架構與參與教師,,,,遴選學程召集人，修訂現有學程。
教學,強化教學品質,調整課程規劃,確認學程架構與參與教師,,,,公民咖啡館與共識論壇則用以確認各學群的發展目標。
教學,強化教學品質,調整課程規劃,法規鬆綁與評鑑機制改革,,,,學制的鬆綁：因應跨域教師的學分數調整、課程型式、實習實做的安排，必須開始朝向建構第三學期的方向改變。
教學,強化教學品質,調整課程規劃,職能養成跨域課程,,,,將重整跨域專業課程的21個學分學程，融入職能養成的的跨領域課程。
教學,強化教學品質,調整課程規劃,職能養成跨域課程,,,,計畫將進行滾動式與階段性內容調整。
教學,強化教學品質,培育優良教學助教/人力,通識課程延伸與重塑,,,,由各系支援通識課程的專任教協助培練TA。
教學,強化教學品質,培育優良教學助教/人力,通識課程延伸與重塑,,,,教師引導佔教學60%；TA引導討論佔40%。
教學,強化教學品質,培育優良教學助教/人力,運用PBL教學環境,,,,規劃助教訓練課程，幫助助教們熟悉進行PBL程式設計教學時的帶領討論技巧、以及社群經營方式，讓助教們能夠具備協助學習程式設計的能力。
教學,強化教學品質,培育優良教學助教/人力,程式設計共學助教培訓課程,,,,本校將針對程式語言課程進行課程助教的遴選，挑選研究生或大學部高年級熟稔目標程式語言的學生進行PBL教學培訓。
教學,強化教學品質,培育優良教學助教/人力,確認學程架構與參與教師,,,,師資培育。
教學,強化教學品質,教師專業分享輔導機制,大二英文深碗型主題模組,,,,成立專兼任教師組成之英文教師成長社群。
教學,強化教學品質,教師專業分享輔導機制,大二英文深碗型主題模組,,,,由本中心課程委員會（CPRC）進行整體性分析之後，由中心主任指派一位專任教師成立英文教師成長社群。
教學,強化教學品質,教師專業分享輔導機制,通識課程延伸與重塑,,,,每週邀請校內外老師分享實踐經驗。
教學,強化教學品質,教師專業分享輔導機制,通識課程延伸與重塑,,,,每學期初舉辦「真愛學生通識教師教學工作坊」。
教學,強化教學品質,教師專業分享輔導機制,通識課程延伸與重塑,,,,每年舉辦全國「真愛學生教學創新研討會」。
教學,強化教學品質,教師專業分享輔導機制,程式設計共學助教培訓課程,,,,同樣擔任程式語言教學的老師成立PBL教學社群。
教學,強化教學品質,教師專業分享輔導機制,第0年,,,,成立相關的「課程小組」，共同研議課程規劃的具體執行內容。
教學,強化教學品質,教師專業分享輔導機制,第0年,,,,邀請願意投入「大學院」的老師加入「課程小組」，共同討論、授課。
教學,強化教學品質,教師專業分享輔導機制,第1年,,,,邀請教育研究所的教師以專案研究的方式，同步協助發展出相關的成效指標。
教學,強化教學品質,教師專業分享輔導機制,確認學程架構與參與教師,,,,討論修訂學程目標組成教師成長社群。
教學,強化教學品質,教師專業分享輔導機制,課程與跨領域實作主題之設計與操作,,,,利用教師社群增加教師的教學能量與技巧。
教學,強化教學品質,教師專業分享輔導機制,跨領域教師社群培育機制,,,,將既有資深教師與新進教師形成的Mentor制度，延伸至跨域教師社群。
教學,強化教學品質,教師專業分享輔導機制,跨領域教師社群培育機制,,,,邀請教師成立社群並建立「跨領域教師社群」共時授課機制。
教學,強化教學品質,教師專業分享輔導機制,跨領域教師社群培育機制,,,,設置教師休閒廳（Faculty Lounge）推動各學院定期舉辦學院教師們的教研分享會。
教學,強化教學品質,教師專業分享輔導機制,跨領域教師社群培育機制,,,,定期舉辦跨域、創新、數位應用等議題的研習會或工作坊。
教學,強化教學品質,教師專業分享輔導機制,跨領域教師社群培育機制,,,,利用教師社群增加教師的教學能量與技巧。
教學,強化教學品質,教師專業分享輔導機制,跨領域教師社群培育機制,,,,建立教師社群的教材協作平台，以協助教師發展跨領域課程。
教學,強化教學品質,教師專業分享輔導機制,生涯探索無縫接軌,,,,透過工作坊、社群平台的交流與互動，讓職涯跨領域導師互相學習與討論。
教學,強化教學品質,教師專業分享輔導機制,發起服務學習教師社群,,,,邀請全校理、工、農、管理、創藝各院有意參與服務學習課程設計及執行之教師加入。
教學,強化教學品質,教師專業分享輔導機制,發起服務學習教師社群,,,,藉由密集的討論、讀書會、工作坊、專題演講、影片討論來研發各專業課程在納入服務學習元素時所需之教材及執行方式。
教學,強化教學品質,教師專業分享輔導機制,發起服務學習教師社群,,,,進行服務學習能量提升之增能活動。
教學,強化教學品質,教師專業分享輔導機制,發起服務學習教師社群,,,,藉由課程會議來檢討過去上課之過程中所發生之問題，有待提昇之處，以及最具學習成效之做法。
教學,強化教學品質,健全教師（學）評鑑制度,通識課程延伸與重塑,,,,定期舉行校內自我評鑑機制。
教學,強化教學品質,健全教師（學）評鑑制度,通識課程延伸與重塑,,,,評鑑的內容包括授課大綱與學生的學習評量。
教學,強化教學品質,健全教師（學）評鑑制度,通識課程延伸與重塑,,,,擴大舉行鼓勵老師與學生於每學期進行課程自我評量。
教學,強化教學品質,健全教師（學）評鑑制度,課程與跨領域實作主題之設計與操作,,,,改變評鑑制度。
教學,強化教學品質,健全教師（學）評鑑制度,法規鬆綁與評鑑機制改革,,,,共時授課時數與鐘點的計算、多元升等方案的推動、新進教師升等前需參與跨域課程模組或社群、跨領域課程與數位化教學列入教師評鑑制度、修改獎補助辦法等，均須納入新的評鑑機制。
教學,強化教學品質,健全教師（學）評鑑制度,法規鬆綁與評鑑機制改革,,,,將各系參與跨領域課程程度、修定學生畢業門檻、跨領域學程配合等納入系所整體績效衡量。
教學,強化教學品質,健全教師（學）評鑑制度,跨領域教師社群培育機制,,,,修訂有關教師評鑑、多元升等、鐘點合計等相關考評制度。
教學,強化教學品質,健全教師（學）評鑑制度,跨領域教師社群培育機制,,,,就教學表現進行教師評鑑。
教學,強化教學品質,推動多元升等,課程與跨領域實作主題之設計與操作,,,,促進多元升等管道。
教學,強化教學品質,推動多元升等,跨領域教師社群培育機制,,,,利用教學創新成果申請多元升等。
教學,強化教學品質,健全教學獎勵制度,課程與跨領域實作主題之設計與操作,,,,設置獎勵辦法建置共通題庫、案例庫以及習題庫。
教學,強化教學品質,健全教學獎勵制度,法規鬆綁與評鑑機制改革,,,,可推薦資深教師為跨域顧問（Mentor），並給予彈性薪資或減授鐘點獎勵。
教學,強化教學品質,健全教學獎勵制度,法規鬆綁與評鑑機制改革,,,,盤點教務處以及研究發展處現有協助與獎勵教師創新、跨域教學的資源與辦法。
教學,強化教學品質,健全教學獎勵制度,跨領域教師社群培育機制,,,,資深教師除鐘點減授外並給予操作社群所需業務費用。
教學,強化教學品質,健全教學獎勵制度,跨領域教師社群培育機制,,,,設置獎勵辦法建置共通題庫、案例庫以及習題庫。
教學,強化教學品質,減輕教師教學負擔,程式設計共學助教培訓課程,,,,由數位學習中心程式語言教學團隊協助授課教師將課程內容模組化。
教學,強化教學品質,減輕教師教學負擔,課程與跨領域實作主題之設計與操作,,,,減輕教師備課壓力。
教學,強化教學品質,減輕教師教學負擔,課程與跨領域實作主題之設計與操作,,,,鼓勵教師開設線上教學課程減輕老師實體授課時數。
教學,強化教學品質,減輕教師教學負擔,跨領域教師社群培育機制,,,,鼓勵教師開設線上教學課程，減輕老師實體授課時數。
教學,強化教學品質,建立教學改善回饋系統,資訊科技與創新思維,,,,以博雅學習歷程資訊平台（THU Soft Power）的學習紀錄與大學生基本素養的評量了解學生參與博雅學習成果。
教學,強化教學品質,建立教學改善回饋系統,強化博雅學習平台並建立評量機制,,,,結合本校教育研究所，運用台灣師範大學「大學生基本素養」測驗。
教學,強化教學品質,建立教學改善回饋系統,大二英文深碗型主題模組,,,,英語中心定期蒐集大一英文及大二英文課程之教學評鑑意見。
教學,強化教學品質,建立教學改善回饋系統,大二英文深碗型主題模組,,,,回饋授課教師，定期檢核並追蹤後續成效。
教學,強化教學品質,建立教學改善回饋系統,大二英文深碗型主題模組,,,,資源中心於暑假期間提供中心主任本中心所開設之共同必修課程（大一英文及大二英文）之教學意見。
教學,強化教學品質,建立教學改善回饋系統,通識課程延伸與重塑,,,,由通識中心主任於每學期初向通識課程校內自我評鑑委員會報告，檢討改善，做為新學期的開課參考。
教學,強化教學品質,建立教學改善回饋系統,第3年,,,,盤點學生的成效指標與學習地圖。
教學,強化教學品質,建立教學改善回饋系統,第5年,,,,統整第一階段的成效，完備第二階段的開展。
教學,強化教學品質,建立教學改善回饋系統,多元社團與組織連結共創,,,,東海公共政策網路參與平台：參考現行政府建置的公共政策網路參與平台（https://join.gov.tw/）運作機制。
教學,強化教學品質,建立教學改善回饋系統,虛擬與實體資源，運用「跨域整併策略」,,,,成立學習成效評估委員會，定檢檢核學習成效。
教學,強化教學品質,建立教學改善回饋系統,生涯探索無縫接軌,,,,獲取各項分析數據與資料，藉此了解學生之參與回流率以及輔導辦理之效度。
教學,強化教學品質,建立教學改善回饋系統,設立學生資源中心,,,,每年定期做統整性輔導成效評估。
教學,強化教學品質,建立教學改善回饋系統,發起服務學習教師社群,,,,在日後由參與之教師實際執行及評估其成效。
教學,強化教學品質,建立教學改善回饋系統,發展新的社會參與型態與場域,,,,邀請本校教育研究所教師協助探討教師對參與東海服務學習社群的之知覺。
教學,強化教學品質,提升教師群專業度,強化人員國際移動力,,,,每年至少派遣5位專任教師赴海外進行研修。
教學,強化教學品質,提升教師群專業度,雲創數位與創新學院,,,,年底會送至少一位教師赴每參加AWS re-invent。
教學,強化教學品質,提升教師群專業度,教師多元跨域能力之培力,,,,預計就未來跨域議題的設定、培養跨域溝通能力、數位科技使用能力三個方向，持續推動教師多元跨域能力的培力。
教學,強化教學品質,提升教師群專業度,持續強化服務學習教師支持系統,,,,協助教師發展服務學習課程及相關之素養。
教學,強化教學品質,提升教師群專業度,持續強化服務學習教師支持系統,,,,藉由定期舉辦引導教育工作坊，提供教師支持系統來提升教師在此方面之知能。
教學,跨領域學習,規劃跨領域學位（分）學程,第2年,,,,在「宏通期」增加不同系所跨領域的學習課程或學程，奠定「跨域」的基礎。
教學,跨領域學習,規劃跨領域學位（分）學程,雲創數位與創新學院,,,,學院初期課程將由資工、資管、工工、電機、企管等五系共同開課，互相承認畢業學分。
教學,跨領域學習,規劃跨領域學位（分）學程,雲創數位與創新學院,,,,「創」的部分將整合工學院「創新行為」學程與管院「創新創業」相關課程能量與師資。
教學,跨領域學習,規劃跨領域學位（分）學程,雲創數位與創新學院,,,,將連結資工系碩士在職專班對產業經理人招生之「雲端物聯網組」。
教學,跨領域學習,規劃跨領域學位（分）學程,雲創數位與創新學院,,,,雲創學院亦有「創」的部分，包含雲端時代創新經營相關課程，將適度與管院及工學院創新創業學程結合。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,高齡營養保健、高齡生命教育、高齡心理健康與調適、高齡健康人文關懷、高齡社區組織與社區營造等跨域選修課程。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,銀髮產業分析、高齡人力資源研究、高齡居家空間規劃等跨域必修課程。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,樂齡社區照顧實習（跨域專題課程）。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,高齡營養保健、高齡生命教育、高齡心理健康與調適、高齡健康人文關懷、高齡社區組織與社區營造等跨域選修課程。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,高齡教育研究、高齡教學設計、高齡照護機構管理等跨域必修課程。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,樂齡教育設計實作（跨域專題課程）。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,高齡營養保健、高齡生命教育、高齡心理健康與調適、高齡健康人文關懷、高齡社區組織與社區營造等跨域選修課程。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,高齡居家照顧、高齡生理健康促進、高齡膳食服務等跨域必修課程。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,高齡照護服務實作（跨域專題課程）。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,高齡營養保健、高齡生命教育、高齡心理健康與調適、高齡健康人文關懷、高齡社區組織與社區營造等跨域選修課程。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,福祉科技與健康、高齡社會科技研究、高齡創意APP設計等跨域必修課程。
教學,跨領域學習,規劃跨領域學位（分）學程,樂齡生活與科技學院,,,,高齡產品開發實作（跨域專題課程）。
教學,跨領域學習,規劃跨領域學位（分）學程,課程與跨領域實作主題之設計與操作,,,,專業必修：跨域統整課程。
教學,跨領域學習,規劃跨領域學位（分）學程,專業延伸型,,,,發展多門不同的跨域課程。
教學,跨領域學習,規劃跨領域學位（分）學程,專業延伸型,,,,建立小聯盟機制：發展小聯盟，提供互相承認學分之機制。
教學,跨領域學習,規劃跨領域學位（分）學程,專業延伸型,,,,鼓勵跨域五年一貫學習：試辦跨系五年一貫制。
教學,跨領域學習,規劃跨領域學位（分）學程,專業深耕型,,,,結合學分學程。
教學,跨領域學習,規劃跨領域學位（分）學程,成立 USR 計畫推動辦公室,,,,
教學,跨領域學習,規劃跨領域學位（分）學程,誠食夥伴、好氣社區,,,,「農藝復興」人文創新、「農食政策與實務」等跨域課程規劃。
教學,跨領域學習,鼓勵輔系、雙主修,跨域整合型,,,,鼓勵雙主修和輔系。
教學,跨領域學習,跨領域教學,發展住宿特色主題村,,,,實踐跨領域交流。
教學,跨領域學習,跨領域教學,深化博雅實踐場域,,,,以新時代勞作教育「服務關懷熱忱」結合「環境美學」為準則，勞作教育的勞作小組長領導訓練與通識教育、服務學習已經正式重新合作與整合。
教學,跨領域學習,跨領域教學,全校中文課程模組化設計,,,,增加社科法律、自然科學、商業管理、文化藝術等面向。
教學,跨領域學習,跨領域教學,國際學院全英語授課學程之推動,,,,未來國際學院各項全英語授課學程將結合大學院的設計精神，打破不同科系/學程間的框架。
教學,跨領域學習,跨領域教學,雲創數位與創新學院,,,,預計增加創意學院工設系、建築系，管理學院國貿系、統計系。
教學,跨領域學習,跨領域教學,問題或議題導向式的學院架構設計,,,,利用跨域教師社群、跨域課程模組的方式。
教學,跨領域學習,跨領域教學,跨域整合型,,,,開發跨系專題：教師們也可以跨系合作共同製作專題，提供學生選修。
教學,跨領域學習,跨領域教學,專業延伸型,,,,先發展共時授課之實驗性課程。
教學,跨領域學習,跨領域教學,跨域連結型,,,,開發跨域專題。
教學,跨領域學習,跨領域教學,法規鬆綁與評鑑機制改革,,,,檢視前述資源中是否有不利於跨域教學的規定，將之鬆綁為鼓勵跨域合作教學的規定。
教學,跨領域學習,跨領域教學,共學共創學習模式,,,,發展議題導向，跨院系整合式課程的共學共創學習模式。
教學,跨領域學習,跨領域教學,跨領域教師社群培育機制,,,,鼓勵跨領域教師共時授課。
教學,提高學習自由度及彈性,調降系必修學分,第2年,,,,透過不同系所的跨域課程，逐步降低專業課程的學分，增加「宏通期」的課程學分。
教學,提高學習自由度及彈性,調降系必修學分,跨域整合型,,,,降低系所之必修學分。
教學,提高學習自由度及彈性,調降系必修學分,專業深耕型,,,,實施大一不分組多元學習。
教學,提高學習自由度及彈性,調降系必修學分,法規鬆綁與評鑑機制改革,,,,降低系所的必修與選修學分。
教學,提高學習自由度及彈性,調降系必修學分,就業接軌實習精進,,,,教務處規劃降低各系所之畢業學分數，調整各系必修課程於前三年完成修習。
教學,提高學習自由度及彈性,微學分（彈性學分）,發展住宿特色主題村,,,,融入通識微學分課程的主題活動。
教學,提高學習自由度及彈性,微學分（彈性學分）,專業跨域與銜接課程之規劃,,,,增加微學分課程。
教學,提高學習自由度及彈性,微學分（彈性學分）,專業跨域與銜接課程之規劃,,,,以彈性且靈活的學分配置，從0或1學分到5學分。
教學,提高學習自由度及彈性,微學分（彈性學分）,樂齡生活與科技學院,,,,高齡服務學習系列微課程、永續社會系列微課程、人際溝通系列微課程、志工服務系列微課程、高齡居家服務體驗系列微課程。
教學,提高學習自由度及彈性,微學分（彈性學分）,樂齡生活與科技學院,,,,高齡服務學習系列微課程、永續社會系列微課程、人際溝通系列微課程、志工服務系列微課程、高齡居家服務體驗系列微課程。
教學,提高學習自由度及彈性,微學分（彈性學分）,樂齡生活與科技學院,,,,高齡服務學習系列微課程、永續社會系列微課程、人際溝通系列微課程、志工服務系列微課程、高齡居家服務體驗系列微課程。
教學,提高學習自由度及彈性,微學分（彈性學分）,樂齡生活與科技學院,,,,高齡服務學習系列微課程、永續社會系列微課程、人際溝通系列微課程、志工服務系列微課程、高齡居家服務體驗系列微課程。
教學,提高學習自由度及彈性,微學分（彈性學分）,課程與跨領域實作主題之設計與操作,,,,專業必修：微學分。
教學,提高學習自由度及彈性,微學分（彈性學分）,多元社團與組織連結共創,,,,資源結合：結合校內現有的讀書會、工作坊、志工培訓課程、服務學習課程、住宿學習與各類社團活動，規劃成主題性的微學分課程。
教學,提高學習自由度及彈性,微學分（彈性學分）,跨域課程,,,,規劃「微學分職涯課程」。
教學,提高學習自由度及彈性,深碗課程,大二英文深碗型主題模組,,,,發展四個深碗型主題模組：以一學分的深碗型延伸大二英文課程，由學院統整學生需求搭配選擇四大模組，提升英語課程與專業的連結性。
教學,提高學習自由度及彈性,深碗課程,專業跨域與銜接課程之規劃,,,,增加深碗型課程。
教學,提高學習自由度及彈性,深碗課程,專業深耕型,,,,加強深碗型課程。
教學,提高學習自由度及彈性,深碗課程,跨院系共學共創模式發展,,,,本執行策略所增加的學分不是用於課堂授課，而是指師生於該課程外，加入議題導向、共學共創內容所需要的實作主題。
教學,人才國際化,增進外語能力,大二英文深碗型主題模組,,,,在現行聽與讀兩種能力的培育之外加上口說/書寫的作業及評量。
教學,人才國際化,增進外語能力,大二英文深碗型主題模組,,,,打破「標準英文」的傳統迷思，讓學生有機會接觸多元背景的英語情境和帶有各國口音的對話材料。
教學,人才國際化,增進外語能力,大二英文深碗型主題模組,,,,配合學院屬性開設符合其職業專業的英語課程。
教學,人才國際化,增進外語能力,強化人員國際移動力,,,,進一步協助相關語文與文化課程的開設。
教學,人才國際化,多元文化/文化交流,大二英文深碗型主題模組,,,,目前所規劃的主題單元包含世界各國的文化風俗。
教學,人才國際化,多元文化/文化交流,豐富國際化校園環境,,,,配合本校完整的住宿學習機制，讓學生們住在宿舍就如同住在小小的聯合國中。
教學,人才國際化,多元文化/文化交流,豐富國際化校園環境,,,,舉辦文化交流活動。
教學,人才國際化,多元文化/文化交流,豐富國際化校園環境,,,,結合交換生、僑外生和國際社團運作，舉辦東海國際週或其他跨文化的課程活動。
教學,人才國際化,辦理海外參訪或移地教學,強化人員國際移動力,,,,繼續擴大移地共同教學的合作對象。
教學,人才國際化,推動英語授課/全英語學程,大二英文深碗型主題模組,,,,增開多元文化之「大二英文」課程。
教學,人才國際化,推動英語授課/全英語學程,大二英文深碗型主題模組,,,,融合教學創新試辦計畫的審查建議「增加以多元文化為學習主體的創新英語課程」。
教學,人才國際化,推動英語授課/全英語學程,國際學院全英語授課學程之推動,,,,"將設置創藝設計學位學程（Creative Arts and Design, CAD）及國際事務與公共政策學位學程（Global Affairs and Public Policy, GAPP）。"
教學,人才國際化,推動英語授課/全英語學程,國際學院全英語授課學程之推動,,,,未來國際學院將與本校九大學院共同規劃與設置四大全英語授課學程。
教學,人才國際化,推動英語授課/全英語學程,國際學院全英語授課學程之推動,,,,國際學院中現有的IBA和SSE學位學程每學期約開設約30門全英語課程，此學位學程以全英文授課。
教學,人才國際化,推動英語授課/全英語學程,國際學院全英語授課學程之推動,,,,預計可開設120門全英語授課之課程。
教學,人才國際化,推動英語授課/全英語學程,國際學院全英語授課學程之推動,,,,預計可達成全校課程10%為全英語授課課程的目標。
教學,人才國際化,生源國際化（及其配套措施）,國際合作研究,,,,擴大在印尼、馬來西亞、越南、泰國等國的招生。
教學,人才國際化,生源國際化（及其配套措施）,國際學院全英語授課學程之推動,,,,東海大學與正新橡膠合作，以國際學院中「國際經營管理學士學位學程」為主體，招募來自泰國、印尼、印度、越南與台灣之學生。
教學,人才國際化,招聘外籍老師（或邀請授課）,強化人員國際移動力,,,,主動延攬知名國際學者。
教學,人才國際化,招聘外籍老師（或邀請授課）,強化人員國際移動力,,,,達成五年內國際師資佔全校師資10%的目標。
教學,提升基礎能力,強化國文能力,全校中文課程模組化設計,,,,針對各學院系學科屬性，擇選相應之經典文學文本進行閱讀。
教學,提升基礎能力,強化表達溝通能力/領導能力,維基精神與同儕社群,,,,每年培育千人僕人領袖，擴大學生領袖培育。
教學,提升基礎能力,強化表達溝通能力/領導能力,深化與統整培育體系,,,,強化領袖人才的軟實力，培養其具團隊合作、人際溝通及解決問題的能力。
教學,提升基礎能力,強化表達溝通能力/領導能力,深化博雅實踐場域,,,,提供給社團幹部領導能力與組織運作的增能課程。
教學,提升基礎能力,強化表達溝通能力/領導能力,深化博雅實踐場域,,,,由學生在實務領導的實踐場域中，落實社團發展專業化，建構組織領導當責（Accountability）管理，發展出社團2.0。
教學,提升基礎能力,強化表達溝通能力/領導能力,社群專屬課程,,,,社團幹部在帶領社團過程中，組織經營、活動企劃與財務管理等知能。
教學,提升基礎能力,強化表達溝通能力/領導能力,僕人領袖實踐課程,,,,從社群實踐場域中建構領導力，全面的落實「實踐」能力的培養。
教學,提升基礎能力,強化表達溝通能力/領導能力,全校中文課程模組化設計,,,,規劃演說與辯論、邏輯思辨、商業溝通等課程。
教學,提升基礎能力,強化表達溝通能力/領導能力,全校中文課程模組化設計,,,,舉辦各式課程活動和語文競賽。
教學,提升基礎能力,強化表達溝通能力/領導能力,設立學生資源中心,,,,學務處「學生發展暨領袖培育中心」的軟實力強化。
教學,提升基礎能力,強化表達溝通能力/領導能力,設立學生資源中心,,,,引導弱勢同學加入學生領袖社群。
教學,提升實作能力,呈現、檢核或評估實作成果,第4年,,,,將提出第一屆「畢業作品」，重點是以諸如成果展的形式，結合社會人士共同參與。
教學,提升實作能力,呈現、檢核或評估實作成果,課程與跨領域實作主題之設計與操作,,,,於期末進行成果發表與博覽會。
教學,提升實作能力,呈現、檢核或評估實作成果,多元社團與組織連結共創,,,,舉辦期末成果聯合發表會。
教學,提升實作能力,呈現、檢核或評估實作成果,跨世代共學共創模式發展,,,,參與本計畫的期中交流與期末成果分享。
教學,提升實作能力,呈現、檢核或評估實作成果,擴散服務學習成效,,,,從每年一次的成果發表會、每學期發行一次的簡訊，以及每年錄製一部短片等方式進行。
教學,提升實作能力,呈現、檢核或評估實作成果,「東海風－校園故事」學習模組之建立,,,,培訓學生團隊學習創意形式的呈現如戲劇、影音、文字、音樂等等。
教學,提升實作能力,開設增進實務能力導向課程,建立三階段僕人領袖課程,,,,設立軟實力培育課程模組。
教學,提升實作能力,開設增進實務能力導向課程,共通核心課程,,,,在軟實力培育部分以僕人特質的五大面向來規劃：（1）有效溝通能力：包含傾聽、同理、說服；（2）自我察覺與反思能力；（3）統整思考與問題分析的能力與習慣；（4）關懷與服務利他的價值觀；（5）組織社群與合作的能力。
教學,提升實作能力,開設增進實務能力導向課程,社群專屬課程,,,,宿舍棟長進行宿舍管理現場，所需應變處理的輔導實作課程。
教學,提升實作能力,開設增進實務能力導向課程,社群專屬課程,,,,宿舍行政管理上簡易的器材維修職能。
