構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,強化教學品質,健全教學獎勵制度,推動教師教學發展優良創新獎補助機制,,,,推動標竿學習典範之教師績優獎勵制度：研擬與推動數位課程及績優課程獎補助機制，並透過績優教師與課程資料庫之建置，作為校內典範教師與課程轉移之基礎。
教學,強化教學品質,建立教學改善回饋系統,落實學生學習成效多元評估與保證機制,,,,建立學生學習成效檢核與回饋機制：推動院系所以確保學生學習成效為目標，以PDCA品質保證四個向度為架構，參考利害關係人之意見，規劃其人才培育能力與課程對應權重。
教學,強化教學品質,建立教學改善回饋系統,精進教學評量與落實輔導與關懷並重之教學制度,,,,精進教學評量制度暨回饋機制：根據學校教與學現況定期進行現有教學評量問卷類型、題項、實行結果等議題進行有效之教學評估分析，並藉由辦理教學評量工作坊或公聽會方式，對於教學評量制度、題項、結果等相關議題進行討論。
教學,強化教學品質,建立教學改善回饋系統,培養學生具備使用及運用程式語言之能力,,,,訂定全校性運算思維及程式設計基本能力指標：擬定全校性學生運算思維及程式設計基本能力，進而透過相關校級會議研議將其列為全校必修課程或畢業門檻。
教學,強化教學品質,建立教學改善回饋系統,建構歷程與結果本位評鑑機制,,,,針對各學院推動實體化過程與成效進行PDCA之檢核與修正：採美國評鑑學者Daniel Stufflebeam所建構之CIPP評鑑模式，完整規劃學院層級之課程評鑑機制，發展各種質性與量化之評鑑工具。
教學,強化教學品質,建立教學改善回饋系統,發展教學品保研究議題分析與應用措施,,,,建立8大分析模組：定期檢視與修正本校學生學習輔導支持系統、教師教學研究及其支援系統推動進度與成效。
教學,跨領域學習,規劃跨領域學位（分）學程,建構跨域（系）創新課程模組,,,,鏈結方案內容符應學院之願景：鼓勵及推動各學院發展與設計各種跨域（系）學位學程以及跨系之特色課程。
教學,跨領域學習,規劃跨領域學位（分）學程,建構跨域（系）創新課程模組,,,,建構學院跨域（系）創新課程模組：透過盤點各學系現有課程與學分，慎思此等課程發展後各系課程間之整合性與精簡性。
教學,跨領域學習,規劃跨領域學位（分）學程,建構歷程與結果本位評鑑機制,,,,各學院制訂「課程設計與發展指導綱領」：強調其所設計與發展之跨域課程均能符應課程之完整性、適切性、有效性以及可行性。
教學,跨領域學習,規劃跨領域學位（分）學程,創新教學與教材教法跨域人才培育,,,,培養學生創新教學與教材教法設計能力：透過本校師培學系、師培併行學系及師資培育中心專業教師依據教材教法研究新趨勢，結合專業教師共同規劃具創造力、教育力與設計力之跨領域創新課程。
教學,跨領域學習,規劃跨領域學位（分）學程,全民運動保健與休閒運動跨域人才培育,,,,培育運動營養、保健、訓練與休閒跨域人才：整合相關學系專業師資與資源，發展與推動跨領域系列課程／學程、設計實驗性課程、實務工作坊。
教學,跨領域學習,跨領域教學,建構跨域（系）創新課程模組,,,,推動跨域（系）教師專業學習與組織調整發展社群：透過教師專業學習社群教師間之合作、對話、探究、實踐、省思與學習，讓學院之教師因參與此計畫而產生擁有感，進而支持本計畫之推動與實施。
教學,跨領域學習,跨領域教學,實踐自發互動共好導向之學習,,,,創新教學策略之發展與應用：預計於教師專業學習社群中結合各跨域（系）課程討論過程中進行。
教學,跨領域學習,跨領域教學,理想城市永續發展跨域人才培育,,,,發展理想城市永續發展跨領域創新學習模式：整合學校相關院系教研能量與資源，建立跨院系合作機制。
教學,人才國際化,增進外語能力,推動多元語文能力養成機制,,,,成立全校中英語課程委員會：每學期至少開會一次，訂定全校中英語課程之核心能力指標。
教學,人才國際化,增進外語能力,推動多元語文能力養成機制,,,,成立中英文課程教師成長社群：由教授大一中英文或專業語言通識課程的專任教師自由組成。
教學,人才國際化,增進外語能力,推動多元語文能力養成機制,,,,推動本校共同必修語言課程革新：透過於課堂中融入各種媒材的真實語料，提升學生聽說讀寫能力，亦將推動多元且真實的評量。
教學,人才國際化,增進外語能力,推動多元語文能力養成機制,,,,舉辦全校性多元語文培訓講座、課外活動與競賽：提供學生課外自主學習之資源，培養學生語文表達能力，並提升學生的學習動機與興趣。
教學,人才國際化,增進外語能力,推動多元語文能力養成機制,,,,推動同儕語文輔導機制：甄選英語能力優異且熱心服務的學生擔任語文小老師，以進行補救教學或其他加強語文能力的活動。
教學,人才國際化,增進外語能力,推動多元語文能力養成機制,,,,提供學生線上自主英語學習資源：於圖書館多媒體中心建置英語自學軟體。
教學,人才國際化,多元文化/文化交流,深化國際化布局基礎建設,,,,舉辦多元校園國際文化活動：結合校內學生社團與服務學習活動，透過活動中其與本地生利用各式活動互動交流，分享不同文化與背景，開設本校外籍生專屬之華語在地遊學團。
教學,人才國際化,多元文化/文化交流,深化國際化布局基礎建設,,,,強化雙語隨選視訊學習系統：融入臺北在地文化以及培養國際觀之世界文化為主軸，擴充圖書館隨選視訊之華語文數位學習資源與教學影片並豐富語言教學資源之類型。
教學,人才國際化,多元文化/文化交流,推展多元國際移動與交流,,,,鼓勵學生自主參與國際事務：透過建立學生參與國際競賽、展演及境外服務學習平台與獎補助機制，鼓勵學生自主參與國際關懷事務、賽事與展演活動。
教學,人才國際化,辦理海外參訪或移地教學,推動多元學生學習成效促進與獎補助機制,,,,訂定本校「師生參與海外教育活動補助要點」，鼓勵學生移地教學或參與教學觀摩交流、學生競賽、實習與志願服務等國際性活動，強化學生國際視野及國際移動能力。
教學,人才國際化,辦理海外參訪或移地教學,推展多元國際移動與交流,,,,推動學用合一之海外移地教學、學習與實習：結合特色全英語授課學程、國際課程之開設，推動師生進行學用合一之海外移地教學、學生短期研修與實習活動。
教學,人才國際化,推動英語授課/全英語學程,推動多元語文能力養成機制,,,,推動專業學術英語課程與專業英文菁英學分學程：教師將以全英語授課，學生將在這些課程中同時學習英語及另一領域的專業知識。
教學,人才國際化,推動英語授課/全英語學程,發展與開設國際課程,,,,推動全英語學程前瞻策略：加強學生國際競爭力，同時相關行政程序及課程作業亦完全英語化，創造英語學習環境，訓練學生外語能力以提升其國際移動工作能力。
教學,人才國際化,推動英語授課/全英語學程,發展與開設國際課程,,,,推動教師英語授課增能與激勵機制：將「全英文授課課程，其鐘點數以授課時數之一點五倍計算」納入要點，鼓勵教師開設全英語授課課程。
教學,人才國際化,推動英語授課/全英語學程,發展與開設國際課程,,,,推動院系開設國際課程獎補助機制：以原有之全英語授課課程為基礎，鼓勵學院或跨院系推動全英語授課課群，進而發展特色國際全英語學分及學位學程。
教學,人才國際化,生源國際化（及其配套措施）,深化國際化布局基礎建設,,,,發展區域性招生策略，拓展國際生源：擴大海外招生和宣傳活動，增加本校海外知名度與曝光率。
教學,人才國際化,培養華語教學人才,深化國際化布局基礎建設,,,,成立華語文教學與輔導專業團隊：成立華語文教學專業教室，開設華語文教學工作坊。
教學,提升實作能力,建立校外競賽鼓勵機制,推動多元學生學習成效促進與獎補助機制,,,,訂定獎勵學生發表論文及參與競賽要點，鼓勵及輔導學生參與學術論文發表與國內外各項創意與技能競賽。
教學,提升實作能力,建立校外競賽鼓勵機制,成果發表與產業連結,,,,輔導參加國際性展覽競賽：藉以磨練學生的能力並增加國際交流的經驗。
教學,提升實作能力,呈現、檢核或評估實作成果,落實學生學習成效多元評估與保證機制,,,,深化學生學習總結式評量機制：透過考試、實作、專題研究論文、成果展演、競賽、會考等多元形式，確實瞭解學生於修業期間之整體成效。
教學,提升實作能力,呈現、檢核或評估實作成果,成果發表與產業連結,,,,針對專業工坊中各團隊所提創意專案內容與成果進行綜合檢討：挑選出優秀且具潛力的成果，定期舉辦發表會。
教學,提升實作能力,呈現、檢核或評估實作成果,創意文化與軟體設計跨領域人才培育,,,,舉辦各項創意文化與軟體設計成果展及競賽：給予學生公開發表場域，並將其成果經專業教師及業界輔導後轉化成藝術資產，結合創新的思維，開發出文創應用的新可能。
教學,提升實作能力,開設增進實務能力導向課程,卓越運動、藝術展演與競賽人才培育,,,,培育音樂、文化與運動藝術展演人才：結合創新與跨界教學，開設專題實務課程。
教學,提升實作能力,開設增進實務能力導向課程,實踐自發互動共好導向之學習,,,,發展專業與社會環境結合之必修實習與實作課程：培育具社會關懷與解決社會問題能力之高教人才。
教學,提升實作能力,開設增進實務能力導向課程,完備「未來生活產業」專業設計整合跨領域課程架構,,,,專題實務課程：以特定議題為專題鼓勵學生做深入的探索。
教學,提升實作能力,開設增進實務能力導向課程,完備「未來生活產業」專業設計整合跨領域課程架構,,,,工作坊課程：為特定主題的實務導向課程，進行短期且密集的課程。
教學,提升實作能力,開設增進實務能力導向課程,創意文化與軟體設計跨領域人才培育,,,,開發跨院系「實務軸接」系列課程：藉由實例演練、業師講座與實案製作，加強學生實作應用經驗。
教學,提升實作能力,聘請業師或雙師協同教學,理想城市永續發展跨域人才培育,,,,建立未來都市知識管理及交流平台：邀請國內外都市發展相關領域專家學者舉辦實務分享講座、座談會、成立教學研究團隊、教學觀摩會、舉辦學生成果發表會等知識管理及分享機制。
教學,提升實作能力,建立/強化實習制度,強化學生學用合一就業力,,,,落實大三、大四學生就業領航引導：推動全校性課程改革並藉由課程教師、合作業師與實習單位三向溝通，讓學生確實瞭解實習場域與運作流程，同時，於實習期間授課教師須親自至學生實習地點進行實地訪視確保學生權利義務及其學習成效。
教學,提升實作能力,建立/強化實習制度,創新教學與教材教法跨域人才培育,,,,深化教育實習制度與教育實習機構之夥伴關係：強化與各類科教育實習機構之夥伴關係，並深化師資生於修讀期間之實習指導。
教學,提升專業證照能力,制訂專業證照獎勵辦法,強化學生學用合一就業力,,,,推動專業證照與實務學習整合機制：透過「專業證照課程與考試」補助機制之建立，強化學生實務能力與提升其未來職場競爭力。
教學,提升專業證照能力,其他,卓越運動、藝術展演與競賽人才培育,,,,培訓專業體育競技與奪金選手：持續就本校奪金重點培訓項目，以取得國際重要賽事如奧運參賽資格與奪牌為明確目標，積極培訓專業運動選手。
教學,數位化,數位教學創新,強化支持性且友善之數位教學環境與資源,,,,數位教學平台再進化：透過相關講座與活動，讓本校教師熟悉與運用EverCam系統與ee-class數位教學平台，並同時搭配EverCam系統建置微課程系統tms+。
教學,數位化,數位教學創新,創意文化與軟體設計跨領域人才培育,,,,新型數位媒體跨域學習與整合：將校內業內資源，開設新世代數位科技與媒體運用之課程。
教學,數位化,電子學習歷程（e-Portfolio）,推動Push-Pull學生即時自主學習與輔導支援系統,,,,強化「Push-Pull學生即時自主學習與輔導支持推播系統」功能：是以學生為主軸，其功能均以「主軸式」i-voting概念為設計原點，主要架構分為「自主學習」、「學習輔導」、「訊息即時推播」、「交流園地」4大部分。
教學,數位化,電子學習歷程（e-Portfolio）,推動Push-Pull學生即時自主學習與輔導支援系統,,,,建置Push-Pull資訊系統資料收集與分析資料庫：整合本校學生輔導相關管道如學生學習預警、導師輔導生活及諮商輔導等資料，透過此一系統記錄學生自主學習歷程。
教學,數位化,電子學習歷程（e-Portfolio）,優化學生實體與虛擬學習環境,,,,建置學生學習發展基地：支持各院系建置學生學習發展基地，整合各院系圖書館、學生學習角落之空間，同時結合Push-Pull學生即時自主學習與輔導支援系統，導入學習、職涯、實務學習、就業、創業輔導與跨領域諮詢等機制、活動與專業人員服務。
教學,數位化,電子學習歷程（e-Portfolio）,優化學生實體與虛擬學習環境,,,,數位學習平台再進化：透過相關講座、活動與競賽等推廣活動，提升學生使用數位學習平台強化主動學習之比例。
教學,數位化,典藏文獻史料數位化,強化支持性且友善之數位教學環境與資源,,,,充實教研資訊平台資源：引進高品質的國際化資源，建置資源探索服務平台，並持續充實本校機構典藏系統。
教學,資訊力,開設資訊學程/課程,培養學生具備使用及運用程式語言之能力,,,,開設系統化、有層次的資訊能力與程式設計之課程：透過差異化教學且以興趣驅學習動環境（IDC）及動機理論（ARCS）理念來引發學生學習動機與興趣。
教學,資訊力,開設資訊學程/課程,培養學生具備使用及運用程式語言之能力,,,,開設資訊能力檢定講座暨輔導課程：分級開設資訊能力檢定講座暨輔導課程，提供學生自主進修之機會。
教學,博雅教育,辦理藝術展覽或藝文活動,精進創意通識教學與課程內涵,,,,舉辦多元化通識講座與競賽：結合校內開放空間與藝文展演活動，亦透過學生通識護照鏈結學生學習歷程檔案系統，鼓勵參與之校內外所舉辦與通識相關活動。
教學,博雅教育,辦理藝術展覽或藝文活動,創意文化與軟體設計跨領域人才培育,,,,推動「策展實踐中之社會參與」工作計畫：進行系列性策展、展示與活動工作計劃。
教學,博雅教育,辦理藝術展覽或藝文活動,卓越運動、藝術展演與競賽人才培育,,,,培育音樂、文化與運動藝術展演人才：結合創新與跨界教學，舉辦藝術文化講座。
教學,培養自主學習能力,自主學習資源共享平台,推動多元學生學習成效促進與獎補助機制,,,,鼓勵各院系規劃學生學業成績進步獎勵機制，以達課業成績卓越表現。
教學,培養自主學習能力,自主學習資源共享平台,推動多元學生學習成效促進與獎補助機制,,,,推動學生超越自我之標竿學習計畫，徵選優秀學生以創意的方式，發展超越自我之逐夢學習實踐計畫，激發學生個人潛力，追求卓越學習。
教學,培養自主學習能力,住宿書院（及自主學習相關課程與活動）,推動多元學生學習成效促進與獎補助機制,,,,推動學生以品格、創意、跨域及國際觀為主軸，透過「Push-Pull學生即時自主學習與輔導支持推播系統」，成立學生學習或跨領域社群，藉由同儕學習及向心力，激發其學習力、創造力與實踐力，提升校園主動學習風氣。
教學,培養自主學習能力,住宿書院（及自主學習相關課程與活動）,建立校園內創意、創造、創業之三創氛圍,,,,組成知識交換社群「食時小聚」：學生藉由練習以及定期利用中午用餐時間，團隊成員相互介紹專業，達到跨領域理解、突破所學限制、降低跨領域的專業落差，並奠基未來團隊合作的契機。
教學,培育創新創業人才,育成學生創業團隊,完備「未來生活產業」專業設計整合跨領域課程架構,,,,微創客課程：提供學生對特定材質、創意應用、特殊技術、機具操作等基本知能的短時數課程。
教學,培育創新創業人才,育成學生創業團隊,完備「未來生活產業」專業設計整合跨領域課程架構,,,,創業家課程：提供學生有關產品研發設計、品牌創立、創業資源整合、數位行銷策略與經營及財務管理等專業課程。
教學,培育創新創業人才,育成學生創業團隊,成立學生創業家團隊（Team Academy）,,,,打破系院籓籬，透過參與國際創業課程與至國際新創公司見實習，經系所採認或可抵免專業學分，鼓勵學生創立新公司，並藉由芬蘭式教學、國際沈浸學習、社會創意挑戰方式，促使學生畢業後具體成為創業家，或加入企業從事創新經營工作。
教學,培育創新創業人才,建立完整的創業輔導機制,建立校園內創意、創造、創業之三創氛圍,,,,於學生餐廳開設「文化設計實驗商店」：挹注相對的授權與經濟、加值研發與應用、品牌創業與媒體行銷等資源，提供一個學生創業實踐育成基地。
教學,就業力,就業博覽會,強化學生學用合一就業力,,,,推動大一、大二學生職涯進路導航輔導：讓學生從入學之始除了預備大學所需之基本認知、態度、思考方式與溝通合作能力，掌握自己的興趣及能力對應所需專業知識及學涯與職涯規劃之連結性。
教學,其他,跨校學習資源整合與共享,成立專責實驗辦公室與創意實驗教室,,,,設立專責實驗辦公室：以提供校內跨系所之設計課程與服務，亦將逐年擴充創意實驗教室空間與設備。
教學,其他,制訂限期升等相關規範,深化多元且隨需之學習輔導助理制度,,,,整合校內學習輔導機制：透過Push-Pull學生即時自主學習與輔導支援系統，結合既有之學習預警制度與輔導機制，強化學習成效不佳學生輔導效能。
教學,其他,制訂限期升等相關規範,落實學生學習成效多元評估與保證機制,,,,建置學生課程指導與選課輔導整合系統：規劃與建置合本校之「學生課程指導與選課輔導整合系統」，引導學生依其個人性向、專長與能力，規劃其個人學習發展計畫，給予學生適性之學涯及生涯支持與輔導。
教學,其他,制訂限期升等相關規範,精進教學評量與落實輔導與關懷並重之教學制度,,,,強化主動關懷與諮詢之教預警與輔導機制：規劃建立教學預警機制及追蹤輔導措施並建立追蹤輔導措施。
研究,學術國際化,招募國外博士後研究人才,推展多元國際移動與交流,,,,建立師生參與多元國際教育交流獎補助機制：建立師生參與多元國際教育交流獎補助機制，提供師生進行國際教育交流相關資源，提升其國際參與及視野，同時亦穩健提高學校國際參與程度。
研究,學術國際化,招募國外博士後研究人才,深化教師教學專業成長體制,,,,推動「獎勵教師出國講學及國內外研究進修」制度：鼓勵教師進行國際相關教師專業交流活動與進修並促進國際交流。
產學,產學合作教學,產業實務知識融入教學,推動創新產業合作啟發學生產學新視野,,,,引入行動研究（action research）之理念：建立跨院系與跨界教學共同體，強化教師專業成長及學習成效。
產學,產學合作教學,產業實務講座,推動創新產業合作啟發學生產學新視野,,,,引進業界專案執行流程：整合在校所學基礎，達成學用合一並深化專業課程之產業成效。
產學,產學合作教學,產業實務講座,推動創新產業合作啟發學生產學新視野,,,,未來實務工坊課程階段性導入國際業師進行協同教學：增加本學院學生對全球生活設計產業的瞭解，並提升學生未來在國際市場上的視野與競爭力。
產學,產學合作教學,聘請業師或雙師協同教學,創意文化與軟體設計跨領域人才培育,,,,發展跨域多元教學研討社群及跨界合作機制：藉由引入外部資源如產官合作夥伴協同推動產學合作模式，期望透過業界資源與業師，以增加課程的實用性與深度，並引領相關學習活動與執行。
產學,產學合作教學,聘請業師或雙師協同教學,理想城市永續發展跨域人才培育,,,,推動產官學研聯盟與社區服務：透過產官學研與社區聯盟機制之建立，結合產官學研專家、社區工作者與業師進入教學陣容或合作聯盟。
社會責任,促進地區（社區）發展,籌設藝文/活動中心,精進創意通識教學與課程內涵,,,,開設結合區域特色通識課程：以博愛及天母兩校區之區域特色結合臺北學為主軸，開設有關臺北都會人文、藝術、社會、生態深度學習及跨領域之通識課程。
社會責任,促進地區（社區）發展,籌設藝文/活動中心,精進創意通識教學與課程內涵,,,,推動與在地社區或市政機關結合之特色課程：結合本校市立大學之特性，開設與市政相關之特色通識課程。
社會責任,促進地區（社區）發展,籌設藝文/活動中心,臺北都會永續觀光跨域人才培育,,,,推動臺北都會永續觀光人才TOP計畫：透過臺北都會文化資產導覽與生態旅遊跨域課程／學程規劃與開設，整合本校專業特色與師資，建立產官學夥伴關係。
社會責任,促進地區（社區）發展,服務特定群體,臺北都會永續觀光跨域人才培育,,,,開發臺北都會文化資產導覽與生態旅遊路線：透過資料蒐集與實地考察，規劃輕度旅行到深度旅遊之路線，並組成實務體驗團隊，由師生共同對所開發之路線或景點規劃，進行中英文導覽解說示範與訓練。
社會責任,促進地區（社區）發展,服務特定群體,臺北都會永續觀光跨域人才培育,,,,開發多元臺北都會文化資產導覽與生態旅遊產品：藉由實務工作坊課程，將學生所開發之臺北都會文化資產導覽與生態旅遊路線，透過實體與虛擬、數位與平面形式，發展成智慧行動應用程式、專書或周邊商品。
社會責任,提供在地服務,發起/參與公益活動,發展臺北都會社區高齡動能提升計畫,,,,發展跨域實務課程：整合本校運動保健、運動休閒、運動科學、衛生福利、心理諮商等教研資源，透過領域教師團隊之組成，汲取歐美大學推動活躍老化經驗。
社會責任,提供在地服務,發起/參與公益活動,推動「活躍老化運動學院」,,,,提供安全及適合高齡者延緩老化運動設備與專業教師：透過建構專業健康銀髮族結構式且創新多樣之運動課程，與社區內相關社福機構或社區長青大學合作，邀請社區長者進入課程。
社會責任,提供在地服務,發起/參與公益活動,建立臺北都會社區長幼共伴平台,,,,瞭解社區存在之長幼問題：透過學校辦學專業，由師生共同發展與辦理社區共伴共學之相關陪伴與輔導機制與活動。
社會責任,提供在地服務,參與在地文化、藝術工程計畫,成立「無邊際校園與社區參與中心」,,,,協助整合本校教研學服務量能與媒合臺北都會社區長幼需求：協助整合本校教研學服務量能與媒合臺北都會社區長幼需求，提供適性適切之專業協助與服務。
大學治理及公共性,組織調整,裁撤組織單位,建立教與學政策之管理架構與程序,,,,建立分層教與學政策之管理架構與程序：引導本校高教深耕計畫與校務發展執行方向之正確性與落實執行目標。
大學治理及公共性,組織調整,學院實體化方案,推動學院實體化組織再造,,,,將學院師資、課程、教學、招生面等議題，提升至「院學群」共同規劃與討論，藉以解決「系本位」在師資、課程、教學、招生面向上所衍生的問題。
大學治理及公共性,組織調整,學院實體化方案,推動學院實體化組織再造,,,,調整原以「系為本」之運作模式改為以「院為本」之運作模式，落實「校中校」之「院實體化」作為，初步將學系運作之師資遴聘、課程開設、教學實施、招生推動等作為，調整由院整體考量與規劃之方式運。
大學治理及公共性,組織調整,學院實體化方案,推動學院實體化組織再造,,,,推動「學系」轉型為「學群」，並將學群隸屬於學院而非學系，透過學院整合各學群之實際運作，逐步達成學院實體化。
大學治理及公共性,組織調整,辦理特殊選才,成立「高教深耕計畫辦公室」,,,,整合本校行政教學與學習資源：作為跨單位溝通與計畫推動之專責單位，同時亦是本校計畫推動跨單位資源整合、溝通與支援之橋樑。
大學治理及公共性,健全財務管理制度,成立校務研究中心,落實計畫執行推動與品質管理機制,,,,依據「品質管理循環（PDCA）」進行計畫規劃經費掌控及管考檢核：依據「品質管理循環（PDCA）」進行計畫規劃、經費掌控及管考檢核。
大學治理及公共性,推動校務研究（IR）,聘任公益或獨立董事,「教與學研究資料庫整合系統」建置與管理,,,,推動「教與學研究資料庫整合系統」：透過「教學品保中心」之成立，推動分析教師教學研究、學生學習課程與歷程等相關資料。
大學治理及公共性,推動校務研究（IR）,聘任公益或獨立董事,「教與學研究資料庫整合系統」建置與管理,,,,本資料庫整合系統將分為「內外部資料盤點」、「資料匯入、彙整與建立資料庫」、「利用統計分析軟體進行資料分析」以及「提供動態圖表分析報告」4階段建程完成。
大學治理及公共性,推動校務研究（IR）,聘任公益或獨立董事,「教與學研究資料庫整合系統」建置與管理,,,,建立資料庫整合系統統一入口，依照決策者、校內一、二級主管、研究人員與教師等不同角色設定不同層級之使用及檢視權限，分層管理。
大學治理及公共性,推動校務研究（IR）,建立資訊公開透明機制,落實本校校務專業管理機制與能力,,,,推動校務發展議題研究暨回饋機制：持續針對相關議題進行研究，並將分析研究結果與建議回饋給相關單位，並作為校務經營與發展研訂執行策略及行動方案之參據。
大學治理及公共性,推動校務研究（IR）,建立資訊公開透明機制,發展教學品保研究議題分析與應用措施,,,,透過分析模組產出6大主要功能：瞭解學生學習特質、彙總學生學習成效、展現學生學習歷程、追蹤學生進路發展、提升教師教學輔導效能、獎勵與協助教師多元升等管道。
大學治理及公共性,推動校務研究（IR）,建立資訊公開透明機制,發展教學品保研究議題分析與應用措施,,,,將6大主要功能整合進行交叉分析應用：協助學校針對相關措施進行整體且有規劃性的整合與精進。
