構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,數位化,教材雲端化,鼓勵師生學術研究－學術叢書出版計畫,,,,《法鼓文理學院e叢》將以電子書的形式出版，除了收錄學術著作之外，也包含心靈環保講座選輯等多元化之出版品。提供讀者全書免費下載，同時也將與多家電子書商平台合作推廣。
教學,數位化,教材雲端化,鼓勵師生學術研究－學術叢書出版計畫,,,,規劃自行開發圖書APP軟體。
教學,數位化,教材雲端化,廣布善知識－學術出版APP、心靈環保選輯,,,,開發學術出版APP。
教學,數位化,電子學習歷程（e-Portfolio）,學習輔導，開拓畢業發展,,,,設置學生學習歷程平台，提供學生在學期間之學習過程紀錄及使學生了解所學與職涯發展之關聯。
教學,數位化,典藏文獻史料數位化,研發成果衍生創新創業培訓－衍生公司,,,,圖資館數位典藏組於多年進行多項數位典藏專案，例如《法的療癒》資料庫以及《嘉興藏》之重輯收整等。
教學,數位化,典藏文獻史料數位化,廣布善知識－數位典藏線上檢閱,,,,與電子佛典同期進行的各項「佛典數位專案」，並探討各項電子佛典相關研究與應用、所開展的佛典數位化相關輔助應用、所提供的強化佛典數位服務功能。
教學,數位化,典藏文獻史料數位化,佛典數位資料庫－新修華嚴經疏鈔專案,,,,藉由現代的數位科技，將《新修華嚴經疏鈔》文字、圖像等資料，以數位化的格式作完整的建置。
教學,數位化,典藏文獻史料數位化,佛典數位資料庫－梵漢藏佛典數位資料庫專案,,,,「梵漢藏佛典數位資料庫」專案委任陳莉娜延續承攬該專案文獻處理，期間自106年11月1日至107年10月31日止，委任承攬「瑜伽師地論數位化」工作，執行項目為：梵文校訂與資料庫內容修訂、增加《大乘莊嚴經論》內容。
教學,數位化,典藏文獻史料數位化,佛典數位資料庫－數位典藏與數位人文國際,,,,截至目前為止，本校數位典藏組們共完成了至少31個專案，種類內容包含經典全文、書目資料、圖片、聲音檔、資料、視覺化，不須帳號密碼，不限校內外之網路資源開放使用。
教學,資訊力,開設程式設計課程,數位人文扎根，啟發程式學習－大專生程式課程扎根,,,,目前僅針對碩士班佛學資訊組研究生安排程式設計課程，講授關於資訊基礎概論與應用實作之資訊相關之課程有：計算機概論、網路概論和開放式文書處理實作。
教學,資訊力,開設程式設計課程,數位人文扎根，啟發程式學習－大專生程式課程扎根,,,,擬增聘資訊領域專任師資，將現有之程式設計課程往下扎根至大學部，除了程式設計語言之課程外，另規畫數門資訊能力之先導課程。
教學,資訊力,開設程式設計課程,數位人文扎根，啟發程式學習－大專生程式課程扎根,,,,開設程式設計研習營之相關Workshop活動，有基礎程式語言課程，以及智慧型手機App開發、簡單的互動網頁設計等等可讓學生實際操作與應用的技術。
教學,資訊力,開設資訊學程/課程,推展數位人文專業教育,,,,佛教學系計畫將數位人文所涵括之重要技術方法，如文獻資料之質化與量化分析、地理空間資訊分析、社會網絡分析等技術，透過講座課程與實際參與操作之方式，將資訊技術導入人文研究之中。
教學,資訊力,開設資訊學程/課程,推展數位人文專業教育,,,,開設佛學資訊工具與技術、資料庫系統、數位文獻分析和佛學文獻數位化專題，以及「質化量化分析軟體」、「社會網絡分析」、「環境空間資訊專論（GIS）」等課程。
教學,資訊力,強化基本資訊能力,厚植基本學習力－五大基本能力輔訓,,,,增設「電腦應用」相關輔助課程數量。
教學,資訊力,強化基本資訊能力,厚植基本學習力－通識教育,,,,於通識教育課程中規劃電腦概論，未來將進一步於課程設計趨向電腦素養，加入生態、社會、人文、哲學和法學等元素，提高學生於電腦領域中的人文素養。
教學,博雅教育,通識課程革新,厚植基本學習力－通識教育,,,,訂有「法鼓文理學院通識課程實施辦法」，將「人文學科、社會科學、自然科學、語言學科、生命實踐」等五大類課程更換為「人文、藝術」、「社會、文化」、「數理、資訊」、「語言、溝通」、「生命、環境」五大領域課程，各領域各設定一門為必修課程。
教學,博雅教育,其他,厚植基本學習力－通識教育,,,,舉辦「法鼓講座」，落實本校佛教學系培育博雅康健與佛教宗教人才之職志。
教學,博雅教育,其他,申設環境教育場所,,,,擬定申請環境教育場所認證之校內時程、環境教育專業人力配置、擬定管理規劃書：撰寫能力、經歷、安全維護、環境負荷、營運目標及財務計畫等，規劃環境教育之課程方案與推動計畫。
教學,培養自主學習能力,創新創業學程或課程,學習輔導，開拓畢業發展,,,,定期舉辦學生論文分享交流會或讀書會。
教學,培養自主學習能力,創新創業學程或課程,學習輔導，開拓畢業發展,,,,邀請曾獲選優秀論文的同學，跟研究生們分享，強化研究生學術涵養與研究能力。
教學,培育創新創業人才,建立完整的創業輔導機制,研發成果衍生創新創業培訓－衍生公司,,,,規劃數位典藏成立新創團隊：將原先之數位典藏組相關專案人員獨立成軍，建立新創團隊。
教學,培育創新創業人才,其他創業輔導及補助,研發成果衍生創新創業培訓－衍生公司,,,,由社會企業與創新學程學生（多為企業主或專業經理人）透過定期的工作坊或讀書會方式輔導年輕學生從事社會企業創業。
教學,健康力,強化職場連結,境教陶冶，書院生活圈－完善三級輔導,,,,依據學生輔導法持續聘用專業輔導人員於諮輔室執行輔導業務，以落實本校三級輔導，並促進學生心理健康。
教學,健康力,強化職場連結,境教陶冶，書院生活圈－完善三級輔導,,,,進行發展性輔導：含新生講習之友善校園推廣、大一心測關懷、心理衛生演講、團體工作坊、心理加油站之心靈成長書籍影片推廣、一月一心書等。
教學,健康力,強化職場連結,境教陶冶，書院生活圈－完善三級輔導,,,,進行介入性輔導：含個別輔導、完善的轉介制度等。
教學,健康力,強化職場連結,境教陶冶，書院生活圈－完善三級輔導,,,,進行處遇性輔導：專業心理師進行校園危機處理、聯結資源及追蹤關懷等。
教學,健康力,強化職場連結,廣布善知識－學術出版APP、心靈環保選輯,,,,開設「心靈環保講座」課程，由校長親自主持，敦請校內外名家學者為所有新生現身說法。
教學,健康力,強化職場連結,廣布善知識－學術出版APP、心靈環保選輯,,,,講座內容並進一步集結成「心靈環保選輯」出版，目前已有「明心淨境」以及「共生智慧」二部選輯之出版。
教學,就業力,生涯/職涯輔導,學習輔導，開拓畢業發展,,,,建置校友網絡聯繫平台，並舉辦校友經驗分享會。
教學,就業力,就業博覽會,學習輔導，開拓畢業發展,,,,設有「諮商輔導暨校友中心」辦理升學、就業、諮商、情緒管理等學生輔導活動。
教學,就業力,雇主滿意度調查,學習輔導，開拓畢業發展,,,,掌握校友畢業動態，並回過頭檢視學校的課程內容。
教學,就業力,雇主滿意度調查,畢業生流向調查,,,,建置畢業生流向追蹤機制，協助學校追蹤畢業滿1年、3年畢業生流向情形，願景於協助短期內未能自行追蹤畢業生流向之學校蒐集畢業生流向情形，並引導各校自行開發畢業生流向追蹤機制。
教學,其他,跨校學習資源整合與共享,強化教學支持系統－教學資源投注,,,,規劃採行彈性化圖書採購與報銷措施。
教學,其他,跨校學習資源整合與共享,強化教學支持系統－教學資源投注,,,,擬藉「校園教學設備補助計畫」申請補助案，強化課程活動之教學設備資源，支援有關班級教學平台的更新改善。
教學,其他,跨校學習資源整合與共享,圖書資源經費分析,,,,採購之館藏資源內容，本校以充實教學、研究及學習目的之資源為主，一般閱讀資源為輔。
教學,其他,學生輔導,數位人文扎根，啟發程式學習－重點課程數位化,,,,與清大創新育成中心（捷鎏科技）簽締有「sharecourse」平台課程合作夥伴合約，提供教師可於線上開課。
教學,其他,制訂限期升等相關規範,厚植基本學習力－語言強化,,,,每學期初公佈語言小老師名單，安排學生與小老師一對一或小組的輔導時間，目前設有梵文、藏文、英語和日語的小老師。
教學,其他,制訂限期升等相關規範,境教陶冶，書院生活圈－境外生輔導,,,,建立外籍生之學長制，介紹同國籍的學長來帶領同國籍新生。
教學,其他,制訂限期升等相關規範,學習輔導，開拓畢業發展,,,,新生講習手冊的各學程課程表說明、「師生共識營」以及「師生交流時間」等措施，針對學生在學習、生活與輔導上各種可能問題。
教學,其他,制訂限期升等相關規範,學習輔導，開拓畢業發展,,,,規劃每年新生講習時間，增加課程說明，並鼓勵各學程增加導師時間，協助學生解決課程或學業上問題。
研究,提升研究能量,提供研究人力支援,強化教學支持系統－強化教師本職學能，以研究提升教學,,,,規劃「前導性研究輔助機制」，以當年度申請科技部專題研究計畫（一般型、新進人員、整合型）未獲核定補助者為對象，以經費之挹注方式推動。
研究,提升研究能量,設置研發創新獎項,研發成果衍生創新創業培訓－社企專業實踐與推廣,,,,鼓勵學生透過研究機制，與台灣社會影響力研究院合作發展將國外社會企業與創新教材中文化，以及增加本土個案的蒐集與研究。
研究,提升研究能量,提供研究分享輔導機制,鼓勵師生學術研究－論文發表,,,,與中華佛學研究所、聖嚴教育基金會等單位合辦「漢傳佛教青年學者論壇」、「佛禪修傳統國際研討會」以及「漢傳佛教與聖嚴思想國際學術研討會」等會議。
研究,提升研究能量,提供研究分享輔導機制,鼓勵師生學術研究－論文發表,,,,人文社會學群亦希望每年一場學群（學程）學術研討會。
研究,提升研究能量,提供研究分享輔導機制,佛典數位資料庫－數位典藏與數位人文國際,,,,預訂與台大於2018年12月合辦數位人文研討會。
研究,學術國際化,強化師生國際交流,強化實作學習－實習,,,,鼓勵學生出國研修，亦擬提高對佛教學系博士生出國的補助。
研究,學術國際化,招募國外博士後研究人才,鼓勵師生學術研究－論文發表,,,,透過每二年一場人文社會學群國際學術研討會，邀請海內外學者參與，以加強本學群與國內外學術界的互動。
研究,學術國際化,招募國外博士後研究人才,深化國際交流裨益學生視野,,,,短期研修學分（含交換生）：經就讀系（所）推薦並經學校核准出國至教育部認可之國外大學校院從事學位論文有關研究、修習學分。
研究,學術國際化,招募國外博士後研究人才,深化國際交流裨益學生視野－海外訪問學人（者）,,,,為促進文化交流，提高學術合作，設置訪問學人（學員）申請作業要點。訪問學人資格：國內外大學或相當之研究機構，擔任教職或研究之現職人員。訪問學員資格：國外大學在學博士生，但以與本校有合作協議之姊妹校為優先。
產學,建立/完善實習制度,檢驗/評估實習成果,強化實作學習－課程,,,,於社會企業與創新碩士學程開設「非營利組織或社會企業實地實習」。
產學,建立/完善實習制度,拓展海外實習機會,強化實作學習－實習,,,,本校「學生校外實習委員會」與公民營企業或非營利組織簽屬實習合約。
產學,建立/完善實習制度,與企業合作設立研究中心,強化實作學習－實習,,,,由本校教師安排學生於暑假至北美佛教道場實習，實習內容包含行前的規劃與訓練、實習中學生的實際參與海外弘化活動 -- 弘講、帶領禪修、讀書會等等，以及與當地大學宗教系佛學專業教授與學生交流。
產學,建立/完善實習制度,與企業合作設立研究中心,強化實作學習－實習,,,,本校訂有「選送學生出國研修作業要點」，每年選送學生出國研修學分、實習、實地考察及參加國際性學術活動等活動，並配合教育部補助款，每年編列固定預算，給予學生實質的經濟支援。
社會責任,與非營利組織（NPO）連結,區域學習資源共享,梵巴藏漢佛典翻譯－藏漢佛典翻譯計畫,,,,搭建參訓學員參與般若工作坊（或其他翻譯小組）的見習或實習翻譯工作平台。
社會責任,與非營利組織（NPO）連結,區域學習資源共享,梵巴藏漢佛典翻譯－藏漢佛典翻譯計畫,,,,建立與藏族學者溝通的管道，營造有利的學習環境。
社會責任,與非營利組織（NPO）連結,區域學習資源共享,梵巴藏漢佛典翻譯－藏漢佛典翻譯計畫,,,,欽哲基金會與本校合作舉辦「藏文翻譯人才培訓獎助計畫」，提供參訓學員在校內修課及赴印度密集學習藏文的學費獎助。
社會責任,促進地區（社區）發展,籌設藝文/活動中心,禪修跨域鏈結推廣－人文關懷研修營,,,,以心靈環保為核心價值而開展的人文精神，如何落實在生命的反思與安頓、社區與在地的深切關懷、社會企業的良知與創發，以及環境的整體關照。
社會責任,促進地區（社區）發展,籌設藝文/活動中心,禪文化研修與終身教育,,,,針對印度佛教史、中國佛教史、西藏佛教史、佛學資訊做基本概說之「佛教史研修體驗營」，以及「佛教教理研修體驗營」。
社會責任,促進地區（社區）發展,提供在地專業服務,引導學生創新創意實踐,,,,每個月舉辦一場社會企業與社會影響力專題演講。
社會責任,促進地區（社區）發展,提供在地專業服務,社區社企蔬食餐廳,,,,規劃建立法鼓文理學院社會企業餐廳，透過職業培訓、就業保障、課程規劃、經營諮詢、創業輔導等具體措施，發揮職業培訓、弱勢就業、區域共榮與永續發展之綜效，並發展具在地特色之社會企業經營模式。
社會責任,提供在地服務,發起/參與公益活動,與天地共好生態村－金山老人社團關懷,,,,本校「行願社」為兼含修行性與服務性之學生社團，將佛法的義理知見，藉由現實生活的操作學習、培養利他的相關技巧，透過社會關懷與服務，找到自利與利他的實踐面與施力點。
社會責任,提供在地服務,宣導永續校園概念及意識,與天地共好生態村－海岸淨灘資源回收,,,,以「淨心淨土，淨灘愛台灣」為主題，每月邀集校內師生與金山社區民眾，共同參與淨灘活動，並與金山清潔隊合作共同推展社區環境保護工作。
社會責任,打造永續校園,培植國際志工團隊,申設環境教育場所－遠東建築獎,,,,本校強調與自然和諧共存以及生態永續發展，在開發上盡可能維持環境的本來面目，因此整體設計以低矮的多層次建築為主，減少開挖。而本校榮獲2017年《第九屆遠東建築獎--傑出建築設計獎》。
社會責任,打造永續校園,其他國際社會服務,申設環境教育場所－綠建築設施應用,,,,利用回收中水與雨水進行灌溉，並配置了多處冥想靜思點。
社會責任,打造永續校園,其他國際社會服務,申設環境教育場所－綠建築設施應用,,,,透過節能減碳100招落實生活環保理念，包括電子計電、水表，評估、檢討用電、用水量，尖峰時間外雙電梯輪用制等。
大學治理及公共性,組織調整,辦理高中生活動,數位人文扎根，啟發程式學習－大專生程式課程扎根,,,,佛學系碩士班率先已設立「佛學資訊組」，並朝「佛學資訊研究」、「佛學知識工程」及「佛學科技應用」等方向發展。
大學治理及公共性,組織調整,辦理特殊選才,強化實作學習－實習,,,,目前人文社會學群訂有「學生校外實習課程實施要點」，各學系、學群得成立「學系、學群學生校外實習委員會」。
大學治理及公共性,組織調整,辦理特殊選才,引導學生創新創意實踐,,,,由社會企業與創新學程老師與學生組成專業學會：台灣社會影響力研究院。
大學治理及公共性,組織調整,辦理特殊選才,研發成果衍生創新創業培訓－衍生公司,,,,未來於本校財團法人之體制中獨立設立新創法人公司，開啟實際創業經營，並與國內相關之同樣進行數位典藏研究之單位進行合作。
大學治理及公共性,拓展財源,校務基金管理投資衍生收入,一般生獎助,,,,教育部補助經費：校務發展計畫經費-研究生獎助學金學生助學及輔導經費。
大學治理及公共性,拓展財源,與國外學校合作開設境外學程或課程,一般生獎助,,,,目前用以支應學生各類獎助學金之主要經費來源有三：募款與捐贈類，社團法人信徹蓮池功德會（2萬）、李春金關懷基金會（20萬）、談子民先生紀念獎學金（2萬）、廖銘昆慈善事業基金會（1萬）。
大學治理及公共性,拓展財源,與國外學校合作開設境外學位學程,強化實作學習－籌設在職學位學程,,,,籌備社會企業在職專班，透過整合思維與跨界學程設計，培育理論與現實之社會專業人才及跨領域人才。
大學治理及公共性,健全財務管理制度,成立校務研究中心,圖書資源經費分析,,,,每學年購置圖書資源之經費由圖書館編列經費執行，經參考國內大專校院圖書館圖書資料經費統計分析結果。本館推薦資料採購額度、各學系與學群推薦資料採購之額度皆有一定比例及經費分配之原則。
大學治理及公共性,健全財務管理制度,發展校務研究,學校收支／財務結構分析,,,,在會計行政與財務管理上有健全預算制度、內部控管及稽核、會計及財務資訊化公開報告、財務及會計報告分析，並以單一窗口的服務平台為工作任務。
大學治理及公共性,推動校務研究（IR）,建立資訊公開透明機制,教職員生趨勢分析,,,,於行政、管理、研究發展與環境安全等各層面，得知實際所投入的人力（職員），此外，另個別呈現，於教學方面所聘任的專兼任教師（教員）職級分佈的狀態。
大學治理及公共性,推動校務研究（IR）,建立資訊公開透明機制,生師比註冊率分析,,,,實施生師比註冊率分析。
大學治理及公共性,推動校務研究（IR）,建立資訊公開透明機制,圖書資源經費分析,,,,針對資源與經費分析可以了解各類型的館藏資源之館藏量及購置經費。
大學治理及公共性,增加弱勢生入學機會,建立外部募款基金,弱勢培力－入學、就學扶助,,,,規劃加分扶助措施，增加原住民、新住民等弱勢生之入學機會。
大學治理及公共性,增加弱勢生入學機會,平衡人文社會及自然科學領域發展,弱勢培力－入學、就學扶助,,,,規劃加分扶助措施，增加經濟弱勢生之入學機會。
大學治理及公共性,弱勢學生支持系統,強化行政職能,一般生獎助,,,,學校自籌類經費：優秀論文獎學金（2萬）、弘化獎學金（4萬）、低收入戶雜費減免（29萬）、服務奉獻金（105萬）、學士班菁英新生入學獎學金（4.2萬）、佛教學系在家眾學費減免獎學金（220萬）、其他僧伽獎學金（5萬）。
大學治理及公共性,弱勢學生支持系統,強化行政職能,弱勢培力－入學、就學扶助,,,,提供助學金。
大學治理及公共性,弱勢學生支持系統,建立計畫管考機制,境教陶冶，書院生活圈－身心障礙學生服務,,,,本校特殊教育業務主要於提供學習支持服務、生活支持服務、諮詢支持服務、家庭支援服務、轉銜支持服務。
大學治理及公共性,弱勢學生支持系統,建立計畫管考機制,境教陶冶，書院生活圈－身心障礙學生服務,,,,訂定學生個別化支持計畫ISP，包括學習輔導、生活輔導、支持協助及諮詢服務等。
