構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,強化教學品質,強化課程內容,立基專業，通識拓本,,,,核心能力養成方案：精進各系所專業課程，強化專業核心能力。為跨域學習累積學生的跨域思考及問題解決能量，進行以文創品牌及產業合作推廣方向，跨越基礎課程與引導更專業核心課程，以產業合作、學術服務，發展學生文創品牌練習推廣、至業界實習，從學術、教學與推廣方式，教師研究與學生學習產生豐富的對流。
教學,強化教學品質,調整課程規劃,建構新校務相關制度法規,,,,開課單位課程總量管制：調整本校課程架構，降低各系學分數，增加各院開課學分數及課程內容、鼓勵開設跨領域學程。
教學,強化教學品質,培育優良教學助教/人力,推動族語課程與族語師資培育課程,,,,開設師資培訓課程，分為：族語師資生培訓課程、及在職族語教師專業化培訓課程，全面培植與提升族語教師的語言教學與教育專業度。
教學,強化教學品質,教師專業分享輔導機制,厚植學生基礎能力,,,,將鼓勵、協助教師籌組專業社群，檢視現有課程架構與課程內容，藉以促進教學課程規劃上的精進，並敦請校內、外專家教師分享教學規劃、策略與執行案例。
教學,強化教學品質,教師專業分享輔導機制,厚植學生基礎能力,,,,推動責任逐漸轉移GROR課程實施模式：師範學院跨系的補救教學實習、國語文補救教學、英文文補救教學等課程，均已落實GROR。在此基礎上，規劃藉由非正式溝通、觀課、正式增能研討，讓同仁了解GROR的理念、運作模式與實例，並擴大應用在新的課程之上。
教學,強化教學品質,教師專業分享輔導機制,落實跨域與自主學習成效,,,,遴選一學院一系所成為示範系所，成立教師社群工作坊，由系所主任及職涯輔導老師與教務處成立工作社群，了解UCAN功能及實作。
教學,強化教學品質,教師專業分享輔導機制,落實多元升等，提升師資質量,,,,藉由本校新版校務系統及網路學園整合各項師生互動檔案，提供每位老師個人教學成長軌跡。
教學,強化教學品質,教師專業分享輔導機制,落實多元升等，提升師資質量,,,,建立教師教學職能培訓架構：鼓勵老師透過教學工作坊等進行教學實務增能，跳脫傳統制式的教學模式進行教學改善，提升教師教學效能，發展各類創新教學與合作。
教學,強化教學品質,教師專業分享輔導機制,提升教師文化回應教學、差異化教學知能,,,,編寫高等教育文化回應教學指引手冊：成立高等教育文化回應教學研究小組，執行（a）分析國內外高等教育文化回應教學文獻與案例，（b）參訪國外執行課程領導文化回應教學之大學，掌握高等教育推動課程領導之方案，（c）編寫適合本校教學場域氛圍，提供教師執行文化回應教學參照之教學手冊。
教學,強化教學品質,教師專業分享輔導機制,提升教師文化回應教學、差異化教學知能,,,,辦理高等教育文化回應教學研習營：促進教師對於文化教學在高等教育實踐的認知與參與意願，每年邀請2～3位國內、外高等教育文化回應教學知名學者，辦理2天的教師教學研習營，透過理論、案例介紹、教學規劃、和教學實踐等方式，提升教師實施文化回應教學的意願和知能。
教學,強化教學品質,教師專業分享輔導機制,提升教師文化回應教學、差異化教學知能,,,,編寫高等教育文化回應教學範例：記錄本校執行文化回應教學教師的教學內容，編寫適合本土高等教育環境實踐之文化回應教學模式與案例，提供其他教師參考，提升教師文化回應與差異化教學知能。
教學,強化教學品質,教師專業分享輔導機制,原住民生態智慧教研,,,,組織原住民TEK教學與研究專業社群：首先以文休系、生科系相關師資為主，檢視西方科學知識系統和傳統生態智慧的合作可能，謀求主流價值與「地方知識」的協作發展；繼而邀請原發中心、南島中心合作，成為永續經營的教研平臺。
教學,強化教學品質,推動多元升等,落實多元升等，提升師資質量,,,,完善及推動教師多元升等制度：配合校務發展需要，適時修正各升等途徑之指標，列為學術單位教師申請升等標準，鼓勵教師以多元途徑升等，引領教師多元化發展。
教學,強化教學品質,健全教學獎勵制度,落實多元升等，提升師資質量,,,,透過減輕教師授課負擔、各項教學獎勵、選拔傑出教學教師等獎勵方式，吸引優秀教師留任。
教學,強化教學品質,建立教學改善回饋系統,品保評核機制強化,,,,強化統整性課程及評核機制：建立統整性課程的檢核流程、成果發表、成效評核等全校性機制與辦法。
教學,強化教學品質,建立教學改善回饋系統,品保評核機制強化,,,,落實學生學習成效資料數位化分析檢核：強化校務系統發展，完善學生學習成效資料與建立分析機制。
教學,強化教學品質,建立教學改善回饋系統,英文創新課程,,,,以同一平臺的測驗方式，進行前測與後測，以評估學生的學習成效。
教學,強化教學品質,建立教學改善回饋系統,提升教師文化回應教學、差異化教學知能,,,,辦理高等教育教師文化回應教學行動研究計畫：鼓勵教師透過行動研究與PDCA方案，針對學生多元差異學習風格，執行教學研究與教學成效改善研究計畫，提升教師教學質感，降低教師教學焦慮感，營造共學與共好之教育環境。
教學,強化教學品質,成立教學品保委員會,品保評核機制強化,,,,強化教學品保機制提升教學品質：透過校務研究分析，建立教學品保機制，並要求開課單位落實課程回饋與修正。
教學,強化教學品質,提升教師群專業度,落實多元升等，提升師資質量,,,,配合學校發展方向及教學特色計畫課程需要，積極延聘優秀新進教師
教學,跨領域學習,規劃跨領域學位（分）學程,英文創新課程,,,,設計跨域應用導向的教學內容，逐年發展重點包括「綠色科技」、「綠色人文」、「社會參與」、「在地與世界文化」。並與通識「中文閱讀與寫作」課程整合，深化學生的語文表述力。
教學,跨領域學習,規劃跨領域學位（分）學程,落實跨域與自主學習成效,,,,鼓勵各學院、系所在不增加新課程原則下，調整課程結構與開設方式，如開設「淺碟課程」、「就業增能課程」、「資訊工具與行動學習課程」等多元跨領域課程模組，鼓勵並促進學生跨領域學習，增加學生學習廣度。
教學,跨領域學習,規劃跨領域學位（分）學程,中文創新課程,,,,科系如同時有相關之課程主題，得以跨課程合作。
教學,跨領域學習,規劃跨領域學位（分）學程,厚植學生基礎能力,,,,推動跨領域基礎課程架構：以綠色與資訊科技學士學位學程作為平臺，將普通物理、普通化學、普通生物及各學系相關之基礎課程規劃於理工學院共同選修課程模組中；另配合本校將程式設計列為必修科目之政策，規劃將程式設計列為全院共同必修課程。
教學,提高學習自由度及彈性,微學分（彈性學分）,建構新校務相關制度法規,,,,制定彈性授課辦法：修訂教師鐘點數核計辦法，蒐集相關資訊、召開公聽會、至各系院舉辦說明會，取得共識後提交相關會議通過。
教學,人才國際化,增進外語能力,中文創新課程,,,,課程創新協作：與通識英文課程教師協同教學合作方案。
教學,人才國際化,增進外語能力,中文創新課程,,,,課程協作：與通識英文基礎課程結合設計作業，同時訓練學生中英文表述能力。
教學,人才國際化,增進外語能力,英文創新課程,,,,大一新生按照學生學測成績分級，大二學生按照大一下會考成績分級，並依不同級別進行英文教學。
教學,人才國際化,增進外語能力,英文創新課程,,,,整合英文授課教師之觀察與專業，訂定60%共同課綱與評分機制。在共同課綱下，選出適合不同學生能力的各式教材，以利於做適性學習。在共同建置的評量機制下，對於不同能力分班的學生給予不同類型的作業及教材。
教學,人才國際化,增進外語能力,英文創新課程,,,,以翻轉教育為基礎，從學習者角度來建置英文學習環境，如建置英文櫥窗或營造英文學習氛圍，利用校內現有資源，以不同課題（如文化、綠色科技等）為主軸，每月呈現一主題。
教學,人才國際化,增進外語能力,英文創新課程,,,,建置網路英文環境，並作為學生優良作品展示平臺。
教學,人才國際化,增進外語能力,英文創新課程,,,,活化並提供校內自然使用英文的情境，增進學生使用英文思考及提升學生職場專業能力。
教學,人才國際化,增進外語能力,英文創新課程,,,,建置與職場接軌的英文學習支援系統，辦理各項英文檢定及與職場相關英文課程，每年著重不同方向。
教學,人才國際化,增進外語能力,英文創新課程,,,,建置「與外師有約」的英文學習支援系統，提供學生各類諮詢、學習與演練指導。
教學,人才國際化,增進外語能力,協助新南向合作大學成立「華語中心」,,,,開設越南語語言課程及支持校內新南向國家語言共學小組之研習，培訓南向語言人材及種子教師。
教學,人才國際化,增進外語能力,加強在地國際化：藉由引進國際學研人員來本校交流，並擴大第二外國語教學，來促進在地國際化發展。,,,,推廣第二外語：推廣英文以外之第二外語課程，加強本校與歐洲國家之交流合作。依校務國際化的發展，繼續開設其他亞洲南向語言、歐洲語言等基礎課程，建構實務導向的外語課程設計。並規劃辦理長期進階課程，以期望學員持續參與。
教學,人才國際化,多元文化/文化交流,南島核心聚落營造與文化事務參與,,,,推動臺灣與世界南島民族之文化交流活動。
教學,人才國際化,多元文化/文化交流,加強在地國際化：藉由引進國際學研人員來本校交流，並擴大第二外國語教學，來促進在地國際化發展。,,,,強化師生在地國際參與：爭取經費舉辦「夏日學校」或相關國際性活動，邀請新南向地區之師生前來本校交流，強化本校師生之國際參與。
教學,人才國際化,辦理海外參訪或移地教學,加強在地國際化：藉由引進國際學研人員來本校交流，並擴大第二外國語教學，來促進在地國際化發展。,,,,擴大外國學生短期研修：本校將以優渥之住宿條件、具特色之在地文化，吸引海外友校師生前來進行短期研修，並循友校仙台大學前來本校移地教學之模式，鼓勵海外友校前來進行短期訪問或Study Abroad。
教學,人才國際化,交換學生,加強在地國際化：藉由引進國際學研人員來本校交流，並擴大第二外國語教學，來促進在地國際化發展。,,,,協助姊妹校師生前來本校進行一學期以內之短期交流：定期舉辦短期之師生參訪團，提供友校師生住宿等多方面之協助，以達實質交流與校園國際化之目的。
教學,人才國際化,交換學生,強化國際學生招生與姊妹校連結,,,,強化南向姐妹校連結：推展本校校務發展之南向語言發展政策，加強本校與新南向國家學校簽署交流合作協議。
教學,人才國際化,推動英語授課/全英語學程,辦理國際南島研究與社會實踐夏令營,,,,從辦理暑期全英文夏令營開始，規劃校內開設全英文課程或學程。
教學,人才國際化,生源國際化（及其配套措施）,跨校合作共創區域學習價值,,,,區域聯合南向策略：配合政府新南向政策，聯合區域夥伴學校前往東協及南亞進行招生，除降低個別學校辦理海外招生之成本，亦能透過夥伴教學資源共享策略，集結各校特色與專長，吸引更多優秀青年學子來臺留學或研習。
教學,人才國際化,生源國際化（及其配套措施）,加強在地國際化：藉由引進國際學研人員來本校交流，並擴大第二外國語教學，來促進在地國際化發展。,,,,招收國際生來台學華語：本校華語中心成立一年即通過教育部評鑑，106年9月開始，可招收海外來臺學華語外籍生，中心將展開擴大招生規劃，期配合臺東山海美景、多元文化人文特色，吸引更多國際生來台學習華語，及辦理海外學生短期來臺研習華語之客製化營隊活動。
教學,人才國際化,生源國際化（及其配套措施）,強化國際學生招生與姊妹校連結,,,,拍攝招生影片：僑生為本校境外生之重要生源。計畫拍攝招生宣傳影片，刊登於「海外聯招委員會」網頁之「IOH開放個人經驗平臺」，以吸引僑生前來就讀。
教學,人才國際化,生源國際化（及其配套措施）,強化國際學生招生與姊妹校連結,,,,策略聯盟，積極招收境外生：因東南亞學生對於到臺灣求學表示強烈之需求，本校將持續配合教育部之高教新南向政策，在當地舉辦招生講座，以提升境外生就讀人數。
教學,人才國際化,生源國際化（及其配套措施）,形塑自主學習綠色智慧創新校園,,,,應用先進之智慧型即時口說翻譯系統科技，建置雙向即時翻譯行動導覽示範點，再推廣至系所及其它可應用之學習場域，營造以華語為中心之雙向互動、國際友善校園，以利於展示智慧、健康、永續、及美學的校園特色，並創造與國際大學交流及外語學習有利環境。
教學,人才國際化,培養華語教學人才,協助新南向合作大學成立「華語中心」,,,,連結新南向的紐西蘭及澳洲合作學校，建立合作關係，派遣學生進行華語教學實習，促進當地與臺灣原住民同血源的毛利族學生與臺東原住民及本校南島中心之學術交流及合作，以利培養南向人才。
教學,提升基礎能力,強化寫作能力,中文創新課程,,,,工作坊：成立自然書寫工作坊，邀請作家講師分享寫作與表述。
教學,提升基礎能力,強化表達溝通能力/領導能力,中文創新課程,,,,學生訓練：各科系學生以簡報、採訪稿、詩文創作、影音作品等方式呈現山海文化之觀察與報導，深化東大作為「綠色大學」的自然人文關懷。
教學,提升基礎能力,強化表達溝通能力/領導能力,中文創新課程,,,,學生訓練：學生根據興趣與個別專業能力，進行專題報導、歌詞創作、微電影等創作，培育文化創造之能力。
教學,提升基礎能力,強化表達溝通能力/領導能力,中文創新課程,,,,工作坊：舉辦新聞編輯與採訪講座。
教學,提升基礎能力,強化表達溝通能力/領導能力,中文創新課程,,,,學生訓練：以新聞稿、社論、班刊等多元形式，培育社會問題洞察力、社會議題論述能力。
教學,提升基礎能力,強化表達溝通能力/領導能力,中文創新課程,,,,學生訓練：學生得以企劃案、採訪稿、新聞報導、實地參與與反思寫作等形式，培育教育議題思維力、教育變革參與力。
教學,提升實作能力,建立校外競賽鼓勵機制,落實跨域與自主學習成效,,,,藉由獎勵與補助機制，同時提供領域專家專業工作坊隨需申請，鼓勵師生針對統整性課程初期成果進行微型成果轉化，參加校內外競賽與成果展示，或將成果撰寫成學術論文，發表於研討會或國內外期刊。
教學,提升實作能力,開設增進實務能力導向課程,落實跨域與自主學習成效,,,,透過在地教學且時間集中式的課程工作坊進行深度學習，包括綠色智慧創新校園示範點應用服務創新及綠色知識經濟產業相關專題研究、創作等，由學生組成小組主動探尋並尋求解決問題的方式。
教學,提升實作能力,開設增進實務能力導向課程,發展創新教學模式,,,,符應教育趨勢，添加創新課程元素：108課綱即將實施，其自然科學領域綱要強調「探究與實作」，要讓學生動手解決問題，師培課程中的「國民小學自然科教材教法」將與時俱進，由任課教師藉本計畫的資源，鎖定東臺灣相關主題，融入探究與實作的元素。
教學,提升實作能力,開設增進實務能力導向課程,發展創新教學模式,,,,師培課程協助解決偏遠弱勢兒童低學力問題：在課程中與教育優先區學校合作研發跨年級教學模式、培育跨年級教學師資、培育補救教學師資、推動早期預防性介入、實習課中安排大學生進入國小及幼兒園，協助解決學生學習問題、進行補救教學及健康體育指導。
教學,提升實作能力,開設增進實務能力導向課程,發展創新教學模式,,,,非師培課程共同開發臺東山海、文化旅遊體驗行程：文休及體育系課程善用自然環境優勢，發展山林海洋戶外探索教育及旅遊體驗行程，結合數媒系以平面、網路、虛擬實境等技術，以豐富未來行銷及顧客經驗。
教學,提升實作能力,開設增進實務能力導向課程,翻轉教學現場，解放教學動能,,,,結合實務模組課程提升學生的實務能力，與「東臺灣人文創新基地」結合。
教學,提升實作能力,開設增進實務能力導向課程,發展創新教學模式,,,,透過專案任務型導向與合作學習的作業要求，提升統整性課程模組化之實務課程比例，擴大實務課程之教學效能。
教學,提升實作能力,開設增進實務能力導向課程,培育創新產業人才,,,,整合應用科學系及綠色與資訊科技學士學位學程現有課程，規劃「綠色能源科技課程模組」，積極打造綠能教學示範園區。
教學,提升實作能力,開設增進實務能力導向課程,培育創新產業人才,,,,農業永續創新科技跨領域人才培育：整合生命科學系與資訊工程系專業知識，並以臺東地區農業應用發展做為主軸，開發新興課程與整合現有課程為目標，培養具備農業生技物聯網之跨領域知識人才。將透過感測器與攝影機收集農作物生長情況，並搭配智能車機動的特性來減少人力負擔，最終將農作物生長資料進行分析做為農產品升級依據。本方案著重在所需人才的相關知識與實務技能培養，將進行相關新興課程開發並與現有課程整合，課程規劃涵蓋：（1）生科與資工基礎課程；（2）跨領域課程；（3）特色通識課程；（4）實驗場域建置。
教學,提升實作能力,聘請業師或雙師協同教學,落實跨域與自主學習成效,,,,課程開設時間彈性，藉由開設不同型態之課程，讓學生能動態式補充新知識、新觀念，亦有機會增進對不同領域之認識，藉由業師的參與，讓學生對產業實務與創業實務有更深的認識。
教學,提升實作能力,建立/強化實習制度,改造實習課：在真實情境培養學生就業能力,,,,建立密集實作、實習與見習制度：引進業師及產業資源進入校內，或帶領學生進入學校或產業，或開設淺碟課程以工作坊形式密集實作與見習，現學現用，整合所學。
教學,提升實作能力,建立/強化實習制度,改造實習課：在真實情境培養學生就業能力,,,,暑期國小學習輔導實習：結合四個師資培育學系，善用本校與臺東縣教育處與各級學校的合作關係，開設實習或實作課程，於暑假參與本地的早期介入、國小學習輔導課程、補救教學課程或自然科學營隊。
教學,提升實作能力,建立/強化實習制度,改造實習課：在真實情境培養學生就業能力,,,,部落文化山海體驗實習：整合文休系的「文化休閒產業」、體育系的「戶外體驗」與數媒系「數媒行銷」等課程，與部落體驗相關產業密切結合，打造暑期的實務實習課程，讓三系學生能在現場得到實習指導業師的立即回饋，培養對相關產業的瞭解與實作能力。
教學,提升實作能力,建立/強化實習制度,改造實習課：在真實情境培養學生就業能力,,,,運動指導相關實習：結合體育學系、運動競技學位學程「運動指導」等相關課程，善用本校一流之體育設備（如體適能室、重訓室、溫水游泳池），於夜間或寒暑假開設各種對外收費的運動指導實習課程，讓二系學生能在真實的職場狀況得到實習指導業師的立即回饋，並培養對相關產業的瞭解與實作能力。
教學,提升實作能力,建立/強化實習制度,強化學生支持系統,,,,落實業界與本校課程實習制度，鼓勵各系教師帶領學生認識職場落實實習制度，並建立實習委員會維護學生習實相關權益之保障。
教學,提升專業證照能力,制訂專業證照獎勵辦法,強化學生支持系統,,,,持續辦理證照補助申請：鼓勵各系與時俱進提出證照獎勵項目，透過獎勵金申請方式激勵學生考取證照，學生職涯發展中心同時調查申請補助之證照與學生所學專業性與就業求職之關聯性，進一步反饋各系作為證照獎勵項目之調整，期望更貼近未來就業所需能力培養。
教學,數位化,建置開放式線上課程,跨校合作共創區域學習價值,,,,擴大推廣線上行動學習環境：基於本校既有的數位教學基礎上，透過典範教學社群與激勵措施，結合本校圖資館知識典藏虛實整合服務，擴大推廣教師建立線上行動學習環境，提供多元學習管道，營造區域人士終身教育學習環境，並發展線上區域學園社群。
教學,數位化,教材雲端化,厚植學生基礎能力,,,,強化輔助學習措施、落實資源共享：以高中課程內容為基礎，重新檢視各系基礎課程內容，結合「A1-4-2擴大推廣線上行動學習環境」方案，鼓勵教師設計數位學習教材或學習手冊，逐步增加數位學習資源。
教學,數位化,典藏文獻史料數位化,發展虛實整合綠色知識中心,,,,以本校發展綠色國際大學暨綠色知識經濟產業創新知識中心為目標，制定館藏政策，逐年建置館藏內容，應用虛擬化技術將共享之實體典藏轉換為個人化虛擬典藏，發展知識典藏虛實整合服務。
教學,資訊力,開設程式設計課程,程式設計課程,,,,建立結合各系特色的程式設計課程：除部分學系（理工學院、數位媒體與文教產業學系）外，推動以通識必修為走向的程式設計課程，內容以科系導向為主體，設計並開設結合科系專業實施。
教學,資訊力,開設程式設計課程,程式設計課程,,,,建立跨領域邏輯思維課程：以共通性邏輯思維為主軸，設計並開設結合跨域的邏輯思維課程，並鼓勵各系開設進階的程式邏輯思維課程。
教學,資訊力,開設程式設計課程,厚植學生基礎能力,,,,開設中級程式語言課程：107學年起，配合本校將程式設計納入必修課程，將輔導學生結合其專業領域知識發展專題式研究，並依據其需求於108學年起搭配開設進階之程式語言選修課程，提升未來職涯發展的競爭力。
教學,博雅教育,通識課程革新,立基專業，通識拓本,,,,基礎能力建立方案：結合通識教育課程，培育現代公民應具備之公民素養，厚植學生基礎能力。基礎能力課程與實作結合，以創新教學方式，結合大師人文講座、大師班、工作坊、綜合展演、出版等多樣化的形式，激發學生的潛能，整合深化學習成果，優化師生的教與學，落實基礎能力的養成。
教學,博雅教育,其他,中文創新課程,,,,課程教材面：訂立課程精神綱領，上學期為自我基礎軟實力的培養奠基-「自我探索」、「人我相通」、「生死覺照」，下學期為多元表述、學以致用的溝通力-「族群萬象」、「社會關懷」、「在地書寫」。
教學,博雅教育,其他,中文創新課程,,,,擴充六大主題之延伸書庫，以「導讀」、「讀書會」方式培養學生之博雅人文關懷、多域觀察力、組織領導力。
教學,博雅教育,其他,中文創新課程,,,,教材融入知名雜誌之重要內容為每位學生必讀，培養時事參與能力、社會發展觀察力。
教學,博雅教育,其他,強化學生支持系統,,,,安排環境保護與節能減碳等課程講座，將環保概念融入生活，邁向綠色大學的發展目標。
教學,培養自主學習能力,自主學習資源共享平台,英文創新課程,,,,設計發展「英文自主學習社群」制度，以激發學生英文學習的動力。
教學,培育創新創業人才,育成學生創業團隊,發展創新教學模式,,,,配合方案「A1-3-3推動多元跨領域課程」及「A1-3-4深耕統整性課程」，建構三創跨域學習與創新教學環境，強化三創跨域學習與統整性課程的連結，開設實務課程，引進業界師資，建立實習制度，提升學生實務能力，以達「學用合一」、畢業與就業無縫接軌的目標。
教學,培育創新創業人才,育成學生創業團隊,培育創新產業人才,,,,結合生命科學系、資訊管理系與創新育成中心之業師導入與創業孵化中心之資源整合，開設「生技創新創業跨領域課程模組」。
教學,培育創新創業人才,建立完整的創業輔導機制,落實跨域與自主學習成效,,,,配合本校產學營運中心現有機制，協助師生將成果進行加值轉化，進而組成創業團隊，運用創業育成平臺將成果推廣出去。
教學,培育創新創業人才,建立完整的創業輔導機制,培育創新產業人才,,,,本課程模組將導入行銷管理課程與創新創業實務，由育成中心導入業師或專業經理人教授產業實務與創業實務，並與創業孵化中心結合提升學生創業能力。
教學,就業力,生涯/職涯輔導,強化學生支持系統,,,,每學年辦理多元企業參訪，職涯中心每年補助各系（所）至校外業界觀摩。
教學,就業力,就業博覽會,落實跨域與自主學習成效,,,,鼓勵學生透過UCAN職業興趣探索，選擇符合性向之就業途徑、跨域/新興職業，設定學習目標，參考本校綠色國際大學跨域學習路徑及UCAN建議應備專業職能，規劃自主學習路徑。
教學,就業力,就業博覽會,強化學生支持系統,,,,推動大一UCAN普測運用大專校院就業職能平臺提供學生探索自身職業興趣，了解各院、系學生職業興趣與職業類型適配度。
教學,就業力,就業博覽會,強化學生支持系統,,,,透過完善職涯輔導支持強化學生職場能力，再針對學生需求持續提供至少1年的就業追蹤調查與就業發展支持輔導系統，一方面將最新職場資訊提供本校作為教學與行政措施的參酌，另一方面則是厚植本校學生的職場競爭力與社會貢獻能力。
教學,就業力,雇主滿意度調查,品保評核機制強化,,,,教學品質精進與模組課程檢討：本校課程模組化第一屆畢業生進入職場後，啟動外部迴圈回饋機制（含畢業生、企業調查），檢視模組化成效。
教學,其他,跨校學習資源整合與共享,從地方的異質性，培育學生的獨特性,,,,成立「東臺灣人文創新基地」實踐「東大/地方」互為主體的跨域共創實作場域：對內連結統合人文學院各系所專業，發揮相關課程「總結性成果」的影響力。在107年空間營造規劃相關展演、專題製作等活動，實務進行對外以此基地作為臺東在地兼及海內外「人文創新」服務平臺。
教學,其他,學生輔導,跨校合作共創區域學習價值,,,,教學資源共享與交流：遵循區域教學資源中心合作模式，透過區域特色課程之整合與分享、區域行政訓練與自我評鑑中心、整合性平臺之建立（如：大學生學習成果評量三大能力基礎檢測平臺、大鵬網、數位課程平臺）與公共財提供等合作，降低教學資源重複投入，達成區域教學共榮。
教學,其他,制訂限期升等相關規範,落實跨域與自主學習成效,,,,透過選課系統，提供學習路徑規劃應備專業職能之修課建議，並藉由課程地圖提供跨域專業選課協助及修課目標達成檢核追蹤，以提升學生跨域專業的自主學習力。
教學,其他,制訂限期升等相關規範,厚植學生基礎能力,,,,提升語文、數學等基礎能力：本院將與通識中心合作改進英文、中文閱讀與寫作的教學內容與教學方式，並以課後外加課程加強有需求學生的外語（英日）、數學能力。
教學,其他,制訂限期升等相關規範,厚植學生基礎能力,,,,在宿舍及學院設置各必修學科同儕輔導的據點，於假日及夜間提供服學習指導。
教學,其他,制訂限期升等相關規範,厚植學生基礎能力,,,,將建置學科學習能力補強系統，協助運動菁英學生的學科基礎能力，以補救其因競賽、集訓所致的學習落後。
教學,其他,制訂限期升等相關規範,強化學生支持系統,,,,每學年上學期安排交通安全、反詐騙及反毒課程，下學期則進行賃居宣導及防災課程，並列為畢業門檻，期使新生及轉學生皆具備生活方面各項知能。
研究,提升研究能量,提供研究獎勵及補助,辦理國際南島研究與社會實踐夏令營,,,,增加文物典藏管理與研究之專任人員與團隊（如：博士後研究人員、文物典藏與南島社群研究小組）。研究成果作為課程規劃之基礎，因此博士後研究人員除進行研究外，同時也兼具教師身分並進行授課。
研究,提升研究能量,提供研究獎勵及補助,南島語族的田野研究媒合平臺,,,,聚集本校教授群、及族語教師群的在地語言研究資料，透過外語師資的協助，轉化為英文為主的資訊網頁，提供國內、外學者參考，媒合國內、外學者至本地部落進行語言類田野調查，落實國際交流與發展跨國合作研究。
研究,提升研究能量,成立研究中心,辦理國際南島研究與社會實踐夏令營,,,,鼓勵本校具有人文社會學科背景教師投入計畫之執行，依據執行成效（如：檢視是否符合執行期程規劃、達成率、每階段之執行成果）及參與程度（如：成立執行團隊並擔任分項計畫執行負責人）給予鼓勵，列入教師多元升等制度之參考指標。配合南島中心博士後研究人員及其團隊研究成果，陸續修正與規劃臺灣與世界南島研究之課程。
研究,提升研究能量,提供研究分享輔導機制,南島核心聚落營造與文化事務參與,,,,舉辦臺灣原住民族在內之世界南島民族社會、文化與各領域傳統知識之教學推廣、學術研討會及其成果展示。
研究,提升研究能量,提供研究分享輔導機制,辦理國際南島研究與社會實踐夏令營,,,,以人類學、民族學為基礎，進行臺灣原住民族在內之世界南島民族社會、文化與各領域傳統知識之相關學術研究。
研究,學術國際化,招募國外博士後研究人才,辦理國際南島研究與社會實踐夏令營,,,,規劃在本校舉辦為期三至四週的夏令營，以社區營造與社區培力（empowerment）為主題，融入人類學及南島社會文化研究、社區營造及社區培力理論與實踐、部落參訪等，並透過陪同及訪談海外學員，瞭解海外南島社群現況處境及議題，建立合作關係。
