構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,跨領域學習,鼓勵輔系、雙主修,全校開設跨領域專長，提高選課自由度,,,,取消輔系、雙主修收費制度，鼓勵學生自主學習，選擇進階之跨領域學程、專業學程、輔系及雙主修，落實專業之π型人才。
教學,跨領域學習,跨領域教學,「曉峰學苑」,,,,曉峰苑生跨域增能：透過創新視野講座、跨域專題實作、業界參訪、學習成效競賽選拔活動，培訓「合格苑生」，建立學習標竿。
教學,跨領域學習,跨領域教學,全校開設跨領域專長，提高選課自由度,,,,學系規劃開設供外系修習且服膺社會未來需求之專長模組課程，讓學生於畢業前能整合各系所學專長及有系統之跨域專長，發展新型態專業能力，因應新型態社會需求。
教學,跨領域學習,跨領域教學,企業法務人才跨域培育：法學院,,,,利用綜合大學優勢，因應跨領域人才需求，與其他領域專長教師及課程結合，跨領域優秀法律人才。
教學,跨領域學習,跨領域教學,企業法務人才跨域培育：法學院,,,,跨系合作開課：與國企系、財務金融系等合作開設傳統法學理論和企業個別化法規模組課程，以及勞動法領域、企業經營相關之環保法規、金融機構洗錢防制之國內與國際規範、企業經營相關國際規定等。
教學,跨領域學習,跨領域教學,企業法務人才跨域培育：法學院,,,,企業金融法所涉及跨領域之財務風險管理、企業經營與管理等相關學術領域亦將納入課程規劃。
教學,跨領域學習,跨領域教學,人文與科技整合，跨界展演人才培育：藝術學院,,,,開設跨界創作系列課程。
教學,跨領域學習,跨領域教學,融合勞動學科知識架構，創新跨域課程，優化多元教學,,,,選擇課程，從勞動者、企業與國家法制三個層面，進行交叉學科之分析，創新跨域課程，優化多元教學。
教學,跨領域學習,跨領域教學,融合勞動學科知識架構，創新跨域課程，優化多元教學,,,,研究所設置教學分組，優化多元教學：延續大學部之跨域專業教學，設置教學分組或學籍分組，分設勞資關係組、人力資源組、職業安全衛生管理組，以建構跨領域勞動學科之知識架構，優化多元教學。
教學,跨領域學習,跨領域教學,應用數位科技資訊，形塑FinTech專業人才,,,,強化巨量資料分析的程式運用與其財金領域的整合，培育具備財金知識與資訊科技能力之跨領域整合性FinTech專業人才。
教學,跨領域學習,跨領域教學,VR Class ∞ 虛擬教室無限大,,,,建構跨域學習：由硬體、軟體、學科及服務四個面向整合跨域的模組化學習與內容產製。
教學,跨領域學習,跨領域教學,理學院：跨域科普傳播學習，服務社區基礎教育,,,,組成跨領域課群：強化自然學科學生對於科學事務的表達溝通能力，以及文學與傳播學科學生對於科學知識、方法及社群規則的基本了解。
教學,提高學習自由度及彈性,調降系必修學分,全校開設跨領域專長，提高選課自由度,,,,全校學系配合開設通識跨領域學程，降低必修學分，調整教師授課結構，確保教學品質。
教學,提高學習自由度及彈性,微學分（彈性學分）,深化全人教育與課外自主學習,,,,推動非正式課程微學分，擴大多元學習路徑：選擇具有學習深度的全人學習護照活動項目轉化為具備課程內涵的微學分課程，配合課程最後的檢核程序，做為活動與學分化課程的區隔與學生學習的誘因。
教學,提高學習自由度及彈性,微學分（彈性學分）,開設微學分自主學習，結合全人教育,,,,規劃微學分課程施行制度，推動各學系開設微學分課程。
教學,提高學習自由度及彈性,微學分（彈性學分）,開設微學分自主學習，結合全人教育,,,,規劃於108年起導入學習回饋系統，逐步精進微學分課程制度與內容。
教學,提高學習自由度及彈性,微學分（彈性學分）,開設微學分自主學習，結合全人教育,,,,與全人學習護照結合，擴大多元學習路徑，選擇具有學習深度的活動項目轉化為具備課程內涵的微學分課程，將全人學習護照課外學習活動轉化為微學分課程。
教學,提高學習自由度及彈性,微學分（彈性學分）,企業橋接課程培養學生解決社會問題能力：新聞傳播學院,,,,開設文創產業課程：開設微學分方使學生了解文創產業之發展現況。
教學,人才國際化,增進外語能力,強化英語應用能力,,,,大一英文課程實施學生英語前後測：施行效度高的英語前測與後測，得知各學院、各學系學生的英文程度及其優劣勢，確實知道如何加強其學習，逐步增強全校學生之整體英文能力。
教學,人才國際化,增進外語能力,強化英語應用能力,,,,舉辦英語實力講座：針對對英文學習有意願或有特別學習目的及目標的同學，加強其不同領域的英文實力
教學,人才國際化,增進外語能力,強化英語應用能力,,,,舉辦英檢系列講座：使學生了解考試題型及準備方向，並協助學生獲取英語檢定相關訊息。
教學,人才國際化,增進外語能力,強化英語應用能力,,,,將本校12個學院劃分5個學群：文史哲專業英文、傳播與藝術專業英文、科技英文、社會及教育專業英文、環境與設計專業英文。以學群為單位開設「專業英文」及 「進階專業英文」各2學分的選修課程，學生可跨域學習不同學群領域之專業英文。
教學,人才國際化,增進外語能力,培育韓語教師，深根第二外語教育,,,,
教學,人才國際化,辦理海外參訪或移地教學,提升學生國際視野，強化國際移動力,,,,深化境外移地學習課程，提升學生學習成效：鼓勵各院系深化現有之境外移地學習課程，全額補助教師規劃深度移地學習課程，提升學生修習意願與成效。
教學,人才國際化,交換學生,提升學生國際視野，強化國際移動力,,,,深化姊妹校合作，鼓勵學生出國交換：透過影片宣傳國際移動力，讓學生及早做好出國準備。舉辦交換生經驗分享會。
教學,人才國際化,推動英語授課/全英語學程,社會科學教育國際視野、產學結合與社會關懷,,,,基於本校兩岸國際研究實力，開設全英語授課的創新課程，與國際學生接觸，深化與國際中國研究界接軌。
教學,提升基礎能力,強化國文能力,提升中文閱讀與寫作能力,,,,大一國文教學內容與方式調整，強調學生閱讀能力與寫作能力的提升，並利用本校已建置之「語文閱讀題庫」與「寫作能力題庫」，對修課學生做前後兩次施測，檢視教學成果與學生中文能力提升之成效。
教學,提升基礎能力,強化國文能力,提升中文閱讀與寫作能力,,,,為激化教學現場活動，並鼓勵學生認真學習，大一國文課程設置「表現優秀獎學金」，每班「閱讀組」與「寫作組」各一名，每名六佰元。
教學,提升基礎能力,強化表達溝通能力/領導能力,理性思辨能力培養,,,,將種子團隊分成小組，與系所聯繫時間（如導師時間），到系所帶領議題討論，同學可以學習如何思考，也可透過討論了解與他人溝通時會遭遇的難題，帶領的種子團隊成員更可以從中學習整合意見及總和結論的能力。
教學,提升基礎能力,強化表達溝通能力/領導能力,強化社團學習型組織領導與經營,,,,辦理學習型組織幹部研習營：透過研習、輔導及活動課程使社團負責人及幹部學習具備領導、組織、企劃能力及團隊精神，帶領學生社團成為學習型組織。
教學,提升基礎能力,強化表達溝通能力/領導能力,強化社團學習型組織領導與經營,,,,招募研習營籌備工作人員，並以經營管理與領導能力提升為主軸，分組進行研習內容與活動籌備，且按時召開組長會議、籌備會議、行前協調會議、活動驗收會議等。
教學,提升基礎能力,強化表達溝通能力/領導能力,「曉峰學苑」,,,,強化組織領導：針對合格苑生再進行培訓成為「榮譽苑生」，協助帶領與輔導培訓中之苑生，讓榮譽苑生進一步學習服務與領導統御。
教學,提升實作能力,推動各類競賽（實作能力）,智慧工廠人才培育：工學院,,,,專題研究與實作訂為各系之必修學分，推動三級專題實作競賽：學生在畢業前須完成專題研究，以成果參加專題競賽。
教學,提升實作能力,推動各類競賽（實作能力）,人文與科技整合，跨界展演人才培育：藝術學院,,,,辦理專業技術類工作坊。
教學,提升實作能力,建立校外競賽鼓勵機制,WDA穿戴式裝置應用,,,,舉辦全國穿戴式裝置競賽，邀請國內師生共同前來中國文化大學切磋學習，實際體驗落實穿戴式裝置應用在跨領域研發培訓的模式。
教學,提升實作能力,呈現、檢核或評估實作成果,總結學習成效,,,,舉辦全校性畢業成果博覽會：為強化學生專業知能整合，各系所以專題研究、畢業公演、校內外展演、證照考試、校內外競賽等方式，呈現學生總結性學習成效。將整合規畫各學系之畢業成果展出，聯合辦理全校性畢業成果博覽會。
教學,提升實作能力,呈現、檢核或評估實作成果,總結學習成效,,,,展現五育全人的學習綜效：強調學生多元的課外學習，培育學生具備五育全人的學習綜效。該次成果展示亦將結合學生課外學習與社團活動，補助各性質社團進行學習與演練，以成果發表形式安排學生社團進行音樂、舞蹈、藝術、康樂及體能等各面向表演，展現課堂學習外之非正式課程學習之成果。
教學,提升實作能力,呈現、檢核或評估實作成果,紮根程式教育，培養學生具備運用程式語言能力,,,,以設計思維、領域專長、跨領域合作與實務應用等面向為評估參考準則。評量的方法除了作業、階段性的測驗之外，將以小組合作表現、團隊專案實作成果展現等方式來檢測。
教學,提升實作能力,呈現、檢核或評估實作成果,紮根程式教育，培養學生具備運用程式語言能力,,,,舉辦工作坊，促進學習成長與經驗交流，展示階段成果。
教學,提升實作能力,呈現、檢核或評估實作成果,「涵養中國文化落實於教學與課程」計畫：工學院,,,,反思與分享：學生報告整體學習的過程，收穫，挑戰和困難，並且分享在所學中能夠預期未來在傳統陶瓷工藝的發展方向。
教學,提升實作能力,呈現、檢核或評估實作成果,農業融入生活，創新產學研發：農學院,,,,舉辦專題研究及畢業論文發表： 推動各系所舉辦專題研究成果發表或畢業論文發表，展現學習成就。
教學,提升實作能力,呈現、檢核或評估實作成果,人文與科技整合，跨界展演人才培育：藝術學院,,,,辦理校內外藝術展演，展演學習成效。
教學,提升實作能力,呈現、檢核或評估實作成果,WDA穿戴式裝置應用,,,,舉辦校內穿戴式裝置研發成果競賽，鼓勵學生針對未來社會的需求進行設計新式的穿戴式裝置，開創學校多元發展機會。
教學,提升實作能力,呈現、檢核或評估實作成果,服務學習在地紮根，親善睦鄰融入社區,,,,舉辦助鄰服務反思檢討回饋與競賽活動：服務完成後進行助鄰服務反思檢討與回饋，檢討學生服務是否能滿足社區需求，做為持續服務之基礎。另外，透過辦理社區助鄰扶弱公益及文化紮根服務成果競賽與獎勵，包括服務學習心得比賽及攝影競賽，達到服務成果擴散之效果。
教學,提升實作能力,開設增進實務能力導向課程,理學院：自然科學專業融入校園與社區發展,,,,針對專業融入校園所需之資訊，提供天文觀測及水質檢測等相關專題，並指導學生透過專題學習，掌握資訊的取得、分析及呈現。
教學,提升實作能力,開設增進實務能力導向課程,從想到做的培育搖籃-創客中心,,,,與本校工學院開設之智慧工廠課程相互配合，必要時搭配翻轉教學。
教學,提升實作能力,開設增進實務能力導向課程,「中華文化與農業」融入教學計畫：農學院,,,,由農學院各系，依據科系與中華文化的關聯性編撰「中華文化與農業」教學內容，包括中華傳統園林設計與藝術、傳統畜牧養殖、茶、中藥材與植物精油等、歷代土地管理制度、藥膳或食療。
教學,提升實作能力,開設增進實務能力導向課程,中華文化在地創新發展」計畫：理學院,,,,於「中華文化專題」、「台灣地理」、「文化地理」等課程中安排台灣文化在地創新發展活動。
教學,提升實作能力,開設增進實務能力導向課程,「涵養中國文化落實於教學與課程」計畫：工學院,,,,專業知識建構：在課堂上由老師講解傳統陶瓷工藝的基本原理與實際製作過程的關聯性。
教學,提升實作能力,開設增進實務能力導向課程,「涵養中國文化落實於教學與課程」計畫：工學院,,,,傳統陶瓷工藝製作：業界教師教授學生從材料製作、拉坯、施釉以及燒結等過程，並且實際操作製作成品。
教學,提升實作能力,開設增進實務能力導向課程,融合勞動學科知識架構，創新跨域課程，優化多元教學,,,,開創產學合作，強化專業培訓：在人力資源方面進行人力資源專業職能培訓。
教學,提升實作能力,開設增進實務能力導向課程,社會科學院：社福專業融入陽明山社區,,,,舉行相關必修科目學生說明會，瞭解學生工作技能，說明教學目標，以小組討論報告方式，訓練學生獨立作業，為合作機構設立活動方案。
教學,提升實作能力,聘請業師或雙師協同教學,環設學院：環設專業融入陽明山社區永續發展網絡,,,,邀請相關專家學者、NPO、NGO及業師於不同階段參與團隊之議題評析與演講、Workshop成果發表。
教學,提升實作能力,聘請業師或雙師協同教學,從想到做的培育搖籃-創客中心,,,,實作之相關耗材費用以及聘請外界專家講授專業知識。
教學,提升實作能力,聘請業師或雙師協同教學,「涵養中華文化，落實於教學與課程」計畫：社會科學院,,,,邀請業師與校外專家學者，強化學生對中華文化之實用能力與思辯能力。
教學,提升實作能力,聘請業師或雙師協同教學,「中華文化與農業」融入教學計畫：農學院,,,,於「中華文化專題」和「農企業倫理」課程由授課教師或邀請校外專家學者蒞臨演講，將文化內涵傳達給學生。
教學,提升實作能力,聘請業師或雙師協同教學,「涵養中國文化落實於教學與課程」計畫：工學院,,,,達成目標之配套措施：與本校創客中心結合進行傳統陶瓷工藝的實作；另需設計課程與實作以及聘請外界專家講授專業知識。
教學,提升實作能力,聘請業師或雙師協同教學,「涵養中華文化教學計畫」：新聞傳播學院,,,,延攬國內、外中華文化專家相關學者至本系進行講座課程。
教學,提升實作能力,聘請業師或雙師協同教學,「涵養中華文化教學計畫」：新聞傳播學院,,,,邀請國內中華文化相關專家學者至本系擔任講座教師。
教學,提升實作能力,聘請業師或雙師協同教學,「涵養中華文化教學計畫」：新聞傳播學院,,,,邀請大陸姊妹校相關學者擔任講座教師，並藉此深化姊妹校關係。
教學,提升實作能力,聘請業師或雙師協同教學,人文與科技整合，跨界展演人才培育：藝術學院,,,,邀約國內外優秀藝術家辦理藝術創作工作坊。
教學,提升實作能力,聘請業師或雙師協同教學,融入師資培育課程，培養21世紀關鍵能力：教育學院,,,,邀請現職中學老師擔任業師，提供具體問題、協同授課教師檢視學生解決問題之策略、協同授課老師評量學習成效。
教學,提升實作能力,聘請業師或雙師協同教學,新傳學院：《文化一周》新聞專業融入校園及社區營造,,,,邀請他校實習媒體之指導老師來本校演講，分享其校園融入之經驗，以資借鏡。
教學,提升實作能力,建立/強化實習制度,強化專業實習增進實務能力,,,,落實系所實習制度：協助系所完善實習制度，檢視學系既有之實習機制。
教學,提升實作能力,建立/強化實習制度,強化專業實習增進實務能力,,,,推動系所開設實習課程：藉由校方推動與協助，鼓勵全校學系開設實習課程，培養學生理論與實務兼具之能力，強化學生之職場適應力與就業競爭力。
教學,提升實作能力,建立/強化實習制度,強化專業實習增進實務能力,,,,拓荒實習計畫，拓展多元實習機會：針對無開設實習課程之學系，加強實習宣傳，並建立媒合窗口，推薦同學參與校辦專案實習計畫，提供多元實習媒合機會。
教學,提升實作能力,建立/強化實習制度,強化專業實習增進實務能力,,,,強化實習輔導機制，全面實施實習認證：強化實習輔導老師對實習同學之關切，加強同學實習之成效，使同學更加對於專業領域之認識，並強化學用合一，促進就業接軌。
教學,提升實作能力,建立/強化實習制度,紮根程式教育，培養學生具備運用程式語言能力,,,,歸劃整合校內資源，發展各式智慧校園實習場域。
教學,提升實作能力,建立/強化實習制度,紮根程式教育，培養學生具備運用程式語言能力,,,,發展校園實習場域的實作應用，讓不同領域學生運用專業，搭配資訊科技與程式設計技巧，解決業務自動化、智慧化的需求。
教學,數位化,數位教學創新,強化英語應用能力,,,,建置英語自學平台並舉辦英語自學平台數位學習講座，讓教師們了解自學平台數位教材及數位輔助教學之趨勢，並使學生們瞭解如何使用該平台自我學習提升英語能力。
教學,數位化,數位教學創新,紮根程式教育，培養學生具備運用程式語言能力,,,,規劃設計合適的數位教材，開放校內教師進行教學分享與應用。
教學,數位化,數位教學創新,智慧生活行動物聯網（IOT）創客方案,,,,撰寫智慧生活物聯網課程教材： 與宏碁共同開發生活智慧科技教材，集合師生之創新與創意，設計可運用於生活的套件模組，並出版教材供學生使用。
教學,數位化,電子學習歷程（e-Portfolio）,善用反饋機制，落實就業輔導,,,,學生專區（e-CAMPUS）建立學生生涯歷程檔案（e-Portfolio），包含學生修課紀錄、成績紀錄、工讀紀錄與活動參與紀錄等。
教學,資訊力,開設程式設計課程,紮根程式教育，培養學生具備運用程式語言能力,,,,依據各學院學門領域的應用與需求的不同，分別發展適合於不同領域的邏輯思維與程式設計課程，依據課程內涵程度分為初階與進階課程。
教學,資訊力,開設程式設計課程,紮根程式教育，培養學生具備運用程式語言能力,,,,"預計從107學年開設30門課程（學生1,800人） 、109學年開設50門課程（學生3,000人）、111學年開設65門課程（學生3,900人）。"
教學,資訊力,開設程式設計課程,紮根程式教育，培養學生具備運用程式語言能力,,,,在現有課程架構下，發展具有運算思維與程式設計內涵的課程。
教學,資訊力,開設資訊學程/課程,紮根程式教育，培養學生具備運用程式語言能力,,,,進階課程著重於運用程式設計與資訊工具於解決學門專業實務的問題，導引學生善用資訊工具強化專業問題解決的能力。
教學,資訊力,開設資訊學程/課程,紮根程式教育，培養學生具備運用程式語言能力,,,,在課程內容的設計上，將廣泛納入各項資訊領域內涵，包括文書簡報、數位多媒體製作、動畫設計、數據分析與資料處理、網頁設計、語意分析、資訊安全、網路服務、人工智慧、行動應用、雲端運算、物聯網等領域應用技術，並以各學院的專業需求為出發，設計實務應用範例，透過學習不同領域的程式語言與設計範本，強化以資訊工具解決實務問題的能力。
教學,資訊力,強化基本資訊能力,紮根程式教育，培養學生具備運用程式語言能力,,,,初階課程著重於以邏輯與運算思維的啟發為目的，導引學生了解並樂於學習使用資訊工具應用於日常生活。
教學,資訊力,強化基本資訊能力,應用數位科技資訊，形塑FinTech專業人才,,,,增設金融資訊應用與管理、系統分析與設計等課程補強資訊能力。
教學,博雅教育,通識課程革新,全校開設跨領域專長，提高選課自由度,,,,全校62科系組全面開設通識跨領域專長，107學年度至少開出80班。
教學,博雅教育,通識課程革新,全校開設跨領域專長，提高選課自由度,,,,鼓勵教師開發適合通識跨域程度之新教材，每年至少新增一件。
教學,博雅教育,辦理藝術展覽或藝文活動,未來學院明日知識育成,,,,辦理華岡講堂，開設文化、藝術、創意、傳統技藝課程。
教學,博雅教育,辦理藝術展覽或藝文活動,建構中華文化軸線計畫,,,,開設中華文化-傳統域創新講座，供文學院或其他各院學生從文學、史學，與哲學的角度來了解中華傳統文化，由主授課教師邀請不同專長的講師來討論不同的課題。
教學,博雅教育,辦理藝術展覽或藝文活動,「涵養中華文化教學計畫」：新聞傳播學院,,,,於院共時間及相關課程時間辦理六至八場講座。
教學,博雅教育,辦理藝術展覽或藝文活動,「涵養中華文化教學計畫」：新聞傳播學院,,,,配合本系相關宣傳系統，如系所網站、學生社群及網路社群，推廣宣傳中華文化涵養講座。
教學,博雅教育,服務學習,未來學院明日知識育成,,,,整合全校資源，結合華岡圓夢計畫，推動校園設計與規劃學生專業服務學習2.0，開創學生學習融入學校多元發展的新方向。
教學,博雅教育,服務學習,理學院：跨域科普傳播學習，服務社區基礎教育,,,,落實場域實踐：培養學生利他精神、敘事力與專業能力在都會與偏鄉國高中場域實踐。
教學,博雅教育,服務學習,理學院：跨域科普傳播學習，服務社區基礎教育,,,,共同科目及通識教育中心協調各學系開設跨領域服務學習課程。
教學,博雅教育,其他,建構中華文化軸線計畫,,,,中華文化校園文化與願景推動小組：由本校文學院三個系所，中文、史學與哲學成立推動小組，進行討論並推動各項工作。
教學,博雅教育,其他,建構中華文化軸線計畫,,,,正式課程的設計與實施：以文學院三個系所為基礎，結合本校其他系所開設與中華文化的課程與學程。
教學,博雅教育,其他,建構中華文化軸線計畫,,,,非正式課程的設計與實施：包括大學入門、講座、曉峰學苑、校慶、運動會、畢業典禮等等，學生從入學到畢業能夠在參與本校活動中，感受中華文化的薰陶，最後成為富有詩書氣自華擁有自信的學生。
教學,博雅教育,其他,中華文化在地創新發展」計畫：理學院,,,,舉辦演講及安排竹子湖在地參訪實作活動，包含：藍染、通草、橘子、溫泉等在地特色活動，提升同學對在地產業文化的瞭解與體認。
教學,培養自主學習能力,激勵社團相關活動與競賽,「曉峰學苑」,,,,推廣標竿學習：舉辦學習楷模跨域學習經驗分享發表工作坊，並結合相關自主學習風氣宣導，深化同儕帶領學習，激發學習風氣。
教學,培養自主學習能力,住宿書院（及自主學習相關課程與活動）,強化社團學習型組織領導與經營,,,,辦理社團經營師專業認證班：規劃「課外學習方案」鼓勵學生經由參與、體驗、反思等學習歷程，厚植學生社團幹部之專業經營能力，提升課外活動之品質及滿意度，並與中華學生社團教育學會合作辦理「社團經營師認證學分專班」。
