構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,強化教學品質,教師專業分享輔導機制,以學生學習為主軸的教學創新增能計畫,,,,本校管理學院選派教師出國培訓制度強化教師教學品質，例如至哈佛大學參加個案教學訓練、百森商學院及加州柏克萊大學參加創業與創新相關教學訓練等。本校將參酌該培訓模式並擴大至全校各學院，擬訂定相關法規並提供經費補助學院選送教師受訓。
教學,強化教學品質,教師專業分享輔導機制,以學生學習為主軸的教學創新增能計畫,,,,自105學年度起鼓勵教師組成跨院校級專業團隊，目前已成立10個專業領域小組。教師透過小組會議交換專業領域知識，並討論規劃實作微學分課程、專業創作及總整課程，依照本校「106年創創工坊微學分課程開授及經費補助申請之說明」及「106年創創工坊專業創作課程經費補助申請之說明」開設以實作為主的專業課程及微學分課程，利用社群加強教師激盪交流與精進教學方式，共同研發和試驗富有創意的教學方法，並由教務處協助社群進行教材的知識管理與傳承
教學,強化教學品質,教師專業分享輔導機制,以學生學習為主軸的教學創新增能計畫,,,,期望以「電機系與教育所合作的「系統工程教育創新教學」此團隊合作模式為參考，努力將教學學習成擴散至跨院共構、創新、多元的教學型態，期望建立新的教學生態與模式，培養出學生具跨領域創新的人才就業競爭力。
教學,強化教學品質,教師專業分享輔導機制,全面提升英語授課課程質與量,,,,本校目前國際生人數超過1000人，為訓練本校教師英語授課能力與技巧，將鼓勵教師參與參加「國際高教培訓暨認證中心」（3-4-5）之短期訓練課程，提升自身的英文教學技巧，使其具備專業英語授課能力，開出更多元、更完善的英語課程。
教學,強化教學品質,健全教師（學）評鑑制度,品質保證檢核機制,,,,持續透過同儕檢視確保辦學品質，確實協助系所發掘問題、持續改善、以及開展未來辦學政策，包括重視服務學習課程轉型、總整課程之推動、畢業生流向掌握、社會責任、學生表現與就業情形等，並將納入系所評鑑指標。
教學,強化教學品質,推動多元升等,以學生學習為主軸的教學創新增能計畫,,,,本校已建立健全的教師評鑑制度包含教學、研究、輔導、服務成效等層面，並首重於教學和研究方面，未來因應跨領域教學成為教師的責任，評鑑制度必須微調。
教學,強化教學品質,減輕教師教學負擔,持續精進教務品質,,,,將進一步評估與分析11個學院的教學需求，配合本校教學品質調查與評估、「竹銘學院」及NCTU-ICT工坊開課需求、新制通識課程以及第二專長補充教學的師資需求等面向，給予新聘教師員額。未來將以聘任跨領域、前瞻科技、跨系所實力的教師為要項，藉此有效提高教學品質和教師人數，同時能有效協降低生師比。
教學,強化教學品質,減輕教師教學負擔,持續精進教務品質,,,,為鼓勵本校教師開設第三學期課程，已修改「國立交通大學教師授課鐘點核計原則」，明定教師暑期授課可將鐘點列計次學年之教學負荷，讓老師分散授課壓力，藉此儲備研究能量，並準備更優質的教學素材。
教學,強化教學品質,建立教學改善回饋系統,品質保證檢核機制,,,,擬於線上教學平台上，利用雲端計算與虛擬機技術，提供高擴充的線上教室功能，便利教師及同學進行高互動遠距教學，進一步累積使用者行為資料，並透過大數據分析，提供教師與學生該課程的授課品質與學習成效之參考。
教學,強化教學品質,建立教學改善回饋系統,品質保證檢核機制,,,,未來亦將秉持持續以證據支持教務改革、資源分配、校務創新的原則，在新的創新課程（包括翻轉數位學習、跨域學習、第二專長學習、彈性學分/深碗課程等）與新的修課制度上，以科學化及數據化的方法追蹤學生學習成效。
教學,強化教學品質,建立教學改善回饋系統,持續完善全臺首創的第二專長加成培育計畫,,,,除了將持續精進課程設計，並將由本校大數據中心與教育所進行成效評估。
教學,強化教學品質,建立教學改善回饋系統,以學生學習為主軸的教學創新增能計畫,,,,為使學生學習成果評量具體化，將推廣教師使用評量尺規（Rubrics）評估學生表現。
教學,強化教學品質,建立教學改善回饋系統,以學生學習為主軸的教學創新增能計畫,,,,本校未來五年將參考AASCB與IEET國際認證的作法，將請專家協助各系所發展各系總整課程的學生能力評估表。
教學,強化教學品質,建立教學改善回饋系統,以學生學習為主軸的教學創新增能計畫,,,,本校將舉辦相關教學知能及此評量尺規之培訓活動，以利教師熟練工具操作，並能於授課期間即時掌握學生學習狀況。
教學,強化教學品質,建立教學改善回饋系統,多方資源支持課堂教學增能計畫,,,,將搭配學生修課情況，採匿名問卷、畢業生問卷及不定期擴大調查途徑，並且從課程的設計理念與目標進行評估評量系統設計，廣納更多元化的教師授課反應調查，藉由本校數據化的分析，整合成具有不同面向的授課評量系統，成為學校五年教務政策與新型態課程開課的重要依據。
教學,強化教學品質,成立教學品保委員會,品質保證檢核機制,,,,未來本校深耕計畫經費將有五成以上直接投入教學創新與品質保證，為使經費使用有效率效能，學校擬將每項業務進行KPI量化管理，透過智慧化管控系統及定期的開會檢討，達成品管技術循環機制，形成不斷學習反省的進步文化。
教學,強化教學品質,成立教學品保委員會,紮實精進特色專業課程，立足競爭優勢,,,,管理學院10年來已持續一套有系統的學生學習品保機制之測量機制，確保教學品質與永續不斷之進步。
教學,強化教學品質,提升教師群專業度,提升博士級人員的國際移動力,,,,為了提升本校博士生的英語授課能力，將與英國高等教育學院（Higher Education Aademy）、南安普敦大學（University of Southampton）、雪菲爾大學（University of Sheffield）合作，成立「國際高教培訓暨認證中心」，透過短期訓練課程與認證測驗，讓本校博士級人員能有機會參與此培訓課程，提升本校博士級人才英文教學技巧及相關職能，使其具備專業英語授課能力。
教學,跨領域學習,規劃跨領域學位（分）學程,紮實精進特色專業課程，立足競爭優勢,,,,本校光電學院以院為核心，學生可跨所選擇指導教授與課程，使學生有跨領域學習的機會。本校生科學院亦推動以院為核心教學，制訂學院「生物基礎教學」與「生物教育學程」相關課程。
教學,跨領域學習,規劃跨領域學位（分）學程,持續完善全臺首創的第二專長加成培育計畫,,,,本校跨域學程的設計，即打破大學分門分系的學科課程受限，透過彈性學分的設計，搭配系所核心課程的模組化，讓學生能在幾乎不增加畢業學分的狀況下，擁有更多專長與技能，多了優勢，也多了對未來的生涯發展的自信。
教學,跨領域學習,規劃跨領域學位（分）學程,持續完善全臺首創的第二專長加成培育計畫,,,,106學年度，電子物理、光電工程、及材料科學與工程三個學系，首次打破三系三院藩籬的課程整合，結合三系專長優勢串連起科學與工程等學域，建立十個跨域課程模組。在課程設計上，特別提倡「PBL學習」，透過做中學，培養學生實作的能力。
教學,跨領域學習,規劃跨領域學位（分）學程,持續完善全臺首創的第二專長加成培育計畫,,,,人文社會學院整合院內各系所教學資源，以設計為核心跨「建築設計」、「工業設計」、「永續環境與智慧城市設計」、「科技創新系統設計」四大領域，提出「跨領域設計與創新科技跨域學程」；另外科技法律學院推出「智慧財產權法跨域學程」、「生醫法律跨域學程」。
教學,跨領域學習,規劃跨領域學位（分）學程,持續完善全臺首創的第二專長加成培育計畫,,,,自106學年度起三系在原有推動基礎上再分別新增雙向執行方式，全面開放來自全校不同領域學生學習。
教學,跨領域學習,跨領域教學,推動跨域學習學院建置，執行全校跨域學習整合策略,,,,將規劃一跨領域虛擬學院（目前暫定名稱「竹銘學院」），整合化和跨域化校內各項課程、人才、師資、資源與創意思維，作為本校跨域創作、整合資源、發揮優勢的創意總部。
教學,跨領域學習,跨領域教學,校級多元創新開課模式，回應學生學習節奏與需求,,,,以本校ICT工坊為基地，以短期新興基礎性議題、專題研討、成果發表等活動舉辦，讓專長、議題與教材產生積極性交集，充實學生不同領域的實作能力，作為本校跨領域實作以及新興產業的實作體驗。
教學,跨領域學習,跨領域教學,校級多元創新開課模式，回應學生學習節奏與需求,,,,經由本校竹銘學院，發展出本校校級跨領域專題計畫。
教學,提高學習自由度及彈性,微學分（彈性學分）,校級多元創新開課模式，回應學生學習節奏與需求,,,,本校在跨域學習環境建置下，搭配本校竹銘學院藉由NCTU-ICT工坊開設一連串不同領域的微學分課程，讓學生探索自己的興趣、喜好、需求，選擇不同的微學分課程修習，作為跨領域學習的基礎。透過微學分課程修習，可進一步搭配校內規劃第二專長學習課程以及第二專長總整課程，發展多元、跨域的競爭力。
教學,提高學習自由度及彈性,微學分（彈性學分）,持續精進教務品質,,,,強力推動暑期第三學期計畫，學生可藉此學習有效規劃屬於自己的學習模式並可縮短修業年限，及早進入研究軌道或職場服務。
教學,提高學習自由度及彈性,微學分（彈性學分）,紮實精進特色專業課程，立足競爭優勢,,,,為提供本計畫學生高度自主的學習彈性，學校現有運作法規制度及操作系統也將搭配進行修訂
教學,提高學習自由度及彈性,微學分（彈性學分）,持續完善全臺首創的第二專長加成培育計畫,,,,本學程另外一項特色，讓每位學生根據自己學習的速度、合適的課程類型，把大學分為三個階段彈性安排：準備期（18到24個月）、提升期（12到18個月，跨域模組十選三）、活化應用期（12到18個月，做中學、跨域實作）。畢業條件也將朝向多元發展，提供師徒制或其他修業可能。
教學,提高學習自由度及彈性,深碗課程,校級多元創新開課模式，回應學生學習節奏與需求,,,,以校級跨領域學習為基礎，產生具有連貫式的主題式課程。
教學,人才國際化,增進外語能力,統合資源成立學生學習資源小組，引領學習探索與開發,,,,並藉由此志工活動，推動免費英語一對一協助課程，作為本校學生需要之補強活動，讓國際生與本校產生更密切的連結。
教學,人才國際化,多元文化/文化交流,持續學生校園生活、品格涵養暨職涯輔導之推動,,,,本校成立有「全球公民教育研究中心」，培養學生具備多元文化能力觀點，重視語言技巧、文化能力與跨文化面向，重視社群之間的建立與和諧，建立普遍的共識社群；跨文化多樣性觀點，強調多樣性社群（diverse community），強調公民教育應該要有之公民素養。
教學,人才國際化,交換學生,鼓勵學生國際移動，提升國際就業競爭力,,,,持續鼓勵學生出國交換
教學,人才國際化,交換學生,延攬境外生「質優先於量」,,,,本校將持續執行姊妹校來校交換協議、「研究實習菁英補助計畫」（Elite Program）、教育部境外生來臺蹲點計畫（如TEEP@India），以延攬優秀國際學生來校短期進修或研究。
教學,人才國際化,雙聯學位,鼓勵學生國際移動，提升國際就業競爭力,,,,持續鼓勵學生修讀雙聯學位
教學,人才國際化,雙聯學位,延攬境外生「質優先於量」,,,,以教授的研究合作為基礎，擴展至國際合作共同培育人才，以雙聯學位吸引境外人才。本校將持續並擴大與國外大學合作，如國際半導體產業學院擴大合作大學至亞美尼亞國立工程大學（NPUA）、印度理工學院（IIT）多個分校，並將此培育模式複製至本校其他領域。
教學,人才國際化,推動英語授課/全英語學程,全面提升英語授課課程質與量,,,,本校電機學院規劃於2020年增設大學部英語學位學程，電機學院每年平均開授28門英語課程，預計在兩年內（2018-2019年）再增加22門課，以達到50門英語授課。
教學,人才國際化,推動英語授課/全英語學程,全面提升英語授課課程質與量,,,,規劃大學部核心課程（雙班其中一班）至2020年80%全英語授課，至2022年達100%。以培養學生參與國際合作計畫（如參與歐盟ERASMUS+交換學生計畫與碩、博士聯合學程）及考取國際證照（如美國土木工程專業技師證照）之能力，
教學,人才國際化,推動英語授課/全英語學程,全面提升英語授課課程質與量,,,,鼓勵各系所將因應跨領域學程所推出的模組課程，改以全英語授課，一方面可增進本校學生的英語能力，提升國際移動力，另一方面亦可轉置成英語學分學程，提供外籍學生修讀之選課參考。
教學,人才國際化,推動英語授課/全英語學程,全面提升英語授課課程質與量,,,,暑期新生學院基礎科學教學課程外語化－化學（一）、物理（一）、微積分（一）等基礎科學學科以英語授課。
教學,人才國際化,生源國際化（及其配套措施）,紮實精進特色專業課程，立足競爭優勢,,,,以全英文教學，配合華語訓練，有助於專業外籍人士投入本國產業，補足臺灣優質工程師之不足
教學,人才國際化,生源國際化（及其配套措施）,統合資源成立學生學習資源小組，引領學習探索與開發,,,,擬持續鼓勵推動校內國際志工，協助輔導本校外籍生之語言能力與專業學習，
教學,人才國際化,生源國際化（及其配套措施）,持續學生校園生活、品格涵養暨職涯輔導之推動,,,,將成立學生協助窗口，支持學生生活安頓與學校認同感建立，針對學生學習諮詢、輔導、協助給予適當的轉介與紀錄，針對不同族群之學生給予協助。
教學,人才國際化,生源國際化（及其配套措施）,延攬境外生「質優先於量」,,,,結合教育部菁英來臺專案、臺北市政府南洋北流計畫及東南亞政府提供之獎學金，吸引優秀境外生。
教學,人才國際化,生源國際化（及其配套措施）,延攬境外生「質優先於量」,,,,本校自2012年起，每年暑假辦理暑期學程，學程課程含括華語文、探索臺灣文化及基礎科技課程並授予學分，將持續辦理以吸引境外生來校體驗優質學習環境。
教學,人才國際化,生源國際化（及其配套措施）,延攬境外生「質優先於量」,,,,累積數年辦理暑期學程之經驗，本校進而發展客製化短期課程，以本校特色領域規劃約2週短期密集課程，並加入企業參訪及在地文化探索，吸引境外生來臺體驗優質學習環境。2017年10月已吸引日本千葉大學及關西大學學生參加短期課程，因課程內容多元豐富，學生學習興致高昂且認真，將持續辦理。
教學,人才國際化,生源國際化（及其配套措施）,全面提升英語授課課程質與量,,,,讓基礎科學學科需要補強之外籍生，利用暑期，透過線上練習、考試與互動溝通等，進行課程先修或補強，以先行適應臺灣教學方式。
教學,人才國際化,生源國際化（及其配套措施）,持續提供免費華語課程及辦理文化交流活動,,,,由語言中心開設華語課程，從入門的華語溝通到進階的新聞、歷史、文化的討論，厚植外籍生的華語聽說讀寫能力，以協助外籍生適應在地生活及提升學習效能。
教學,人才國際化,生源國際化（及其配套措施）,持續提供免費華語課程及辦理文化交流活動,,,,辦理中文朗讀、歌唱、書法比賽及文化體驗之旅等。
教學,人才國際化,生源國際化（及其配套措施）,精進舒適人性化之國際化校園環境,,,,校內各項法規、文件、網頁及標示中英雙語化，各單位設置英語服務窗口。
教學,人才國際化,生源國際化（及其配套措施）,精進舒適人性化之國際化校園環境,,,,為照顧外籍生在宗教文化的特殊性，將設置印度和回教餐廳，並於宿舍設置廚房，提供外籍生自行烹煮食物的空間。
教學,人才國際化,國際學位學程/學院,全面提升英語授課課程質與量,,,,本校電機學院預計於2019年5月報教育部申請設立大學部國際學位學程，2020年8月正式成立，結合已有電機資訊碩博國際學位學程，成為學碩博一脈完整之國際學位學程。
教學,人才國際化,國際學位學程/學院,全面提升英語授課課程質與量,,,,評估成立大學部國際學位學程。
教學,人才國際化,招聘外籍老師（或邀請授課）,紮實精進特色專業課程，立足競爭優勢,,,,持續延攬國際知名專業人才任教，吸引對此領域有興趣之優秀學生，共同致力國內半導體技術的提升及相關先端技術自主性研究投入
教學,人才國際化,招聘外籍老師（或邀請授課）,吸引國外學者來校授課,,,,聘請國外學者來校授課，補助鐘點費、生活費及住宿。
教學,人才國際化,招聘外籍老師（或邀請授課）,建構國際人才合作網絡平臺，整合學校資源與教研能量,,,,積極延攬國際優秀專家學者至本校任教，及邀請國內外重量級學者如高被引用論文學者參與，並協助推薦中生代傑出外籍學者長期或短期加入本校為訪問教授或合聘教授。
教學,人才國際化,招聘外籍老師（或邀請授課）,建構國際人才合作網絡平臺，整合學校資源與教研能量,,,,未來將以長期聘任（計畫期間內駐校達半年以上）與短期訪問兩種形式延攬國際級學者來臺。透過國際級專家之駐校，實際參與教研工作，期間可授課（如學期課程、Summer School或短期課程等），並可促進與教授學生的合作交流。
教學,人才國際化,招聘外籍老師（或邀請授課）,持續推動國際合作，深化與領袖大學合作，強化師生國際研究交流,,,,邀請學者來臺演講、交流、更進一步開授課程或指導學生等方式，以提升教學品質。
教學,人才國際化,招聘外籍老師（或邀請授課）,教學/研究/產業跨國合作全方位人才培育,,,,邀請國內外重量級學者參與並協助推薦中生代傑出外籍學者加入本校為訪問教授或合聘教授，以精進教學並建立前瞻性合作研究。例：近期擬邀請尖端物理領域學者河野公俊（理化研究所）加入，以及力邀合聘之中壯年學者Hiroaki Misawa（Hokkaido U.）、Yoshihiro Ito（RIKEN）、Yasuhiro Ishida（RIKEN）、Takeharu Nagai（Osaka U.）、Koichi Kato（IMS）。
教學,人才國際化,招聘外籍老師（或邀請授課）,教學/研究/產業跨國合作全方位人才培育,,,,由本校與合作學校共同聘任雙方教授並指導學生研究和授課，促進雙方的具體合作。
教學,提升實作能力,推動各類競賽（實作能力）,紮實精進特色專業課程，立足競爭優勢,,,,最後除了將成果定期於本校人文電影館播放，亦會挑選優秀作品參加國內外電影比賽，展示臺灣電影創作實力。
教學,提升實作能力,建立校外競賽鼓勵機制,鼓勵學生國際移動，提升國際就業競爭力,,,,歷年來本校學生出國參加國際競賽成績斐然，例如，跨領域團隊Team UNICODE以「蘭花屋」參加「2014年歐洲盃十項全能綠色建築能源屋競賽」，獲都市設計獎第1名。將持續鼓勵學生參加國際競賽，例如，本校跨領域設計科學研究中心（TDIS）籌組跨領域團隊，將於2018年11月至杜拜參加太陽能十項全能綠建築競賽。
教學,提升實作能力,呈現、檢核或評估實作成果,紮實精進特色專業課程，立足競爭優勢,,,,聘請専業師資進行指導，提供師生在裡面進行電影拍攝與後製工作，預計每年可產出一部以上電影作品。
教學,提升實作能力,開設增進實務能力導向課程,校級多元創新開課模式，回應學生學習節奏與需求,,,,以本校校級新興前瞻技術專業實驗室為基地，由各專業領域之教師，共同打造具有前瞻性、話題性、科技性的專業實驗課程，作為本校各專業領域發展的表現場域，亦為本校專業實作能力的重要課程。
教學,提升實作能力,開設增進實務能力導向課程,校級多元創新開課模式，回應學生學習節奏與需求,,,,擬以策略1-1所建立的校級專業實驗室及各院專業實驗室為基地，由光電、生物科技、生醫科技、無線射頻、進階IC設計等領域規劃並開設研究所基礎實作課程，讓研究所新生能於此修習基礎實驗。
教學,提升實作能力,開設增進實務能力導向課程,紮實精進特色專業課程，立足競爭優勢,,,,工學院擬於未來五年推動「工程師萌芽專題課程」。本課程將結合校內前瞻火箭研究中心、機器人研究中心與防災研究中心之核心技術，加上院系實作儀器設備（如機械實習工廠、機器人碩士學程實驗室、土木結構防災實驗室等），另選定具自主技術之大型工程系統為教學平臺，搭配不同任務功能為導向，深化學生之系統工程設計、實作與創新能力。
教學,提升實作能力,開設增進實務能力導向課程,紮實精進特色專業課程，立足競爭優勢,,,,將集合傳科系、人社系、應藝所、建築所和外文系教師專長，及本校高等教育中心專家協同成立「虛擬創作」領域小組成立實驗室，於106學年度起每學年開設至少54小時的課程，包含專業課程〈3學分〉、微課程〈3學分以下〉、以及由學生組隊申請開設的深碗課程〈6-9學分〉。透過彈性學分機制，將已在世界上蔚為風潮的虛擬實境創作的知能，以課程多元方式傳佈給各領域的學生。課程設計分為創作設計、互動編輯和展出規劃等三階段的知識。
教學,提升實作能力,開設增進實務能力導向課程,紮實精進特色專業課程，立足競爭優勢,,,,藉由電影研究學程開設電影相關課程教導學生創作劇本，強化專長文學理論、電影史和電影理論。另外，結合外文系文學課程提供的「講故事」與「寫劇本」基礎，社文所與教育所的人文關懷
教學,提升實作能力,開設增進實務能力導向課程,紮實精進特色專業課程，立足競爭優勢,,,,課程規劃上，將結合基礎核心課程與模組化專業學程，使畢業生都具備挑戰未來科技的能力
教學,提升實作能力,開設增進實務能力導向課程,以學生學習為主軸的教學創新增能計畫,,,,教務處過去提供學院經費進行教學精進計畫，並以經費補助全校教師開設跨領域專業實作課程及專業創作微學分課程，以提升學士班學生跨領域研究與實作能力。
教學,提升實作能力,聘請業師或雙師協同教學,校級多元創新開課模式，回應學生學習節奏與需求,,,,配合工坊活動，本校未來將聘請高端科技領域之專業人員，有效管理、規劃、統籌、參與本校工坊跨領域活動。
教學,提升實作能力,聘請業師或雙師協同教學,紮實精進特色專業課程，立足競爭優勢,,,,目前已有的資源與發展策略，包括外文系林建國教授與現任交大電影研究中心主任暨具有電影實務經驗的紀錄片導演包德樂（Dean A. Brink）副教授，將透過已在電影圈發光的校友林孝謙導演邀請業界專業人士進行經驗分享，
教學,數位化,建置開放式線上課程,持續精進教務品質,,,,將使用與廣達公司共同開發之線上教室系統，來推廣線上互動學習空間
教學,數位化,建置開放式線上課程,持續精進教務品質,,,,將以理學院學士班為試點，推動「自主愛學習啟航計畫」。由106學年度起，逐年將大一所有專業課程放至MOOCs平台。107學年度起同時開授實體課程和虛擬課程，讓學生自由選擇，再視學生學習成效，製作大二至大四網路課程。未來本校將以此有效線上互動學習方式，作為本校全新的課程型態。教務處並將進一步評估學生在實體教室與MOOCs學習的差異性，掌握不同學習型態學生之學習表現成效。
教學,數位化,建置開放式線上課程,紮實精進特色專業課程，立足競爭優勢,,,,逐年將學士班大一至大四課程進行精良的數位設計及製作，課程以單元模組方式做規劃，方便分割成為微學分課程，也可經過滾動組合成為跨領域學習課程或通識課程。數位課程全年開放學習，均有助教及教師提供線上或實體諮詢
教學,數位化,建置開放式線上課程,全面提升英語授課課程質與量,,,,建置與分享英語授課之開放式課程學習輔助資源。
教學,數位化,開發數位學習課程,持續精進教務品質,,,,以目前刻正發展的NCTU-ICT工坊系統為起始點，戮力打造一個資源共享無障礙，整合全校院系所的空間、設備、資源、課程、輔導、諮詢的系統—學習資訊公開系統（Intelligent Learning Resource Open System）平台，未來五年朝向一個沒有校院系界限和壁壘的校園規劃邁進。
教學,資訊力,開設程式設計課程,強化學生程式應用、學術倫理及社會參與等學校基本素養,,,,除了基礎資訊能力，更開設基本程式設計課程。
教學,資訊力,開設程式設計課程,強化學生程式應用、學術倫理及社會參與等學校基本素養,,,,垂直整合電子、電機、資訊、理工、人文等各單位教學資源（師資、研究成果與教學經驗），將現有的研究成果，融入各式課程教材中，針對不同的目的性開授初階、中階、高階程式設計及開發課程教案、教材及教具，並規劃不同的學習路徑。
教學,資訊力,開設資訊學程/課程,紮實精進特色專業課程，立足競爭優勢,,,,設計並推動專業級資訊專業實務課程，包括網路實務（如SDN實務）、資訊安全實務、多媒體實務、資訊系統實務（如雲端系統實務，作業系統設計與實作）以及人工智慧實務（深度學習實務）。
教學,資訊力,強化基本資訊能力,強化學生程式應用、學術倫理及社會參與等學校基本素養,,,,大量將資訊素養及邏輯思考以直接及間接的方式融入本校課程之中。
教學,資訊力,強化基本資訊能力,統合資源成立學生學習資源小組，引領學習探索與開發,,,,本校學生學習中心也規劃推出學習工具訓練工作坊，例如資料庫運用、學習軟體操作、基本學習工具使用等，協助學生能更有效運用學習工具，以達到更有效的學習效果。
教學,博雅教育,通識課程革新,加深加廣通識課程與推進全人素養教育,,,,規劃一個恢復以學生學習為中心、與時俱進課程選課架構，於原有基礎上精緻化核心通識課程，透過新增政治、經濟、法律、社會學、人文、科技、資訊等課程，並在修課時結識興趣相同之同學，啟發學生對其他學科興趣及人文底蘊
教學,博雅教育,通識課程革新,加深加廣通識課程與推進全人素養教育,,,,以跨院基本素養課程培養具備專業能力外跨領域探究的能力之學生，校基本素養則將強化課程結構，彰顯全校重視全人教育的教育立場，學習科技社會、生活素養、資訊邏輯等相關知識，認識人權保護與關懷國家社會。
教學,博雅教育,辦理藝術展覽或藝文活動,加深加廣通識課程與推進全人素養教育,,,,規劃新文藝復興閱讀計畫
教學,博雅教育,辦理藝術展覽或藝文活動,加深加廣通識課程與推進全人素養教育,,,,通識經典講座、藝文賞析、
教學,博雅教育,辦理藝術展覽或藝文活動,加深加廣通識課程與推進全人素養教育,,,,加以本校的藝文中心舉辦各式精采之藝文表演與講座，引導學生邁入人文與科技共榮、認識人類文明的學習目標。
教學,博雅教育,服務學習,服務學習中心轉型社會責任實踐平台設置前進基地,,,,此類課程內容較為初階廣泛，執行規模以校內實踐為主。師生發掘校內及社會議題，以校園做為模擬區域，結合基礎學識與服務實作，並以此經驗作為日後發展成為萌芽型課程之基礎。
教學,博雅教育,服務學習,服務學習中心轉型社會責任實踐平台設置前進基地,,,,本類課程為專精進階型，旨在藉由高度專業融入與跨領域合作，主動探索區域議題與困境，以專業素養結合校外實作，與協力單位、相關部門共同執行專案，並發展為可跨區應用、適應地域、具校際特色之行動方案。
教學,博雅教育,其他,加深加廣通識課程與推進全人素養教育,,,,加強學生人際、戀愛、生活倫理課。
教學,博雅教育,其他,加深加廣通識課程與推進全人素養教育,,,,性平教育等課程與活動，
教學,培養自主學習能力,自主學習資源共享平台,統合資源成立學生學習資源小組，引領學習探索與開發,,,,藉由學生經驗分享的方式，讓學生自行分享成功與失敗的學習經驗，並將經驗有效回饋於學校教學以及學生輔導之中，鼓勵學生提出設計課程計畫，讓教師教學更貼近學生學習需求，並鼓勵學生、同學、講師、導師與本校人員之間的互動，鼓勵學生將所學投入社會服務以及產學合作之中，以提高學習經驗，組成有效的學習社群。
教學,培養自主學習能力,住宿書院（及自主學習相關課程與活動）,持續學生校園生活、品格涵養暨職涯輔導之推動,,,,針對各社團與學生團體，培養面對生命的責任感，有效掌握生命培育提升及面對問題的能力、培養領導人積極正向態度，建立有效溝通力、激勵團隊的能力、有效處理衝突的能力等一系列領導者課程及工作坊。
