構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,培育創新創業人才,育成學生創業團隊,拓展學生藝文育成,,,,依照不同產業類別，針對不同團隊性質，開設創新創業相關課程，並鼓勵本校文創工作室團隊研發成果導入商品化過程。
教學,培育創新創業人才,育成學生創業團隊,拓展學生藝文育成,,,,依據學生文創工作室之需求與屬性，安排各種創新創業相關專業課程。
教學,培育創新創業人才,建立完整的創業輔導機制,拓展學生藝文育成,,,,以專案產出及本校藝術特色，鼓勵學生成立工作室模擬創業。
教學,培育創新創業人才,建立完整的創業輔導機制,拓展學生藝文育成,,,,育成優秀團隊成立公司。
教學,培育創新創業人才,其他創業輔導及補助,建構跨域學習優質環境,,,,鼓勵學生於大一大二參與「青年創新創業（U-START）計畫」，建立學生跨領域實作概念。
教學,培育創新創業人才,其他創業輔導及補助,拓展學生藝文育成,,,,參加國際大型文創博覽會。
教學,培育創新創業人才,其他創業輔導及補助,建構優質學創平臺,,,,盤點學校（含文創園區）空間資源，提供學生創作工坊空間。
教學,培育創新創業人才,其他創業輔導及補助,建構優質學創平臺,,,,建置「展示空間區」，定期展示學生實驗、創作成果，辦理「藝術文化講堂」，於創作過程中提昇創新技術及科技新知。
教學,培育創新創業人才,其他創業輔導及補助,建構優質學創平臺,,,,建置「創意發想空間」，透過各樣的活動、創新之夜、分享及工作營，增加交流與對話的多元場域。
教學,培育創新創業人才,其他創業輔導及補助,建構優質學創平臺,,,,建構「實驗工作空間」，對獨立工作者或新創團隊，提供獨立空間創作研發。
教學,培育創新創業人才,其他創業輔導及補助,建構優質學創平臺,,,,打造「傳統手作與數位製作工坊」，學習如何將傳統實作技法配合數位工具進行創作。
教學,培育創新創業人才,其他創業輔導及補助,拓展學生藝文育成,,,,育成輔導專業化。
教學,培育創新創業人才,其他創業輔導及補助,拓展學生藝文育成,,,,整合校內外（校際、政府、產業）資源。
教學,培育創新創業人才,其他創業輔導及補助,拓展學生藝文育成,,,,學生專案或文創工作室團隊畢業後，將依照不同類別轉介至本校研發處創新育成中心、文創處藝文育成中心，進行後續育成輔導。
教學,培育創新創業人才,其他創業輔導及補助,拓展學生藝文育成,,,,建立完善轉介機制，除轉介至本校育成中心外，同時也輔導申請政府相關補助計畫。
教學,培育創新創業人才,其他創業輔導及補助,拓展學生藝文育成,,,,建立完善育成輔導機制，與創新育成中心共同合作，運用文創處現有資源與空間以及業界資源，同時輔導新創團隊申請各項補助計畫。
教學,培育創新創業人才,其他創業輔導及補助,拓展學生藝文育成,,,,建構專家輔導以及管理與行銷機制，針對本校優秀新創企業需求，免費提供專家顧問專業諮詢服務，並追蹤企業營運狀況，研擬相關管理與行銷機制。
教學,就業力,生涯/職涯輔導,完善學生輔導機制,,,,聘請業界人士與優秀校友進行系列沙龍講座，促進學生了解產業實務及工作發展概況，提升學生畢業後之就業能力。
教學,就業力,生涯/職涯輔導,完善學生輔導機制,,,,辦理職涯企業參訪使學生瞭解各項專業工作之需求與產業現況。
教學,就業力,就業博覽會,完善學生輔導機制,,,,建置職涯輔導平臺，結合職涯診斷測驗，提出個別化之學生輔導建議。
教學,就業力,就業博覽會,完善學生輔導機制,,,,設置專業職涯諮商人員協助學生職涯準備、試探、選擇及職涯適應有關的困難與問題，以增進個人的職涯發展。
教學,就業力,就業博覽會,完善學生輔導機制,,,,舉辦就業培訓工作坊以加強學生的求職技巧及提升他們在事業發展上的競爭力。
教學,就業力,畢業生流向調查,完善學生輔導機制,,,,畢業季前辦理校園就業博覽會。
教學,就業力,雇主滿意度調查,完善學生輔導機制,,,,畢業生流向調查落實與擴充應用：落實畢業生流向調查、優化調查平臺建立、與校務IR系統連結，並規劃進行雇主滿意度調查。
教學,其他,跨校學習資源整合與共享,擴大專業實作課程,,,,擴充院系所軟、硬體資源。
教學,其他,跨校學習資源整合與共享,獎勵教師創新教學,,,,規劃文化科技實驗室，完成「展、演、映、論」跨領域整合。
教學,其他,制訂限期升等相關規範,完善學生輔導機制,,,,若學生被預警為學業因素，將提供系上補救教學助理協助課業補救課程資源；若預警為非學業因素，提供專業輔導老師諮詢之協助。
教學,其他,制訂限期升等相關規範,完善學生輔導機制,,,,擴大教學助理（TA）制度，形成補救資源小組，作為系上學業因素轉介資源。
研究,提升研究能量,強化落實評鑑制度,構建藝文知識體系,,,,規劃專業研究群組，及群組召集人酌減授課時數辦法，以鼓勵教師持續進行跨院、跨系所研究專案。
研究,提升研究能量,提供研究獎勵及補助,培植優質研究團隊,,,,延攬優秀專業人才，設置專任研究人員及研究助理。
研究,提升研究能量,成立研究中心,培植優質研究團隊,,,,擬進行培育本校碩、博士班研究生，提供學費減免或獎助學金，深化培植研究人力。
研究,提升研究能量,成立研究中心,獎勵創新學術研究,,,,徵求「有助益國家政策暨校務發展性質」之研究專案，以匯聚本校專兼任教師、碩博士生之研究能量。
研究,提升研究能量,成立研究中心,獎勵創新學術研究,,,,擴增學術研究範圍，研擬提出具前瞻性、創新及長遠性之研究專案。
研究,提升研究能量,成立研究中心,獎勵創新學術研究,,,,鼓勵學術研究，提升師生研究動機與研究產值，推動校內學術研究發展，提升學術研究品質與能量。
研究,提升研究能量,成立研究中心,構建藝文知識體系,,,,透過跨院、跨系所研究專案申請，分析常見研究範圍與群組，提升師生跨域知能，進行研究補助深化。
研究,提升研究能量,設置研發創新獎項,善盡大學社會責任,,,,盤點各區文化資源平臺、統整北、中、南、東各區縣市政府、局處與民間的文化相關團體，掌握未來可動支的資源，以及可提供研究統整的各項諮詢平臺。
研究,提升研究能量,提供研究分享輔導機制,善盡大學社會責任,,,,定期邀請國內外專家學者來校交流，舉辦跨藝、跨域文化政策工作坊、學術講座或論壇。
研究,延攬優秀人才及留才,建立優秀人才資料庫,攜手國際學術聯盟,,,,逐步優化彈性薪資制度，提高國際客座教授教學獎勵補助，延攬國際高等教育人才。
研究,延攬優秀人才及留才,國際實驗室交流合作,培植優質研究團隊,,,,建置校內文化藝術人才資料庫，並增建本校學生之「雲端個人履歷與研究發表成果」平臺。
研究,學術國際化,成立跨國合作研究中心,攜手國際學術聯盟,,,,持續強化與中國大陸之交流與開拓東（南）亞國家交流網絡，達成多國藝術教育共同合作計畫。
研究,學術國際化,招募國外博士後研究人才,善盡大學社會責任,,,,推動國內師生對外交流，舉辦國際研討會，培育國際學術人才，鼓勵師生前往海外發表研究案，進行參訪與學術交流等。
研究,跨領域研究整合,發展跨領域研究學群,構建藝文知識體系,,,,提供研究資金，鼓勵校內教師、碩博士生跨院、跨系所（人文、表演、視覺、圖文出版、文資、社造、影視傳播、文創、藝術管理與文化政策）進行跨域相關研究。
研究,跨領域研究整合,發展跨領域研究學群,善盡大學社會責任,,,,擴大進行跨機構、跨領域合作與研究，共同規劃講座論壇、工作坊、研究計畫、學術研討會等。
研究,跨領域研究整合,建立跨領域研究中心,構建藝文知識體系,,,,設置專業研究群組，及設置群組召集人，定期策劃並召開研究群組研討會議、論壇或工作坊。
研究,其他,培育研究型人才,構建藝文知識體系,,,,統整國內外文化輿論資料（報紙、雜誌、期刊、研究文獻等），厚植藝文知識體系。
產學,產學合作教學,產業實務講座,建構跨域學習優質環境,,,,厚實跨領域實務能力：增加各項產業之相關法律與政策之概念，另配合相關公共政策、政府組織、法律、國際趨勢。
產學,產學合作教學,產業實務講座,擴大專業實作課程,,,,透過目標導向型的學習計畫，逐漸將課程導入產學專案。
產學,產學合作教學,建立/健全實習制度,設置多功能產學基地，成就文化經濟體人才養成之重鎮,,,,藝術家開設講座與學生分享創作歷程，並定期舉辦創作觀摩會。
產學,產學合作教學,建立/健全實習制度,創建產學合作聯盟與爭取海外產學媒合機會,,,,邀請境外公司來臺藝大舉辦企業講座。
產學,產學合作教學,聘請業師或雙師協同教學,獎勵教師創新教學,,,,調整業師聘任模式，帶動多元專業師資團隊，修訂相關法規，落實課程雙師制度。業師部分則以專案模式聘任，相關課程結束後即可回歸業界。
產學,產學合作教學,聘請業師或雙師協同教學,擴大專業實作課程,,,,針對大三及大四學生之研發創作專題或具商業應用性專案的開發，並邀請企業或廠商共同指導。
產學,建立/完善實習制度,拓展海外實習機會,設置多功能產學基地，成就文化經濟體人才養成之重鎮,,,,透過廠商帶領學生執行產學合作案，至產業實習與實地參訪。
產學,建立/完善實習制度,與企業單位合作研究,完善學生輔導機制,,,,使學生學習歷程就業平臺與實習平臺進行整合，並廣增實習系統內容，辦理線上實習博覽會。
產學,建立/完善實習制度,與企業合作設立研究中心,創建產學合作聯盟與爭取海外產學媒合機會,,,,簽訂產學合作聯盟合約，選送優秀學生赴海外實習。
產學,建立/完善實習制度,與企業合作設立研究中心,創建產學合作聯盟與爭取海外產學媒合機會,,,,擴大海外實習：首年試辦為期二個月海外實習，藉由學生檢討前一年海外實習的回饋，改正缺失後，將實習時間延長為一學期，同時推動海外實習課程，抵免畢業學分。
產學,建立/完善實習制度,與企業合作設立研究中心,創建產學合作聯盟與爭取海外產學媒合機會,,,,將海外實習與大工坊課程結合，挑選優秀的高年級學生與研究生，上學期在校內選修課程，下學期在海外進行異地交流與實習。
產學,產學合作研究,成立/強化產學中心,設置多功能產學基地，成就文化經濟體人才養成之重鎮,,,,打造本校文創產學園區為多功能的產學示範基地，為教學研究、學用合一、培植人才與育成產業的典範。
產學,強化產學連結（不分教學研究）,建立產學合作制度,創建產學合作聯盟與爭取海外產學媒合機會,,,,透過產學聯盟或校設企業，獲取外部資源，拓增校園產學合作機會、協助媒合專任教師爭取海外產學合作機會。
產學,強化產學連結（不分教學研究）,成立/強化創新育成中心,創建產學合作聯盟與爭取海外產學媒合機會,,,,透過「校友會」網絡，爭取海外藝術文創產學媒合機會。
產學,強化產學連結（不分教學研究）,成立/強化創新育成中心,攜手國際學術聯盟,,,,與知名藝術學府及研究機構策略結盟，加強建置東南亞區域高教交流合作平臺，開拓並鏈結其文創產業鏈。
產學,強化產學連結（不分教學研究）,成立/強化創新育成中心,攜手國際學術聯盟,,,,運用如SATU等國際校長平臺，與其合作展開專業領域單一或跨域等各項教學、產學與研究合作計畫案的攜手與交流。
產學,強化產學連結（不分教學研究）,成立/強化產學運籌中心,創建產學合作聯盟與爭取海外產學媒合機會,,,,教師端：建置產學聯盟資料庫，整合學生實習單位與教師產學合作之各式關係企業，教師即可媒合相關產學合作專案。
產學,強化產學連結（不分教學研究）,成立/強化產學運籌中心,創建產學合作聯盟與爭取海外產學媒合機會,,,,廠商端：建置教師專業資料庫，使廠商或企業可以此媒合相關專業之教師。
產學,強化產學連結（不分教學研究）,成立/強化產學運籌中心,建構優質學創平臺,,,,創立「整合行銷中心」，將學生作品研發為實用商品，尋找廠商開發，建立完整授權、商業模式，最後進入市場，媒合參加國內外展會、拓展通路。
產學,強化產學連結（不分教學研究）,成立/強化產學運籌中心,建構優質學創平臺,,,,透過校設企業建立網絡藝術經紀服務平臺，將校園師生與校友創作引入商業市場行銷推廣。
產學,落實研發成果,促進智財應用/技轉,設置多功能產學基地，成就文化經濟體人才養成之重鎮,,,,透過創業諮詢及技術指導等，進行育成輔導，並整合學生、藝術家、育成及產業整體行銷，參加國內外大型文博會及商展。
社會責任,與地方（或中央）政府連結,強化教師參與NPO,策劃研究發表與出版,,,,從事文化政策議題研究，辦理研究成果發表工作坊，連結本校臺藝大書版社，定期出版或發布相關研究報告等出版品。
社會責任,支援在地教育機構,開設在地相關課程,深耕大觀藝術文教園區,,,,將「打造並活化大觀藝術文教聚落」做為「深耕大觀藝術文教園區」的實施方法。邀請華僑中學與本校成立共同規劃委員會，提升大觀四校（中山國小、大觀國小、大觀國中、華僑高中）間的連結與資源共享。
社會責任,促進地區（社區）發展,服務特定群體,落實師生藝術區域回饋,,,,與居民共同討論和規劃浮洲文化與觀光軸線，製作文化與觀光軸線模擬圖、設計與製作代表浮洲地區的文化意象。
社會責任,促進地區（社區）發展,服務特定群體,落實師生藝術區域回饋,,,,以里為單位，進行街區景觀改善。
社會責任,促進地區（社區）發展,服務特定群體,落實師生藝術區域回饋,,,,長期來說，以「文創商品與活化歷史聚落」主題，協助活化浮洲地區百年三合院聚落，或改造有機蔬菜農場等地區環境改善提案。
社會責任,提供在地服務,參與在地文化、藝術工程計畫,落實師生藝術區域回饋,,,,以各系所專業結合社區需求，辦理服務實作活動。
大學治理及公共性,推動校務研究（IR）,聘任公益或獨立董事,完善校務研究團隊,,,,提升校務專業管理能力為校園內單位整合之運作，彙整校內相關資源，有效提升校務專業管理能力。
大學治理及公共性,推動校務研究（IR）,聘任公益或獨立董事,建立IR校務資料應用機制,,,,將管理發展報表網頁化，藉統計分析表、趨勢圖、動態擷取資料分析等模式，提供校長與高階主管、院所主管及系所主任即時快速擷取決策資訊與發現問題。
大學治理及公共性,推動校務研究（IR）,聘任公益或獨立董事,推行教師研究與升等變革,,,,盤點本校研究成果，建置研究成果資料庫作為基本數據，並出版本校研究成刊物。
大學治理及公共性,推動校務研究（IR）,董事遴選制度公開透明,完善校務研究團隊,,,,規劃校務研究執行期間，成立專案任務組織，校務研究辦公室組織分為三組：領導決策組、技術執行組與議題研究組。
大學治理及公共性,推動校務研究（IR）,建立資訊公開透明機制,建立IR校務資料應用機制,,,,連接校務資料庫完成相關統計資料，由研究團隊搜集教師、行政人員、主管對學習成效所關心之主軸，設定議題進行數據分析並找出趨勢。
大學治理及公共性,推動校務研究（IR）,建立資訊公開透明機制,建立IR校務資料應用機制,,,,組織運作以校務發展、校務研究與校務評鑑，三位一體進行。
