構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,跨領域學習,鼓勵輔系、雙主修,課程分流雙軌育才,,,,引導學生有系統學習修讀第二專長（包含輔系、雙主修及學分學程）。
教學,跨領域學習,鼓勵輔系、雙主修,專業語文能力強化,,,,在不增加學生畢業學分負擔前提，引導學生修讀學分學程，學程修畢後，經審核符合修課規定，得頒發學分學程證明。
教學,跨領域學習,跨領域教學,院特色跨領域學程,,,,由兩位以上跨系（所、中心）或跨院不同領域之教師合作，設計跨領域的整合性與創新課程內容，並共同出席授課。
教學,提高學習自由度及彈性,調降系必修學分,課程分流雙軌育才,,,,降低各學系畢業學分至128（修業年限五年及師資培育學系除外），每學系並增加自由選修15學分機制。
教學,提高學習自由度及彈性,調降系必修學分,專業語文能力強化,,,,各學系降低畢業學分至128，並內含自由選修學分機制。
教學,提高學習自由度及彈性,微學分（彈性學分）,核心課程深碗設計,,,,訂定彈性學分課程試行要點。
教學,提高學習自由度及彈性,微學分（彈性學分）,院特色跨領域學程,,,,強化跨系共學之微型課程並納入畢業學分。
教學,提高學習自由度及彈性,微學分（彈性學分）,開放課程自主學習,,,,推動各學院開設微型課程。
教學,提高學習自由度及彈性,開設入學前先修課程,招生增源機制,,,,於暑假期間辦理高中銜接課程研習。
教學,提高學習自由度及彈性,深碗課程,核心課程深碗設計,,,,規範深碗課程開設原則，深碗學分可在寒暑假或跨學期進行。
教學,人才國際化,增進外語能力,英文秧成樹人深耕,,,,藉由主教材與課後英文讀本，培養學生閱讀策略運用。
教學,人才國際化,增進外語能力,英文秧成樹人深耕,,,,開設職場英文工作坊、開設學術英文寫作工作坊。
教學,人才國際化,增進外語能力,專業語文能力強化,,,,系統性規劃專業英語溝通微學程課程。
教學,人才國際化,增進外語能力,專業語文能力強化,,,,舉辦專業英文競賽。
教學,人才國際化,增進外語能力,專業語文能力強化,,,,校內開設東南亞語言課程。
教學,人才國際化,多元文化/文化交流,專業語文能力強化,,,,舉辦東南亞文化講座及工作坊。
教學,人才國際化,多元文化/文化交流,外部募款基金挹注及多層次輔導機制,,,,辦理國際文化節與國際文化週。
教學,人才國際化,辦理海外參訪或移地教學,提升師生全球移動力,,,,師生組團海外研習：由教師率領學生團隊，前往海外大學或研究機構展開教育研習活動。
教學,人才國際化,辦理海外參訪或移地教學,提升師生全球移動力,,,,學生赴海外體驗學習：學生前往國外學術機構進行短期海外參訪交流。
教學,人才國際化,交換學生,提升師生全球移動力,,,,透過網際與其他地區或是姊妹校的師生交流。
教學,人才國際化,交換學生,提升師生全球移動力,,,,推動及設立各項海外遠距教學合作，經與國外大學教師共同規劃互動課程主題，透過視訊進行雙邊課程交流或小組學術交流討論。
教學,人才國際化,雙聯學位,提升師生全球移動力,,,,擴大跨國雙聯學制的合作：拓展本校與國外姐妹校院合作雙聯學位課程。
教學,人才國際化,生源國際化（及其配套措施）,提升師生全球移動力,,,,營造國際化校園：持續推動重要法規、行政服務、教學研究資訊雙語化。
教學,人才國際化,招聘外籍老師（或邀請授課）,改善教學設施與降低生師比,,,,增聘外籍師資。
教學,人才國際化,招聘外籍老師（或邀請授課）,提升師生全球移動力,,,,鼓勵各學院依據研究特色規劃辦理國際講座及相關工作坊，邀請國際知名學者定期至本校進行短期交流與研究。
教學,提升基礎能力,強化國文能力,大學國文能力與人文素養提升,,,,每年配合靜宜大學閱讀素養能力指標施測。
教學,提升基礎能力,強化國文能力,大學國文能力與人文素養提升,,,,107學年度開始，執行中文能力相關檢定。
教學,提升基礎能力,強化國文能力,院特色跨領域學程,,,,辦理字音字形、硬筆字、板書基本能力之研習及檢定。
教學,提升基礎能力,強化數理能力,基礎學科強化與輔導,,,,基礎學科會考：規劃微積分、普通物理、普通化學等基礎學科共同課程大綱、建立會考題庫、實施會考、分析會考結果、導入補救教學與學習輔導。
教學,提升基礎能力,強化數理能力,院特色跨領域學程,,,,每年寒或暑假辦理數理冬令或夏令營。
教學,提升基礎能力,強化數理能力,院特色跨領域學程,,,,辦理自然科實驗操作基本能力之研習及檢定。
教學,提升基礎能力,強化數理能力,基礎與專業課程再設計與深化,,,,培養之食農產業人才，必須修習「微積分」、「普通物理」、「普通化學」、「生物學」、「管理學」、「會計學」等課程。
教學,提升基礎能力,強化數理能力,基礎與專業課程再設計與深化,,,,目前己利用會考制度評估學生學習普通化學之成效，並建立相關辦法，以該辦法為模板，建立其他基礎科目之會考制度。
教學,提升基礎能力,強化數理能力,基礎與專業課程再設計與深化,,,,改善農學、生命科學、及理工學院普通化學實驗課程，加入與分析化學相關的實驗。
教學,提升基礎能力,強化寫作能力,博雅素養微學分,,,,企劃撰寫工作坊：辦理服務學習導師及學生企劃撰寫工作坊，透過實務練習撰寫模式及分享，提升撰寫能力。
教學,提升基礎能力,強化表達溝通能力/領導能力,通識教育深化與革新,,,,與嘉大TED組織合作，每年舉辦演講年會，舉辦短講工作坊訓練學生演說能力。
教學,提升基礎能力,強化表達溝通能力/領導能力,院特色跨領域學程,,,,辦理說故事基本能力之研習及檢定。
教學,提升實作能力,推動各類競賽（實作能力）,大學國文能力與人文素養提升,,,,計畫前一~三年，將舉辦短講競賽。
教學,提升實作能力,推動各類競賽（實作能力）,院特色跨領域學程,,,,學生修讀學程必須至少參加一個全校、跨校或跨國競賽。
教學,提升實作能力,推動各類競賽（實作能力）,院特色跨領域學程,,,,舉辦投資競賽。
教學,提升實作能力,推動各類競賽（實作能力）,院特色跨領域學程,,,,成立實習旅行社嘉遊領隊群工作團隊協助競賽事宜。
教學,提升實作能力,推動各類競賽（實作能力）,院特色跨領域學程,,,,辦理高齡者運動課程設計與教學指導比賽。
教學,提升實作能力,呈現、檢核或評估實作成果,問題導向總整學習,,,,依屬性舉辦「期末成果發表會」，採用「共同評分」方式，聘請不同領域教師、校外委員或業師共同參與評分，並可採同學自評或互評的機會。
教學,提升實作能力,呈現、檢核或評估實作成果,院特色跨領域學程,,,,於國內外研討會進行發表或參加相關專題競賽。
教學,提升實作能力,呈現、檢核或評估實作成果,院特色跨領域學程,,,,舉辦蘭花種苗量產生技實務專題發表會。
教學,提升實作能力,呈現、檢核或評估實作成果,院特色跨領域學程,,,,舉辦蝴蝶蘭栽培管理實務專題發表。
教學,提升實作能力,呈現、檢核或評估實作成果,院特色跨領域學程,,,,辦理「嘉大音樂劇製作國際工作坊」學習成果發表，舉辦全國巡演至少四場。
教學,提升實作能力,呈現、檢核或評估實作成果,院特色跨領域學程,,,,共授課程開放觀課，期末繳交成果報告，並參與分享會或成果展。
教學,提升實作能力,呈現、檢核或評估實作成果,新增「安全食農學程」、「智慧農業學程」與「食農產業管理學程」,,,,針對1學分的「安全食農專題研究」課程，學生以個人或小組形式，朝自己感興趣的農企業或農產品等方向，進行安全食農專題方面的第一手觀察與研究。
教學,提升實作能力,呈現、檢核或評估實作成果,食農產業專題研究,,,,每學年舉辦成果發表會中發表研究成果。
教學,提升實作能力,呈現、檢核或評估實作成果,食農產業菁英育成,,,,將相關計畫內容建檔，辦理成果發表會與相關研討會。
教學,提升實作能力,呈現、檢核或評估實作成果,在地鏈結機制,,,,服務利他發表：每年辦理1次在地服務利他成果發表，並將成果集冊刊登。
教學,提升實作能力,呈現、檢核或評估實作成果,持續辦理『嘉大藝術節』,,,,協助校內師生辦理專業展演。
教學,提升實作能力,開設增進實務能力導向課程,通識教育深化與革新,,,,鼓勵各院根據院系專長發展出以實作經驗為基礎的體驗性課程。
教學,提升實作能力,開設增進實務能力導向課程,核心課程深碗設計,,,,除原有「講授課程」額外「增加 1（或 2）學分」之課程，進行與課程相關之深度討論（專案報告、案例研究、實作演練、競賽、現場實習、展出公演等）。
教學,提升實作能力,開設增進實務能力導向課程,院特色跨領域學程,,,,現地參訪與實做操作課程。
教學,提升實作能力,開設增進實務能力導向課程,院特色跨領域學程,,,,駐地實務工作坊環境實作實驗課程。
教學,提升實作能力,開設增進實務能力導向課程,院特色跨領域學程,,,,實務工作坊操作教學。
教學,提升實作能力,開設增進實務能力導向課程,院特色跨領域學程,,,,田間現場實務教學及診斷。
教學,提升實作能力,開設增進實務能力導向課程,院特色跨領域學程,,,,植物醫院學習實務診斷。
教學,提升實作能力,開設增進實務能力導向課程,院特色跨領域學程,,,,開設「嘉大音樂劇製作國際工作坊」專題課程。
教學,提升實作能力,開設增進實務能力導向課程,新增「安全食農學程」、「智慧農業學程」與「食農產業管理學程」,,,,建立提升實務導向的大學教學見學課程，舉辦四場校外教學與生產見學活動。
教學,提升實作能力,開設增進實務能力導向課程,食農產業專題研究,,,,食農產業專題研究課程為實習相關之課程。
教學,提升實作能力,開設增進實務能力導向課程,社會及產業服務推廣,,,,協助農業機械中心，辦理各項農業機械操作、維修管理訓練課程。
教學,提升實作能力,開設增進實務能力導向課程,社會及產業服務推廣,,,,辦理田間實務經驗分享、主題導向專業課程、植物實務醫學實務與管理等專業課程。
教學,提升實作能力,聘請業師或雙師協同教學,雙師授課接軌實務,,,,業師與授課教師組成教學團隊，共同規劃課程及編撰教材、計畫與執行教學活動。
教學,提升實作能力,聘請業師或雙師協同教學,雙師授課接軌實務,,,,搭配學校教學資源與設備，使學生透過分組學習獲得業師實務指導。
教學,提升實作能力,聘請業師或雙師協同教學,雙師授課接軌實務,,,,遴聘業師協同教學，提升教師實務應用能力及發掘產學合作機會。
教學,提升實作能力,聘請業師或雙師協同教學,資訊達人培育,,,,導入業師、專案教師或資訊相關系所教師協同教學，或是由研究所學生支援程式設計之相關教學。
教學,提升實作能力,聘請業師或雙師協同教學,核心課程深碗設計,,,,配合共授課程。
教學,提升實作能力,聘請業師或雙師協同教學,院特色跨領域學程,,,,業師協同教學。
教學,提升實作能力,聘請業師或雙師協同教學,院特色跨領域學程,,,,邀請專業教師與業師共同教授創意遊程設計技巧，並採用個案教學輔導。
教學,提升實作能力,聘請業師或雙師協同教學,院特色跨領域學程,,,,在「嘉大音樂劇製作國際工作坊」邀請紐約百老匯師資進行短期授課（至少兩位）。
教學,提升實作能力,聘請業師或雙師協同教學,院特色跨領域學程,,,,增加本院實務教學以及業師參與比例。
教學,提升實作能力,聘請業師或雙師協同教學,基礎與專業課程再設計與深化,,,,引入業師教學。
教學,提升實作能力,聘請業師或雙師協同教學,新增「安全食農學程」、「智慧農業學程」與「食農產業管理學程」,,,,透過「精進教學品質及提升學習成效」工作坊方式，邀請跨領域師資與業界師資進行教學。
教學,提升實作能力,提升教師實務能力,雙師授課接軌實務,,,,持續辦理教師赴業界進行36小時短期研習，並提供回饋教材與課程改進。
教學,提升實作能力,建立/強化實習制度,多元實習提升就業力,,,,推動大學部各學系實施必修或選修實習學分課程制度。
教學,提升實作能力,建立/強化實習制度,新增「安全食農學程」、「智慧農業學程」與「食農產業管理學程」,,,,教授修課學生分析化學與儀器分析之原理，透過實習方式訓練其技術。
教學,提升實作能力,實施課程分流制度,課程分流雙軌育才,,,,持續落實課程分流，選修課程分流學術型與實務型。
教學,提升實作能力,實施課程分流制度,多元實習提升就業力,,,,建立系所課程分流制度，提供學生在入學時或於修業過程中，依生涯發展選擇修習實務型課程，結合實務進行教學。
教學,提升實作能力,實施課程分流制度,院特色跨領域學程,,,,持續實踐課程分流與模組化的課程設計概念。
教學,提升專業證照能力,開設證照專業課程,基礎與專業課程再設計與深化,,,,改善實作課程，以國家檢定內容為基礎，鼓勵學生参加國家檢定。
教學,提升專業證照能力,開設證照專業課程,新增「安全食農學程」、「智慧農業學程」與「食農產業管理學程」,,,,輔導學生參與相關有機及產銷履歷農產品驗證稽核人員的訓練課程及取得農產品驗證稽核人員的證照。
教學,提升專業證照能力,專業技能檢定之輔導機制,院特色跨領域學程,,,,鼓勵學生參與相關證照考試：由園藝系系教師，利用星期六假日義務指導學生熟悉考照實務與試題解析。
教學,提升專業證照能力,專業技能檢定之輔導機制,社會及產業服務推廣,,,,輔導學生考取丙級製茶技術技術士。
教學,提升專業證照能力,專業技能檢定之輔導機制,社會及產業服務推廣,,,,輔導學生考取丙級水族技術技術士、丙級水質檢測技術技術士。
教學,提升專業證照能力,制訂專業證照獎勵辦法,院特色跨領域學程,,,,"考取證照學生除公開表揚外，並可取得暑假優先至公民營企業實習機會，及獲得20 ,000元/月相關實習補助。"
教學,提升專業證照能力,其他,院特色跨領域學程,,,,辦理電子白板操作之研習及檢定。
教學,提升專業證照能力,其他,院特色跨領域學程,,,,辦理教學活動設計、實習生教學增能（教檢試題分析、模擬教師甄試檢定含試教及面試）等基本能力之研習及檢定。
教學,數位化,建置開放式線上課程,大學國文能力與人文素養提升,,,,組建MOOCs團隊，錄製大學國文或生命教育相關的線上課程。
教學,數位化,建置開放式線上課程,開放課程自主學習,,,,鼓勵教師製作校內磨課師課程，並上架於校內新版教學平台。
教學,數位化,建置開放式線上課程,開放課程自主學習,,,,推廣本校通識教育磨課師或跨院系基礎課程磨課師，並彈性採SPOC小規模限制性線上課程供校內學生選課。
教學,數位化,建置開放式線上課程,開放課程自主學習,,,,鼓勵校內平台上架之磨課師課程進行SPOC教學。
教學,數位化,開發數位學習課程,開放課程自主學習,,,,鼓勵製作磨課師課程之教師走出校園，將磨課師課程上架於校外平台。
教學,數位化,教材雲端化,院特色跨領域學程,,,,數位共創團隊計畫：培養數位教材制作團隊，以協助學校磨課或系所課程做為實作場域。
教學,數位化,教材雲端化,開放課程自主學習,,,,以本校現有數位學習平台為基礎，鼓勵教師製作高品質混成課程。
教學,數位化,教材雲端化,社會及產業服務推廣,,,,教材教案數位化，科學教育網路資源平台之建構。
教學,數位化,教材雲端化,博雅素養微學分,,,,企劃秘笈電子書：編制企劃撰寫秘笈電子書。
教學,數位化,數位教學創新,院特色跨領域學程,,,,建置創意教學空間引進數位教學設施。
教學,數位化,數位教學創新,基礎與專業課程再設計與深化,,,,改善全校性跨學院共時教學課程，導入Arduino程式設計與互動裝置的實驗。
教學,數位化,電子學習歷程（e-Portfolio）,外部募款基金挹注及多層次輔導機制,,,,學習歷程建立資料，分析及了解學生狀態。
教學,數位化,典藏文獻史料數位化,協助偏鄉弱勢輔導與原民文化傳承,,,,建置雲端數位典藏平台，以整合並珍貴保存各子計畫之文件與靜態/動態多媒體資料。
教學,資訊力,開設程式設計課程,資訊達人培育,,,,延續106年執行「教學創新試辦計畫－資訊達人培育計畫」，推動全面性的程式模組化教學。
教學,資訊力,強化基本資訊能力,基礎與專業課程再設計與深化,,,,學生必須修習「商業套裝軟體」等課程。
教學,博雅教育,通識課程革新,通識教育深化與革新,,,,找尋校內人物、校外名人陸續製作專訪節目，加入通識講座課程中播放。
教學,博雅教育,辦理藝術展覽或藝文活動,大學國文能力與人文素養提升,,,,計畫前一~三年，將舉辦設計文創商品、文學成果展覽、文學獎。
教學,博雅教育,辦理藝術展覽或藝文活動,院特色跨領域學程,,,,辦理大師講座。
教學,博雅教育,辦理藝術展覽或藝文活動,『由外而內』引進表演團隊,,,,引進國際化、優質在地化的表演團隊，於校內進行藝文活動。
教學,博雅教育,辦理藝術展覽或藝文活動,『由內而外』建立各校區的宣傳點,,,,結合志工培訓活動與課程、引進在地藝文團體蒞校辦理展演及各式工作坊。
教學,博雅教育,辦理藝術展覽或藝文活動,持續辦理『嘉大藝術節』,,,,持續辦理『嘉大藝術節』，建立完整節目審議制度，分級給予補助模式。
教學,博雅教育,辦理藝術展覽或藝文活動,持續辦理『嘉大藝術節』,,,,鼓勵在地藝文團隊蒞校辦理活動。
教學,博雅教育,服務學習,生命能量輔導機制,,,,大手攜小手關懷一起來：結合師範學院及學生社團組成志工團隊，與在地中小學或幼兒園等聯手辦理如何尊重自己、他人及情緒管理遊戲。
教學,博雅教育,服務學習,博雅素養微學分,,,,志工服務微學分機制：學生自主參與志願服務，並完成學習反思表，經學生事務處課外活動指導組複評登錄，取得0.1-0.2微學分。
教學,博雅教育,服務學習,博雅素養微學分,,,,服務學習導師機制：以各院1位服務學習導師，每學期進行班級校外服務學習規劃、執行、反思及慶賀共8小時。
教學,博雅教育,服務學習,在地鏈結機制,,,,在地服務學習活動。
教學,博雅教育,其他,大學國文能力與人文素養提升,,,,教材內容編選大學學習、人格典範、人際互動、生死省思等十個單元。
教學,博雅教育,其他,大學國文能力與人文素養提升,,,,計畫前一~三年，將舉辦生命教育講座。
教學,培養自主學習能力,自主學習資源共享平台,通識教育深化與革新,,,,將學生自主舉辦演講或活動擴大納入通識學分折抵範圍。
教學,培養自主學習能力,住宿書院（及自主學習相關課程與活動）,通識教育深化與革新,,,,通過「通識教育學分折抵認證試行要點」，鼓勵學生參與社團、志工服務與演講、活動，並依執行情形進行檢討與改進。
