構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,強化教學品質,教師專業分享輔導機制,提升教師多元升等意願,,,,成立相關領航團隊、教師成長團體及社群，規劃教學升等成長工作坊。
教學,強化教學品質,教師專業分享輔導機制,提升教師多元升等意願,,,,推動教師教學經驗分享，或邀請專家學者蒞校分享創新教學實務與技巧。
教學,強化教學品質,教師專業分享輔導機制,知行合一服務利他,,,,依課程專業智能服務社區或企業之屬性分類成「人文醫學」與「理工科技」兩類，成立教師成長團體，由服務與知識實踐種子教師擔任召集人，進行課程初階訓練。
教學,強化教學品質,教師專業分享輔導機制,知行合一服務利他,,,,辦理授課教師研習營、課程海報競賽、學生反思心得競賽、得獎作品展演、得獎團隊經驗分享。
教學,強化教學品質,教師專業分享輔導機制,知行合一服務利他,,,,透過教師成長團體成立，與競賽獲獎的教師精英對談，激發設計課程新的創意與元素，並建立跨域合作的平台與橋樑。
教學,強化教學品質,教師專業分享輔導機制,特色研究與成果落實,,,,針對教師評鑑研究績效不佳教師，鼓勵並獎助加入由傑出研究學者所帶領的研究雁行團隊，使輔導機制更臻完善。
教學,強化教學品質,教師專業分享輔導機制,特色研究與成果落實,,,,鼓勵教師組成團隊，積極爭取政府五大創新產業相關計畫。
教學,強化教學品質,健全教師（學）評鑑制度,落實教研分流機制,,,,系級、院級：每位未通過評鑑教師之系主任及院長（中心主任）於評鑑結果核定通知之次學期起，給予一學期之適當協助和輔導，並填寫輔導紀錄。
教學,強化教學品質,健全教師（學）評鑑制度,落實教研分流機制,,,,引導教師依其專長教研分流，各自發展不同面向之專業職能，並依評鑑結果執行獎優輔弱。
教學,強化教學品質,健全教師（學）評鑑制度,落實教研分流機制,,,,依據教師評鑑結果分為「特優」、「優」獎勵績優教師，以激勵教師持續深耕教學與研究。
教學,強化教學品質,健全教師（學）評鑑制度,落實教研分流機制,,,,校級：「教學」表現未通過教師，教務處透過知能薪傳制度予以協助；「研究」表現未通過教師，研發處依研究知能提升辦法予以協助；「輔導暨服務」表現未通過教師，學務處依教師諮詢領航辦法予以適切協助。
教學,強化教學品質,健全教師（學）評鑑制度,落實教研分流機制,,,,在「研究」表現方面，將新增預警措施，在每學年第二學期提供研究表現之試算，亦適時提醒教師檢視研究成果。
教學,強化教學品質,推動多元升等,完善多元升等制度,,,,持續滾動修正教師升等辦法：依各學院專業領域，檢視教學、技術升等途徑之審查項目及各職級的配分比重，及申請升等基本門檻，是否與教學升等推動方向未盡相符之處。
教學,強化教學品質,推動多元升等,完善多元升等制度,,,,規劃多元升等送審作業：為維護不同類型升等管道之公平性，如檢視各類升等外審委員遴選程序是否妥適，增加技術應用、創新教學升等著作外審一定比例具實務經驗之專家擔任審查委員。
教學,強化教學品質,推動多元升等,建立多重溝通管道,,,,充實多元升等專區網頁參考。
教學,強化教學品質,推動多元升等,建立多重溝通管道,,,,製作書面宣導手冊（含教學、技術升等案例）。
教學,強化教學品質,推動多元升等,建立多重溝通管道,,,,辦理相關法規、升等作業之實務操作說明會及經驗分享會。
教學,強化教學品質,健全教學獎勵制度,延攬及留任特殊優秀人才,,,,持續進行傑出教學獎甄選，並將本校推動之教學相關措施執行成效，納入傑出教學評分標準。
教學,強化教學品質,健全教學獎勵制度,提升教師多元升等意願,,,,獎勵產學合作傑出教師，以提升教師申請產學合作計畫之意願。
教學,強化教學品質,減輕教師教學負擔,課程設計,,,,輔導課程可以小班輔導的方式進行，依課程屬性以20~40位學生編班。
教學,強化教學品質,減輕教師教學負擔,延攬及留任特殊優秀人才,,,,教師遴聘視教學需求、配合領域發展、系所調整、學生數額及教師退、離，作合宜之增補。
教學,強化教學品質,減輕教師教學負擔,延攬及留任特殊優秀人才,,,,於每學期結束前二個月，依教師離退情形，預作教師增補規劃，確保師資質量符合教育部規範。
教學,強化教學品質,建立教學改善回饋系統,義大大數據DNA--各學院開設大數據基礎分析與應用課程,,,,根據檢核結果，修正課程內容，使學生將學習之大數據課程能夠充分運用在專業領域。
教學,強化教學品質,建立教學改善回饋系統,微學分通識博雅沙龍,,,,每學期知行學院課程規劃委員會將針對整學期之執行情形進行檢討，並提送通識中心課程規劃委員會進行下一學期課程內容之規劃。
教學,強化教學品質,建立教學改善回饋系統,夢想啟程--提高修習跨領域學程與第二專長課程,,,,若有2學年持續無學生提出申請，經校級會議審議通過後，可申請停辦。
教學,強化教學品質,建立教學改善回饋系統,夢想啟程--提高修習跨領域學程與第二專長課程,,,,根據每學期學習品保課程檢核結果，分析相關優缺點與執行困難之處，調整修正開設跨領域（微）學分學程之目標與評量尺規。
教學,強化教學品質,建立教學改善回饋系統,建置SEN聚落,,,,回饋到校定之核心能力上，達成引導學生適性揚才，實現自我之目標。
教學,強化教學品質,建立教學改善回饋系統,優化職涯一哩路，校友尋跡饋品保,,,,依循PDCA將結果分析與回饋至教學單位強化學習品質保證。並建置此調查之品保作業平台。
教學,強化教學品質,建立教學改善回饋系統,共好智造Beyond the Classroom,,,,遴選優良作品給予獎勵，藉此反映學生學習成效，作為教師計畫執行與課程內容調整之參考。
教學,強化教學品質,建立教學改善回饋系統,用心深耕義愛領航,,,,每次服務後舉行檢討會、反思及經驗回饋，使得下一次的服務能更臻完善。
教學,強化教學品質,建立教學改善回饋系統,生學師教智慧導航,,,,特別提供學習超前及學習落後之學生名單及學習軌跡等分析，以利教師安排適合學生個人化之學習內容。
教學,強化教學品質,建立教學改善回饋系統,生學師教智慧導航,,,,藉由即時互動工具的資訊回饋了解學生對課程進度的適應及興趣。
教學,強化教學品質,建立教學改善回饋系統,生學師教智慧導航,,,,使教師因時因地調整教學方法，以持續改善學習過程與結果。
教學,強化教學品質,建立教學改善回饋系統,生學師教智慧導航,,,,eAdvisor亦將進一步地比對同班學生的學習狀況，提供給教師作為改進教學的參考。
教學,強化教學品質,提升教師群專業度,提升教師多元升等意願,,,,辦理經驗分享講座，邀請具實務經驗教師分享執行產學計畫之經驗。
教學,強化教學品質,提升教師群專業度,英語授課師資培訓,,,,每年於各學院選派教師於暑假赴國外接受英語教學培訓，預計五年內完成16位教師培訓。
教學,強化教學品質,提升教師群專業度,英語授課師資培訓,,,,成立教師成長團體擔任種子教師。
教學,跨領域學習,規劃跨領域學位（分）學程,夢想啟程--提高修習跨領域學程與第二專長課程,,,,鼓勵各系合作開設多樣化跨領域（微）學分學程。
教學,跨領域學習,規劃跨領域學位（分）學程,成立重點產業領域學程,,,,結合本校「生物醫學」、「創意設計」、「金屬」及「節能減碳」四大研發產學重點方向，整合不同學院辦理三大重點產業領域學程，分別為「智慧機械」、「生技醫療」以及「創意餐旅」。
教學,跨領域學習,規劃跨領域學位（分）學程,成立重點產業領域學程,,,,學程規劃分成基礎核心課程（6學分）、創新專精課程（9學分）及總結性課程（3學分） ，評估學生之學習成效，至少修習18學分，四年內修習完畢頒發學程證書。
教學,跨領域學習,規劃跨領域學位（分）學程,完善校園創客中心,,,,辦理「真實設計」跨領域專題課程。
教學,跨領域學習,規劃跨領域學位（分）學程,課程推動,,,,協助校內授課教師（社群），藉由教學與輔導合一的精神，開發適合跨領域學習的課程。
教學,跨領域學習,規劃跨領域學位（分）學程,課程配套,,,,開發跨域學習課程。
教學,跨領域學習,規劃跨領域學位（分）學程,教師共備共組社群/教師專業社群再創/數位課程百花齊放,,,,利用不同社群互動，強化課程跨領域結合，設計規劃讓學生面對未來職場挑戰之跨領域課程。
教學,跨領域學習,規劃跨領域學位（分）學程,共好智造Beyond the Classroom,,,,訂定「義守大學共好智造跨領域專題計畫獎補助辦法」，結合現有的「服務與知識實踐」課程與各系總結性課程或實作選修課程。
教學,跨領域學習,跨領域教學,Learn to Code -- 程式設計大家學,,,,模組授課：他院教師與電資學院老師座談，形成相關模組課程，共同制定課程內容與實作方向。
教學,跨領域學習,跨領域教學,Learn to Code -- 程式設計大家學,,,,課堂授課：本課程採用模組式教學，與不同學院老師共授，由其他領域老師於課堂中講解該領域可能觸及的程式應用範圍。
教學,提高學習自由度及彈性,調降系必修學分,夢想啟程--提高修習跨領域學程與第二專長課程,,,,逐年打破學系框架，讓學系可承認外系學分逐年增加。
教學,提高學習自由度及彈性,調降系必修學分,課程配套,,,,教學單位應調整專業主修之要求，提高學生自主學習，跨域選修之機會。
教學,提高學習自由度及彈性,微學分（彈性學分）,義大大數據DNA--各學院開設大數據基礎分析與應用課程,,,,開設微學分學程。
教學,提高學習自由度及彈性,微學分（彈性學分）,夢想啟程--提高修習跨領域學程與第二專長課程,,,,鼓勵學系成立微學分學程，以減輕學生修習跨領域學分學程之負擔，提高修習意願。
教學,人才國際化,增進外語能力,培育英語聽說與表達能力,,,,於大一「英語聽講實習」初階課程中，訓練學生聽懂英語日常生活相關的淺短或社交談話，或以對話、演戲、訪談等進行會話練習。
教學,人才國際化,增進外語能力,培育英語聽說與表達能力,,,,在進階課程方面，除了聽懂較深入的對話外，另一方面則訓練學生以英語表達意見或描述一般事物。
教學,人才國際化,增進外語能力,具備專業英語讀寫與簡報能力,,,,於大二「實用英文」初階課程中，透過閱讀不同領域的文章教材，如： 書信、email、廣告、報章雜誌，並結合學生興趣及專業領域，學習不同閱讀技巧和專業領域術語及詞彙。
教學,人才國際化,增進外語能力,具備專業英語讀寫與簡報能力,,,,在進階課程方面，將根據各學院之特色，訓練學生撰寫履歷、職場書信、短文、工作報告及專業英文簡報，使學生學習如何用英文條列式的方式，來統整、理解、分析所吸收的知識。
教學,人才國際化,增進外語能力,逐年開設多國外語課程,,,,外語文中心將逐年開授第二外語課程，未來五年依序開設日、法、德、韓、越、泰、印尼、馬來亞等初、中級語文課程。
教學,人才國際化,增進外語能力,舉辦各項外語活動,,,,同學可在指定的比賽書單裡，挑選有興趣的書進行閱讀，以培養閱讀、文章語意之理解能力。
教學,人才國際化,增進外語能力,舉辦各項外語活動,,,,同學可以根據自己的學院系的專長領域，以團隊或個人形式發表創新創意的專業領域之英文簡報。
教學,人才國際化,增進外語能力,舉辦各項外語活動,,,,本活動目的是協助學生提升英文履歷撰寫之能力。
教學,人才國際化,增進外語能力,啟動全球參與,,,,開設英語文課程及舉辦各種提昇學生英語能力活動。
教學,人才國際化,多元文化/文化交流,培養「四通八達」之應用能力,,,,由於本校有2000多名外籍生和交換生，可與本地生討論跨文化議題。
教學,人才國際化,多元文化/文化交流,舉辦各項外語活動,,,,透過不同主題，並結合情境教室之使用，創造學生說外語環境及促進文化交流。
教學,人才國際化,多元文化/文化交流,舉辦各項外語活動,,,,邀請本籍生和境外生參加，藉由不同主題分享各國文化議題。
教學,人才國際化,多元文化/文化交流,舉辦各項外語活動,,,,可藉由朗誦，分享各國文化之獨特性及差異性。
教學,人才國際化,多元文化/文化交流,啟動全球參與,,,,進一步辦理Foundations in Global Engagement （FiGE） 系列活動，由本地學生和國際學生共組團隊參加一系列活動。
教學,人才國際化,多元文化/文化交流,啟動全球參與,,,,FiGE活動參加成員有二，一為A組，每團隊有1位大一外籍生和2~3位大三/四本國生；另一為B組，每團隊有2~3位大一本國生和 1~2位大三/四外籍生。
教學,人才國際化,多元文化/文化交流,啟動全球參與,,,,由國際處設計一整學期完整的跨文化跨種族主題式學習活動，並且記錄（文字、照片和影音）。
教學,人才國際化,交換學生,宿舍書院全人發展,,,,規劃國際學伴寢室，由本籍及境外各兩名組成，透過提供優先住宿權及相關學伴活動考核來篩選本籍學生。
教學,人才國際化,交換學生,促進國際移動,,,,推動「百人交換計畫」，讓本校學生赴大陸姐妹校進行交換。
教學,人才國際化,交換學生,促進國際移動,,,,鼓勵學生申請至台灣教育部認可學歷之大陸姊妹校交換一學期或一年。
教學,人才國際化,交換學生,鏈結世界網絡,,,,檢視目前的姊妹校合作方案，積極落實與姊妹校的實質合作。
教學,人才國際化,推動英語授課/全英語學程,電資/理工學院智慧化自動控制英語學士學位學程,,,,學程將自107學年招生，課程以自動控制科技為規劃核心。
教學,人才國際化,推動英語授課/全英語學程,電資/理工學院智慧化自動控制英語學士學位學程,,,,為因應生產力4.0智慧工程的推動，課程將強化「智慧設計」、「巨量資料」、「機器人」、「機電整合」等方面專業知識和技能建立。
教學,人才國際化,推動英語授課/全英語學程,電資/理工學院智慧化自動控制英語學士學位學程,,,,學程之教學方向亦將整合傳統機械與控制理論、微電腦、感測系統，以訓練培養現代智慧化自動控制工程人才。
教學,人才國際化,推動英語授課/全英語學程,傳播設計學院傳播產製英語學士學位學程,,,,將自107學年招生，課程規劃以「融合傳播製作」與「數位傳播媒介」二領域為重點。
教學,人才國際化,推動英語授課/全英語學程,傳播設計學院傳播產製英語學士學位學程,,,,「融合傳播製作」的課程特色為媒體應用與設計，包含影視傳播、影視製片與技術，以及多元文化素材。
教學,人才國際化,推動英語授課/全英語學程,傳播設計學院傳播產製英語學士學位學程,,,,「數位傳播媒介」則著重在如何透過行銷廣告企劃提案、決策分析研究，以及傳播效應。
教學,人才國際化,推動英語授課/全英語學程,國際學院四個學士全英學程,,,,進一步讓其整體學習環境與全球社群連結，提高學生國際移動能力。
教學,人才國際化,推動英語授課/全英語學程,理學院碩士及博士全英學位學程,,,,另建立管理博士班全英學程，每屆學生預計4~6位為原則。
教學,人才國際化,推動英語授課/全英語學程,理學院碩士及博士全英學位學程,,,,學生不論本國生或境外生皆可至新成立之全英學程選課，因中、英文學程課程結構和學分數完全相同。
教學,人才國際化,推動英語授課/全英語學程,理學院碩士及博士全英學位學程,,,,其中專題研討每學期二學分，4學期共八學分，兩學程學生共同上課，採雙語進行。
教學,人才國際化,推動英語授課/全英語學程,擴大國際育才,,,,持續增設不同級別的全英學程。
教學,人才國際化,生源國際化（及其配套措施）,擴大國際育才,,,,結合華語文中心，開設多元短期夏日和冬日課程。
教學,人才國際化,生源國際化（及其配套措施）,擴大國際育才,,,,將持續優化華語文課程，開設多元模組，以滿足及吸引不同的境外學生族群。
教學,人才國際化,生源國際化（及其配套措施）,擴大國際育才,,,,持續於境外設置境外學、碩士班，以吸引大學部、碩士班學生。
教學,人才國際化,生源國際化（及其配套措施）,擴大國際育才,,,,吸引海外大學講師就讀博士班。
教學,人才國際化,招聘外籍老師（或邀請授課）,延攬及留任特殊優秀人才,,,,師資廣納不同國籍、族裔教師。
教學,人才國際化,招聘外籍老師（或邀請授課）,英語授課師資培訓,,,,持續於國際學院徵聘外籍優良師資。
教學,人才國際化,招聘外籍老師（或邀請授課）,啟動全球參與,,,,邀請至本校就讀博士班的國外大學講師開設文化及語文課程。
教學,提升基礎能力,強化國文能力,重視「人文圓成」之中文教育,,,,所編選的教材，除了針對通向「人際」、「職場」、「世界」、「自然」有共同之學習單元外，還針對不同專業領域設計教學重點與作業。
教學,提升基礎能力,強化國文能力,培養「四通八達」之應用能力,,,,針對不同專業領域之學生持續舉辦各種有利於聽說讀寫之中文講座。
教學,提升基礎能力,強化寫作能力,培養「四通八達」之應用能力,,,,舉辦翠屏山報導文學獎，獎項分為文字報導、攝影圖像或海報設計、短片（微電影）等。
教學,提升基礎能力,強化表達溝通能力/領導能力,社團經營軟實力,,,,教導社團學生撰寫計畫書以培養社團企劃軟實力。
教學,提升實作能力,推動各類競賽（實作能力）,培養「四通八達」之應用能力,,,,讓學生走出校園實地作農家採訪，甚至拍成微電影或參加海報設計比賽。
教學,提升實作能力,建立校外競賽鼓勵機制,培養「四通八達」之應用能力,,,,利用「翠屏山報導文學獎」之頒獎場合給予獎勵。
教學,提升實作能力,呈現、檢核或評估實作成果,開設問題導向專題課程,,,,藉由成果發表驗證其學習成效。
教學,提升實作能力,呈現、檢核或評估實作成果,啟動全球參與,,,,FiGE於期末辦理成果發表會。
教學,提升實作能力,呈現、檢核或評估實作成果,共好智造Beyond the Classroom,,,,藉由成果發表會與微電影競賽之舉行，公開發表產出成果。
教學,提升實作能力,呈現、檢核或評估實作成果,用心深耕義愛領航,,,,定期進行成果發表。
教學,提升實作能力,開設增進實務能力導向課程,義大大數據DNA--各學院開設大數據基礎分析與應用課程,,,,持續購置培養物聯網基礎技術與應用服務所需的教學/實驗平台。
教學,提升實作能力,開設增進實務能力導向課程,精進創新學院,,,,依各學院特性規劃產業鏈結知識實踐學程。
教學,提升實作能力,開設增進實務能力導向課程,建置學院專業創新實驗室/專業智慧、創新教,,,,藉由模組實作及專題成果展示，預期可落實相關課程的教學品質，提升學生學習成效。
教學,提升實作能力,開設增進實務能力導向課程,共好智造Beyond the Classroom,,,,透過學習專業知識與實作過程，培養學生解決問題之能力、創造力與實務技能。
教學,提升實作能力,開設增進實務能力導向課程,學生研究能力培育,,,,由產業提供題目，以真實產業現況為背景，在指導教授帶領下由學生實際操作。
教學,提升實作能力,聘請業師或雙師協同教學,建置SEN聚落,,,,｢人｣係由有意願參與並經過審核之SEN學生、教師及業師。
教學,提升實作能力,聘請業師或雙師協同教學,建置SEN聚落,,,,SEN教師與業界專家也會幫助學生將其融入學習經驗在SENs內流通並產生互動。
教學,提升實作能力,聘請業師或雙師協同教學,建置SEN聚落,,,,藉SEN教師及業師參與協助，提供適性揚才的課室外活動與學習經驗導航建議。
教學,提升實作能力,聘請業師或雙師協同教學,四創參與活動,,,,邀請業界師資協同講授課程。
教學,提升實作能力,聘請業師或雙師協同教學,課程設計,,,,小班輔助課程的授課教師與課堂講授教師或有不同，形成雙師授課，雙師輔導。
教學,提升實作能力,聘請業師或雙師協同教學,學生研究能力培育,,,,訂定「義守大學學生實務專題製作申請與補助辦法」，邀請廠商參與產業議題導向育才。
教學,提升實作能力,提升教師實務能力,義大大數據DNA--各學院開設大數據基礎分析與應用課程,,,,藉由教師成長營與模組授課，讓各學院教師了解大數據的實務應用。
教學,提升實作能力,建立/強化實習制度,建置SEN聚落,,,,｢事｣係包含所有課室外學習經驗。
教學,提升實作能力,建立/強化實習制度,精進創新學院,,,,規劃內容主要包含：實習前能力加強研習營，使學生於實習單位表現優異增加單位留用機會。
教學,提升專業證照能力,開設證照專業課程,提高英檢通過人次,,,,於課堂上模擬各項英檢考試題型。
教學,提升專業證照能力,開設證照專業課程,提高英檢通過人次,,,,外語文中心亦會定期開設補救教學、英語檢定衝刺班、講座等。
教學,提升專業證照能力,開設證照專業課程,課業輔導協助,,,,開設弱勢學生考取專業證照輔導班。
教學,提升專業證照能力,制訂專業證照獎勵辦法,提高英檢通過人次,,,,鼓勵學生參加多益、托福、雅思等專業英文檢定，一旦通過檢定，即會在學習成績上加分，以茲鼓勵。
教學,數位化,教材雲端化,建置SEN聚落,,,,｢時｣係指SEN聚落開放時間將不受教學區時段限制，並且具備異地支援，隨時得以自線上或線下得到同儕或教師協助支援。
教學,數位化,教材雲端化,打造校園多元智慧環境,,,,運用網際網路和行動科技，學生可以隨時透過網路連線使用學校合法數位學習軟硬體資源。
教學,數位化,教材雲端化,打造校園多元智慧環境,,,,以新穎軟硬體技術輔助支持學生共同協作，包括網路/視訊會議、數位討論區、文件共享等。
教學,數位化,教材雲端化,翻轉圖書館,,,,將辦理一系列「翻轉義學堂」活動。
教學,數位化,教材雲端化,翻轉圖書館,,,,建立圖書資源之數位課程教材，影片分段也打破課堂直線式的進行方式，好讓學生比較容易控制自己的學習進度，必要時可重覆觀看較為難懂的部份。
教學,數位化,教材雲端化,翻轉圖書館,,,,讓學生能事先瞭解相關圖書資源說明，達到事先預習之效。
教學,數位化,教材雲端化,翻轉圖書館,,,,再利用演講或引言方式，更加活化館藏資源推廣外，推廣利用教育將利用翻轉概念，讓學生事先上網瞭解課程，並於線上自行檢視成效。
教學,數位化,數位教學創新,學生融入學習網絡,,,,有效整合呈現每一位參與SEN計畫學生的學習經驗，輔以資訊科技，透過互動、虛實、課內外、校內外等複合多元方式。
教學,數位化,數位教學創新,建置SEN聚落,,,,由「Pull」進化到「Push」，在新的融入學習經驗產生新的資訊進入SENs時，主動透過各種方式通知使用者，包括常用的郵件和線上社群即時傳訊系統。
教學,數位化,數位教學創新,課程設計,,,,新型態教學方式與設備。
教學,數位化,數位教學創新,使用多媒體輔助外語學習教材,,,,外語文中心將規劃授課教師於大一「英語聽講實習」中，須充份使用本校之視聽教室設備、模擬情境教室及圖資處學習中心之線上英語學習教材。
教學,數位化,數位教學創新,優化職涯一哩路，校友尋跡饋品保,,,,導入虛擬實境技術，模擬面試、口語訓練與社交技巧。
教學,數位化,數位教學創新,打造校園多元智慧環境,,,,整合與學生相關的資訊於單一行動平台，學生可不限時地快速取得正確有效的資訊和教材。
教學,數位化,數位教學創新,打造校園多元智慧環境,,,,結合後端系統大數據分析個人學習情形，定時推播個人化資訊，學生可隨時掌學習情況、學習機會及活動。
教學,數位化,數位教學創新,打造校園多元智慧環境,,,,"整合「電源、影像、控制訊號」三種不同模式訊號，建置智慧導播系統，自動辨識發言者所在教室,提昇遠距教室間的互動。"
教學,數位化,數位教學創新,打造校園多元智慧環境,,,,以行動科技讓學生在教室現場利用行動載具可即時與教師進行互動教學，老師亦可以深度掌握線上學生反應，強化學習。
