構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,強化教學品質,調整課程規劃,未來創新學院,,,,高年級學生掌握創意思考工具及創意關鍵能力：針對五院不同領域及程度學生，開設培養達文西創意思考七大關鍵能力的課程。
教學,強化教學品質,培育優良教學助教/人力,打造V型教學團隊,,,,TA增能工作坊：依不同類型之TA知能需求，提供相關增能活動並請相關外校人士參與。
教學,強化教學品質,教師專業分享輔導機制,學習自由度與專業主修彈性,,,,運用共備、觀課、議課的課堂實踐策略，鼓勵不同領域教師組成社群，建立協同合作機制及教學設計修正機制。
教學,強化教學品質,教師專業分享輔導機制,基本核心與通識能力,,,,107年將組成跨院教師通識發展社群，以讀書會形式凝聚教學內涵之共識，並於讀書會運作一年後付委形成課程計畫，暨完成相關審查作業。
教學,強化教學品質,教師專業分享輔導機制,基本核心與通識能力,,,,推廣優質課程發展經驗，推動共通教學策略：辦理主題式教師研習，全面推動共通教學策略。
教學,強化教學品質,教師專業分享輔導機制,基本核心與通識能力,,,,持續經營TA社群：支援深耕前述自主學習方案，系統傳承，形成本校通識教育學生學習社群辦學傳統。
教學,強化教學品質,教師專業分享輔導機制,推動不同層次的問題導向學習課程，培養學生解決真實問題能力,,,,每年辦理PBL主題式工作坊及形成社群：協助教師與TA了解PBL實施方式等，並鼓勵教師每月固定聚會。
教學,強化教學品質,教師專業分享輔導機制,支援教師進行教學實踐研究，協助教師透過研究改善教學,,,,集結參與教育部說明會、有意參與申請研究的教師，形成教師社群。
教學,強化教學品質,教師專業分享輔導機制,支援教師進行教學實踐研究，協助教師透過研究改善教學,,,,舉辦工作坊，邀請教育領域學者提供教學方法、教學評量、行動研究等工作坊，以利教師撰寫文獻探討等計畫內容所需。
教學,強化教學品質,教師專業分享輔導機制,打造V型教學團隊,,,,V型教學團隊：透過本校跨領域研究機制，針對特定領域或業界，提供Total Solution一站式服務。
教學,強化教學品質,教師專業分享輔導機制,打造V型教學團隊,,,,同儕觀課提升教學支持：制定同儕觀課辦法，提供教師相關知能，定期邀請參與觀課之教師或相關經驗之校內外學者專家，進行分享與討論活動。
教學,強化教學品質,教師專業分享輔導機制,打造V型教學團隊,,,,導入微型教學，協助新進教師順利進行教學、研究、服務等工作，並辦理教師傳習團隊活動。
教學,強化教學品質,教師專業分享輔導機制,打造V型教學團隊,,,,推動師生共學社群：由學生做為領導角色，教師從旁協助，並舉辦師生共學聯合成果展，展現成果。
教學,強化教學品質,教師專業分享輔導機制,打造V型教學團隊,,,,以人的移動創造空間的流動：因應本校各地理位置分散，未來舉辦教師研習工作坊，將到各院巡迴舉辦，建立教師共同平台，專人經營與分享教師目前正規劃或從事的研究與新課程。
教學,強化教學品質,教師專業分享輔導機制,教師多元升等,,,,成立「多元升等教師社群」，媒合跨領域且已多元升等通過或具相關經驗之教師成立社群。
教學,強化教學品質,教師專業分享輔導機制,教育關懷實踐,,,,主題式跨校教師專業成長社群。
教學,強化教學品質,健全教師（學）評鑑制度,支援教師進行教學實踐研究，協助教師透過研究改善教學,,,,建立教學實踐研究認可機制：修改教師評鑑及升等制度。
教學,強化教學品質,健全教師（學）評鑑制度,攬才留才-教師彈性薪資,,,,將增加期末報告績效指標的初步審核機制，並增列獲獎人列席報告，藉由面對面溝通說明，檢視績效內容。
教學,強化教學品質,健全教師（學）評鑑制度,攬才留才-教師彈性薪資,,,,滾動式的檢討績效指標的執行。
教學,強化教學品質,推動多元升等,教師多元升等,,,,成立多元升等精進小組。
教學,強化教學品質,推動多元升等,教師多元升等,,,,研訂「教師技術應用成果升等輔導要點」、「教師教學實務成果升等輔導要點」。
教學,強化教學品質,推動多元升等,教師多元升等,,,,針對選擇多元升等管道的教師，經提出輔導申請後，經評議委員會審查通過，讓申請教師獲得協助觀察、修正教學，並檢視教學成效；讓申請教師得以由本校優先補助國內外專利申請所需之相關費用。
教學,強化教學品質,推動多元升等,教師多元升等,,,,增列學校經費鼓勵教師申請多元升等。
教學,強化教學品質,健全教學獎勵制度,教師多元升等,,,,配合學校提高教學優良教師之獎勵金。
教學,強化教學品質,健全教學獎勵制度,攬才留才-教師彈性薪資,,,,修訂本校「實施優秀人才彈性薪資支給要點」等相關規定，提升績效。
教學,強化教學品質,健全教學獎勵制度,攬才留才-教師彈性薪資,,,,依專業領域的特性，將「教學創新、研究與產學績效、服務與輔導」等項目納入評分，並由申請者依其專業領域貢獻，於所定比率範圍自訂評分項目比例，務使每位獲獎人均具備一定的聲望、實績及影響力。
教學,強化教學品質,健全教學獎勵制度,攬才留才-教師彈性薪資,,,,獎勵優秀人。
教學,強化教學品質,健全教學獎勵制度,攬才留才-教師彈性薪資,,,,建置「彈性薪資專區」，資訊公開，有效宣導本計畫執行情形。
教學,強化教學品質,健全教學獎勵制度,教師「服教研」適性支持,,,,進行優良教案模組評選：透過彈性薪資獎勵及實質教學研究協助教師適性發展。
教學,強化教學品質,減輕教師教學負擔,推動磨課師及15+3數位教材，鼓勵教師運用媒體融入教學,,,,修訂數位教材相關辦法，增加教師參與誘因，如調整減授教師授課鐘點時數，或完課兩年內配置課程助教。
教學,強化教學品質,建立教學改善回饋系統,未來創新學院,,,,發展創新能力的學習成效檢核機制：包括發展心流經驗等問卷，以掌握課程實施成效；進行學生學習成就追蹤，收集學習過程量化數據，從學院挑選自願學生進行追蹤訪談。
教學,強化教學品質,建立教學改善回饋系統,協助系所與教師改善系所評估，確保系所課程與學程品質,,,,由校內外顧問組成3人左右的小型團隊，透過工作坊或訪談系主任的方式，協助系所完成評估報告。
教學,強化教學品質,建立教學改善回饋系統,協助系所與教師改善系所評估，確保系所課程與學程品質,,,,簡化目前品保紙本表單，協助系所快速有效評估系所課程、教學品質，並引導系所進行學程效益評估。。
教學,強化教學品質,成立教學品保委員會,基本核心與通識能力,,,,相關工作將由前述「跨院教師通識發展社群」，發展為「院核心通識教育推動委員會」，敦促各類資源之投入，暨控管教學成效。
教學,強化教學品質,成立教學品保委員會,未來創新學院,,,,設置諮詢委員會，邀集國內外相關領域專家擔任諮詢委員，提供課程規劃、學院營運及學習成效監督管理建議。
教學,強化教學品質,成立教學品保委員會,未來創新學院,,,,成立課程及審查委員會，邀集校內外專家擔任委員。
教學,強化教學品質,成立教學品保委員會,打造V型教學團隊,,,,定期會議：學期前後與期間定期開會，將教學發展議題進行對話交流並相互觀摩各課程網頁，提出建議。
教學,強化教學品質,提升教師群專業度,支援教師進行教學實踐研究，協助教師透過研究改善教學,,,,設置專責單位，舉辦校內說明會，提供教師諮詢輔導，提供南部地區教育相關領域教師名單與專長，協助媒合教師尋找共同主持人。
教學,強化教學品質,提升教師群專業度,支援教師進行教學實踐研究，協助教師透過研究改善教學,,,,整合校內支持教師發展教具、教材教案方案及支應教學實踐研究所需基礎設備，及媒合校務研究辦公室，協助掌握老師研究成果、納入學生學習成效研究。
教學,強化教學品質,提升教師群專業度,國際生在地融入,,,,強化全英語授課師資及特色學程：提供校內教師出國研習英語授課能力，強化全英語授課師資。同時盤點全校英外語課程發展「國際英外語特色學程」。
教學,強化教學品質,提升教師群專業度,國際生在地融入,,,,教育培訓課程：整合本校資源（課程、師資、社團等）與國際志工活動相關講座，建立完整教育培訓系統。
教學,跨領域學習,規劃跨領域學位（分）學程,自我探索與專業定位,,,,Bottom-Up「學生自主學習式跨域探索學程」：搭配分流制度，在大二依興趣及接受輔導，申請修習其他學系課程，協助學生自主探索第二專長。
教學,跨領域學習,規劃跨領域學位（分）學程,自我探索與專業定位,,,,Top-Down「特色人才跨領域學分學程」：將產業資源導入課程規劃，鼓勵學生修習「企業聯合認證就業學程」。
教學,跨領域學習,規劃跨領域學位（分）學程,前瞻領域學程,,,,人工智慧與資料科學學程，培養人工智慧影像辨識的人才。鼓勵本校教師跨領域合作解決數據科學研究議題，擔任碩士論文共同指導教授。
教學,跨領域學習,規劃跨領域學位（分）學程,前瞻領域學程,,,,人工智慧與機器學習五年一貫碩士學位學程。
教學,跨領域學習,規劃跨領域學位（分）學程,韌性智慧城市主題型實踐,,,,軟體規劃：發展韌性智慧城市主題型「課群解構再共構」之跨領域特色學程。
教學,跨領域學習,鼓勵輔系、雙主修,學習自由度與專業主修彈性,,,,逐年調降轉系、輔系、雙主修門檻。
教學,跨領域學習,跨領域教學,學習自由度與專業主修彈性,,,,舉辦跨領域工作坊、雙領域議題式課程、共時制度、設置非正式交流空間。
教學,提高學習自由度及彈性,調降系必修學分,學習自由度與專業主修彈性,,,,鬆綁外系修課列入畢業學分之限制。
教學,提高學習自由度及彈性,微學分（彈性學分）,自我探索與專業定位,,,,安排共同彈性課程與不同系所特色課程，共同彈性課程讓不同系所教師共同規劃。
教學,提高學習自由度及彈性,微學分（彈性學分）,基本核心與通識能力,,,,開設多元微學分課程。
教學,提高學習自由度及彈性,微學分（彈性學分）,推動磨課師及15+3數位教材，鼓勵教師運用媒體融入教學,,,,微教學影片為基礎課程且單元性質的課程設計，結合微學分等彈性課程機制。
教學,提高學習自由度及彈性,微學分（彈性學分）,推動彈性學分課程,,,,推動微學分課程，培養學生自主學習能力。
教學,提高學習自由度及彈性,微學分（彈性學分）,SDGs對話實踐家,,,,分年開設與SDG相關微學分課程。
教學,提高學習自由度及彈性,開設入學前先修課程,以學院為核心的專業探索,,,,以「學院」為單位開設大一基礎探索課程並列為學院共同必選課程。
教學,提高學習自由度及彈性,開設入學前先修課程,自我探索與專業定位,,,,每年調查系所開設夏季大學先修課程，開設暑期實體銜接課程。
教學,提高學習自由度及彈性,開設入學前先修課程,以學院為核心的專業探索,,,,各院系於新生入學週辦理新生入學營隊活動，透過遊戲式教學提升大一新生對學院特色、推動學程或課程的認識。
教學,提高學習自由度及彈性,開設入學前先修課程,以學院為核心的專業探索,,,,逐年降低學院內各系學生互轉門檻。
教學,提高學習自由度及彈性,深碗課程,推動彈性學分課程,,,,推動深碗課程，鼓勵教師在原有專業課程學分外，額外增加學生討論、專案報告、案例研究、實作或互動學習之課程學分數。
教學,人才國際化,增進外語能力,以學院為核心的專業探索,,,,開設院特色專業英語文能力及程式語言能力養成課程。
教學,人才國際化,增進外語能力,基本核心與通識能力,,,,發展提升英語致用力課程模組：大一必修英文課程深化聽說讀寫基本技能，配合英語溝通表達技巧課程模組或微學分，另博雅課程規劃設計進階英文課程。
教學,人才國際化,增進外語能力,基本核心與通識能力,,,,落實英檢工作，精進教學策略：精進英文基本能力前測及會考，以及寫作能力檢測。
教學,人才國際化,增進外語能力,高大跨國人才培養,,,,推動東亞第二外語的學習管道：在東語系正式課程之外，夜間舉辦各類東亞語言進修課程（含初階與進階），強化本校學生第二外語聽說讀寫的能力。
教學,人才國際化,多元文化/文化交流,基本核心與通識能力,,,,豐富多元語言文化課群：豐富多語課程類別，經營課群粉絲頁，營造多元語言與多國文化學習環境。
教學,人才國際化,多元文化/文化交流,國際姊妹校深耕,,,,高大國際學伴：使交換回國學生聯結姐妹校學生共同形成國際學習伙伴，一起進行學術交流。
教學,人才國際化,多元文化/文化交流,國際姊妹校深耕,,,,在學生出國前，舉辦說明會鼓勵學生出國交換時，與當地的學生形成國際學伴，交換生帶回與SDGs相關提案。
教學,人才國際化,多元文化/文化交流,國際姊妹校深耕,,,,姐妹校學生來台與本校生一起完成SDGs專題，參加創新提案相關競賽。
教學,人才國際化,多元文化/文化交流,國際姊妹校深耕,,,,透過本校尤努斯中心，協助姐妹校學生以社會企業提案做專題，來臺與本校天使學生完成社會提案規劃，媒合參加國際社會企業組織所舉辦社會創新提案競賽。
教學,人才國際化,多元文化/文化交流,國際姊妹校深耕,,,,推動海外中學生來高大求學：配合新南向政策與東南亞中學或其他海外非華語學校合作，提供該校學生赴台體驗本校大學新生華語文化課程之機會。
教學,人才國際化,多元文化/文化交流,國際姊妹校深耕,,,,建立國際學生聯絡管道，與海外中學學校建立友好關係，鼓勵學生來訪，進行深度校園學習之旅。
教學,人才國際化,多元文化/文化交流,國際生在地融入,,,,以台灣文化節慶辦理系列康樂或文化參訪活動，拉近各國學生彼此間情感。
教學,人才國際化,多元文化/文化交流,國際生在地融入,,,,語言交換宿舍：改變舊有國際宿舍與本國生宿舍分開，邀請有意成為語言交換宿舍室友的本地生與國際生同住。
教學,人才國際化,多元文化/文化交流,國際生在地融入,,,,國際服務學習課程：開設服務學習課程，讓國際生及本地生共同選課，透過指定任務分組，讓國際生與本地生完成任務成為好夥伴。
教學,人才國際化,多元文化/文化交流,國際生在地融入,,,,國際服務學習課程：鼓勵國際學生及本地學生組成學習夥伴，透過導師（Mentor）及連結本校接待家庭，到鄰近社區進行服務學習。
教學,人才國際化,多元文化/文化交流,國際生在地融入,,,,企業參訪平台：舉辦國際生台灣企業參訪，使其了解台灣各大產業。
教學,人才國際化,多元文化/文化交流,高大跨國人才培養,,,,透過SDGs世界公民養成行動，觸發學生對世界關注的永續發展議題的認識，再透過到國內相關機構的實習機會，培養跨文化認知。
教學,人才國際化,多元文化/文化交流,高大跨國人才培養,,,,培育東南亞通：提升學生東亞語文能力及文化理解，並鼓勵不同系所規劃課程或實習機會，帶學生認識SDGs與相關產業在東南亞的發展。
教學,人才國際化,多元文化/文化交流,高大跨國人才培養,,,,建立國際學伴：由IMBA等外籍生與本國生成為學伴，交換語言學習，也透過本國生學伴，探討SDGs議題。
教學,人才國際化,多元文化/文化交流,高大跨國人才培養,,,,辦理東南亞泰國文化論壇。
教學,人才國際化,多元文化/文化交流,高大跨國人才培養,,,,"與姊妹校泰國蘭實大學（Rangsit university）合作共同規劃「泰國文化營」活動，再連結參加由東協會員國組織（passage to ASEAN Association）串聯東協大學間合辦文化活動（The ASEAN Journey, P2A），拜訪另一東協會員國。"
教學,人才國際化,多元文化/文化交流,SDGs對話實踐家,,,,提供台灣學生實習前了解學習當地文化及語文的課程。
教學,人才國際化,多元文化/文化交流,SDGs對話實踐家,,,,亞洲社會企業夏令營：與泰國及香港姐妹校於暑假期間合辦亞洲社會企業夏令營。
教學,人才國際化,交換學生,國際姊妹校深耕,,,,整合學生海外交換、實習及志工：本校東亞語文學系設有學生出國交換、實習規定，配合出國交換學期、實習期間，完成在國外進行志工服務活動。
教學,人才國際化,交換學生,國際姊妹校深耕,,,,針對SDGs議題擴大補助本校學生與姐妹校交換，逐年實現每個姐妹校都有一師二生的媒合組合。
教學,人才國際化,交換學生,高大跨國人才培養,,,,鼓勵老師赴海外與企業或姐妹校洽談學生海外專題與實習計畫、SDG議題合作。
教學,人才國際化,交換學生,高大跨國人才培養,,,,舉辦企業與教師媒合會或辦理姐妹校、推動SDGs的社會企業來訪交流座談。
教學,人才國際化,雙聯學位,國際姊妹校深耕,,,,與姐妹校簽訂雙聯學制協議，先透過短期「雙聯課程」的規劃，邀請姐妹校大學師生，來本校進行教學並與本校學生共同上課，本校也將選派學生由教師帶領赴該校進行短期「雙聯課程」。
教學,人才國際化,生源國際化（及其配套措施）,國際姊妹校深耕,,,,透過高雄市政府教育局長期推動之「亞洲學生交流計畫」ASEP(Asia Student Exchange Program），與鄰近中山高中合作，鏈結已和中山高中簽約之印尼以及其他國家高中，能有效的擴展本校外籍生來源。
教學,人才國際化,生源國際化（及其配套措施）,國際生在地融入,,,,關懷服務多媒體成果發表：透過深層了解台灣社會文化，將服務過程以影片等方式紀錄，發展台灣特色影片，作為招生影片素材。
教學,人才國際化,招聘外籍老師（或邀請授課）,國際姊妹校深耕,,,,暑期國際專班：在暑假期間邀請國外教師到訪高大，讓本校各學院教師參與授課。
教學,提升基礎能力,強化寫作能力,基本核心與通識能力,,,,持續開設小班制中文閱讀書寫課程：以TA深度輔導為精神、小班制經營模式融入讀書會學習社群機制。
教學,提升實作能力,建立校外競賽鼓勵機制,SDGs對話實踐家,,,,尤努斯學生實習中心提供所需獎助金，鼓勵學生實際參與解決問題的過程，以創新創業精神，提出永續解決方案，成立社會企業。
教學,提升實作能力,開設增進實務能力導向課程,前瞻領域學程,,,,開設半導體光電測試實作課程，增加學生實作執行能力。
教學,提升實作能力,開設增進實務能力導向課程,前瞻領域學程,,,,整合工學院各系特色，以實作小型智慧綠能生活組合屋為議題，配合總體實作課程，設立重點實驗室。
教學,提升實作能力,開設增進實務能力導向課程,前瞻領域學程,,,,舉辦「綠能科技實作工作坊」。
教學,提升實作能力,提升教師實務能力,前瞻領域學程,,,,建構兩年一輪的擴散/離子植佈業界專師教學課程。
教學,提升實作能力,提升教師實務能力,教育關懷實踐,,,,教師增能研習：辦理南區教師創新教學工作坊。
教學,提升專業證照能力,制訂專業證照獎勵辦法,弱勢學生全方位協助,,,,擬定證照考試獎勵機制
教學,數位化,建置開放式線上課程,自我探索與專業定位,,,,提供MOOCs及實體課程，讓學生於高三下學期預先修習通識、越泰語等線上課程。
教學,數位化,建置開放式線上課程,前瞻領域學程,,,,選定少數為非傳統科系課程，完成2門MOOCS課程。
教學,資訊力,開設程式設計課程,程式語言能力,,,,校內開設議題式程式設計專題競賽、工作坊以及課程。
教學,資訊力,開設程式設計課程,程式語言能力,,,,連結真實情境議題：透過正式課程以及非正式的服務學習方式，帶學生利用程式語言或統計軟體。
教學,資訊力,開設程式設計課程,程式語言能力,,,,提升就業競爭力：收集畢業校友從事產業所需程式語言能力，追蹤修習程式語言課程畢業校友流向，調整人才培育機制。
教學,資訊力,開設程式設計課程,程式語言能力,,,,由資工系等有程式語言專業培育的系所，連結畢業校友、業師，共同合作組成程式設計教學團隊，提供人文等非理工領域學生相關基礎入門程式語言課程。
教學,資訊力,辦理程式設計競賽,程式語言能力,,,,鼓勵參加校外程式設計競賽。
教學,博雅教育,通識課程革新,基本核心與通識能力,,,,核心能力養成階段：以核心通識、中英文閱讀書寫課程所強調的閱讀、討論與書寫素養，為跨域學習之前哨；以專業敘事力課程、多元的博雅課程，延伸跨域學習、批判思考之觸角。
教學,博雅教育,通識課程革新,基本核心與通識能力,,,,108學年將推動1個學院試行共通核心通識課程，109學年以後將逐年推動至全校所有學院，並配套教學研究計畫。
教學,博雅教育,辦理藝術展覽或藝文活動,SDGs對話實踐家,,,,SDG地景藝術節：結合校內外藝術家及設計系師生，以SDGs相關議題為發想，創作中大型裝置藝術作品。
教學,培養自主學習能力,自主學習計畫獎勵機制,基本核心與通識能力,,,,持續經營全校性「閱讀書寫自主學習計畫」：包括推動「中文一百」閱讀計畫，由TA帶領讀書會活動，強化課後自主閱讀；舉辦全校性閱讀競賽推廣活動。
教學,培養自主學習能力,自主學習資源共享平台,基本核心與通識能力,,,,持續經營多元的自主學習方案：包括cafe philo 小型講座、多語學習粉絲頁、主題式學習成果展等。
教學,培養自主學習能力,自主學習資源共享平台,推動磨課師及15+3數位教材，鼓勵教師運用媒體融入教學,,,,階段性建立磨課師學分認抵機制，建立採認標準，認可學生修習國內外學習平台知名課程及校內磨課師課程。
教學,培養自主學習能力,住宿書院（及自主學習相關課程與活動）,支持學生自主參與校園事務，增加校園認同感,,,,NUK Talks：採用國際TED講堂方式進行與名人或Youtuber專題系列演說，並開放學生自主規劃。
教學,培養自主學習能力,住宿書院（及自主學習相關課程與活動）,支持學生自主參與校園事務，增加校園認同感,,,,校園電子報：培養學生團隊經營，提供深耕計畫活動訊息、學生參與計畫方案學習心得、創新教學教師經驗，並開放學長姐採訪推薦優良教師，符應大一新生選課諮詢以學長姐為主的文化。
教學,培養自主學習能力,住宿書院（及自主學習相關課程與活動）,支持學生自主參與校園事務，增加校園認同感,,,,新世代領袖培訓營：透過社團領導人培訓，協助新上任社團幹部順利銜接社團事務。
教學,培養自主學習能力,住宿書院（及自主學習相關課程與活動）,支持學生自主參與校園事務，增加校園認同感,,,,創造高大傳統活動：媒合課程老師，協助學生自主提出改善校園專題計畫，如SDGs白色餐桌節、地景藝術節。
教學,培養自主學習能力,創新創業學程或課程,基本核心與通識能力,,,,定向輔導階段：以「大學入門」課程，配套住宿學習等非正式課程，引導學子掌握學習方向感。
教學,培育創新創業人才,育成學生創業團隊,未來創新學院,,,,創新轉成實踐與發明課程與工作坊：運用Makers Inside宅創基地，規劃實作工作坊及專利課程。
教學,培育創新創業人才,聘請業師參與育才,SDGs對話實踐家,,,,由學生提出欲解決之社會問題，方式、預算、社會影響力及還款計劃，交經委員會審查。
教學,培育創新創業人才,聘請業師參與育才,SDGs對話實踐家,,,,獲得獎助金之學生，需全程記錄創業提案執行之過程、感想及建議。
教學,培育創新創業人才,舉辦創業團隊競賽,SDGs對話實踐家,,,,組成尤努斯學生實習中心委員會。透過專業駐校企業家提供社會提案執行過程中的顧問輔導。
教學,培育創新創業人才,其他創業輔導及補助,未來創新學院,,,,結合育成中心推動創新創業實驗室，將創新創意整合為可執行的商業模式的能力，培育學生創業團隊。
教學,培育創新創業人才,其他創業輔導及補助,未來創新學院,,,,創意實踐校園：透過課程與基金讓本校學生在校園實現微型創業、創造校園傳統。
教學,培育創新創業人才,其他創業輔導及補助,未來創新學院,,,,培育種子教師：連結參與設計思考工作坊教師，培訓成為種子教師。
教學,培育創新創業人才,其他創業輔導及補助,未來創新學院,,,,打造校園創意空間：推動AnyPixel的集體合作自造計畫，在Makers Inside宅創基地開設教學課程，以開放源代碼的模塊化系統發展以像素作為互動單元的顯示器。
教學,培育創新創業人才,其他創業輔導及補助,未來創新學院,,,,創造場域實踐機會：依本校教師專長及學生未來就業領域規劃創新場域。
教學,培育創新創業人才,其他創業輔導及補助,SDGs對話實踐家,,,,每年提供學生獎助金，協助學生執行解決校園或與SDGs相關社會問題。
教學,培育創新創業人才,其他創業輔導及補助,SDGs對話實踐家,,,,設立高雄大學SDGs創新創意實驗室，成為解決SDG相關議題資源中心及討論空間。也透過舉辦小型講座、工作坊、分享會成為創意交流匯集地。
教學,培育創新創業人才,其他創業輔導及補助,SDGs對話實踐家,,,,校園空間佈置及創意文宣：各學院以及圖資大樓公共空間，佈置關於SDG介紹及宣傳品。也在學校網頁空間建構SDG相關內容及活動。。
教學,就業力,生涯/職涯輔導,國際生在地融入,,,,經濟部全球競才方案—Contact TAIWAN網站平台：與外貿協會合作，鼓勵國際生建立線上履歷，舉行在台就業說明會。
教學,就業力,生涯/職涯輔導,弱勢學生全方位協助,,,,強化多元就業輔導：積極邀請在學生時期同為弱勢身分之校外成功人士赴校演講。
教學,就業力,就業博覽會,北高雙軸產業智慧加值服務,,,,企業人才在職訓練與回流教育
教學,就業力,就業博覽會,弱勢學生全方位協助,,,,強化媒合校外實習：擬定「企業培力弱勢人才獎助計畫」，由企業長期捐款資助學生獎助學金，並鼓勵企業提供實習機會。
教學,其他,制訂限期升等相關規範,自我探索與專業定位,,,,推動「大學入門」課程成為大一共同必修課程，永續經營新生定向輔導。
教學,其他,制訂限期升等相關規範,以學院為核心的專業探索,,,,結合「大學入門」課程，依學院發展特色進行學習輔導。
教學,其他,制訂限期升等相關規範,以學院為核心的專業探索,,,,配置教學助理：依學院共同課程修課人數、課程類別（講授類、實驗實作或討論類）安排教學助理，並依進度安排課後輔導時間。
教學,其他,制訂限期升等相關規範,以學院為核心的專業探索,,,,辦理學院會考檢核學院共同基本能力養成情形並滾動修正養成規劃。
教學,其他,制訂限期升等相關規範,以學院為核心的專業探索,,,,持續輔導人文社會科學院建立學院共同基本能力養成規劃與檢核機制。
教學,其他,制訂限期升等相關規範,弱勢學生全方位協助,,,,持續推動「優化學習輔導機制」
教學,其他,制訂限期升等相關規範,弱勢學生全方位協助,,,,鼓勵弱勢學生參與各類課外活動
研究,提升研究能量,成立研究中心,支援教師進行教學實踐研究，協助教師透過研究改善教學,,,,部分經費支持未獲教育部補助的老師進行教學實踐研究
研究,提升研究能量,成立研究中心,SDGs對話實踐家,,,,針對社會企業發展進行反思整理，協助針對社會企業碩士論文或者大學部專題課程之研究。
研究,提升研究能量,與國內其他研究單位合作,前瞻領域學程,,,,人工智慧與金融科技學分學程，培養金融科技（Fintech）人才：建置AI發展平台與Fintech分析平台，提供學生實作模擬訓練，逐年完成「人工智慧與金融科技」、「智慧型系統」等課程的自編教材。
研究,提升研究能量,提供研究分享輔導機制,打造V型教學團隊,,,,教師接軌業界
研究,提升研究能量,提供研究分享輔導機制,支援教師進行教學實踐研究，協助教師透過研究改善教學,,,,提供公開發表機會：舉辦研討會，讓老師有機會發表，並成立出版中心，協助教師出版研究成果。
研究,提升研究能量,提供研究分享輔導機制,SDGs對話實踐家,,,,SDGs國際論譠：邀請國內及新南向國家之SDGs相關專業人士，交流分享國內外達成SDGs成功經驗作法。
研究,提升研究能量,提供研究分享輔導機制,SDGs對話實踐家,,,,社會企業國際學術研討會。
研究,學術國際化,招募國外博士後研究人才,國際姊妹校深耕,,,,鼓勵教師出國參加姐妹校的研習活動，媒合實踐本校師生赴姐妹校參加課程或研究。
產學,產學合作教學,提升教師產業實務能力,北高雙軸產業智慧加值服務,,,,研究成果應用推廣
產學,產學合作教學,提升教師產業實務能力,北高雙軸產業智慧加值服務,,,,媒合在地產業與本校相關系所，開設以產業為導向之實務課程。
產學,產學合作教學,提升教師產業實務能力,北高雙軸產業智慧加值服務,,,,在地產學合作深耕
