構面,推動重點,具體作法,大標題,中標題,小標題,最小標題,內容
教學,強化教學品質,健全教學獎勵制度,優化教學品質,,,,教學促進交流與教學感謝狀致送及教師優良教學獎勵：辦理教學感謝狀篩選與致送，及遴選教師優良教學獎，肯定教師對於教學的付出與用心，並提供各領域教師相互交流與經驗分享機會，進而達到教學促進之目的。
教學,強化教學品質,建立教學改善回饋系統,普及邏輯運算與程式語言課程,,,,電算中心建置全校性電腦教學設施及軟體，並負責檢核學士班畢業生資訊核心能力
教學,強化教學品質,建立教學改善回饋系統,創新多元雲端友善數位學習環境,,,,整合各院系學生成績表現，運用大數據分析，比對目前各年級學生與歷年學長姊學習成效之差異，提供各院系整體性學習相關資料，作為未來課程規劃及人才培育改善之依據。
教學,強化教學品質,建立教學改善回饋系統,創新多元雲端友善數位學習環境,,,,開發各院系學生學習表現資訊平台，即時提供各院系學生在校各項學習表現及綜合結果，作為各院系輔導在校學生改善學習表現之依據。
教學,強化教學品質,建立教學改善回饋系統,創新多元雲端友善數位學習環境,,,,深入分析數位學習平台內各課程資料，例如上課出席率、小考成績、作業繳交情形及成績，和學生在該課程的學期成績關聯性。
教學,強化教學品質,建立教學改善回饋系統,應用研究,,,,藉由大數據分析與雲端學習，協助提升學生學習成效。
教學,強化教學品質,課程外審,通識2025課程經營,,,,所有課程之課綱皆經由三級課程委員會審查，必要時亦可送予校外專家審查。
教學,強化教學品質,課程外審,課程認證審查，促進教學卓越,,,,建立課程審查機制，聘請課程審查外審委員到校觀察課程（觀課亦可以錄影方式為之，利於審查者單向匿名）、訪談修課學生（可以遠距方式為之，審查者不露面，利於審查者單向匿名），實質審查教學成效。
教學,強化教學品質,課程外審,教務處行政支援,,,,協助各系所透過「三級課程委員會」定期檢討課程結構與畢業門檻，規範學系開設新課程必需辦理外審程序。以五年為週期，強制各學系定期進行課程外審，以擴大推廣課程品保機制，持續精進各學系課綱與教學內容。
教學,強化教學品質,教學單位國際認證,持續推展教學品質管理規範,,,,以工學院之IEET工程認證、管理學院之AACSB國際認證為基礎，推展至本校其他學院。
教學,強化教學品質,教學單位國際認證,創新多元雲端友善數位學習環境,,,,新建置之數位教學平台將與校務系統密切整合，包括教務系統、開排課系統、校務研究（完整的電子化學生學習歷程資料）、為達到教學品質確保（AOL）之國際教育認證所需佐證資料彙整（例如中華工程教育認證（IEET）、國際商管認證（AACSB）。
教學,跨領域學習,規劃跨領域學位（分）學程,教務處行政支援,,,,鼓勵開設跨領域學程，具體規劃現行跨領域學程進退場機制；實施開設、申請跨領域學程獎勵措施，以各學程本身為補助單位，開放自訂開課教師、申請學生獎勵措施，並協助各開課單位開設實務實習相關課程，以經費補助和行政支援本校不同領域教師與業師「共時教學」，使理論與實務互相結合。此外，研擬增設「微型學分」或「微型學程」，以增加第二專長及跨領域學程的靈活度。
教學,跨領域學習,規劃跨領域學位（分）學程,以學院為核心教學單位，設置跨領域學程,,,,管理學院與法學院「以學院為核心教學單位」試辦計畫。
教學,跨領域學習,規劃跨領域學位（分）學程,以學院為核心教學單位，設置跨領域學程,,,,理學院與工學院「奈米科學與技術學程」。
教學,跨領域學習,規劃跨領域學位（分）學程,以學院為核心教學單位，設置跨領域學程,,,,法學院與理、工、管理學院「全球化跨洲多語法律」、「人權門診跨域」、「東協與南亞法律」、「醫療與法律」、「國際商務法全英語」與「工程法律」學程。
教學,跨領域學習,規劃跨領域學位（分）學程,以學院為核心教學單位，設置跨領域學程,,,,文學院與社會科學院「藝術文物」、「戲劇‧創意‧想像」、「華語文教學」、「科技傳播與社會」學分學程。
教學,跨領域學習,規劃跨領域學位（分）學程,以學院為核心教學單位，設置跨領域學程,,,,管理學院與理、工學院「金融科技（FinTech）學程、大數據（big data）學程、及「人工智慧（AI）電腦審計學程」。
教學,跨領域學習,規劃跨領域學位（分）學程,以學院為核心教學單位，設置跨領域學程,,,,社會科學院「傳播在地實踐微學程」。
教學,跨領域學習,規劃跨領域學位（分）學程,開設跨領域總整（專題）課程、系列課程及微課程,,,,理學院與工學院「科學與技術」跨領域系列微課程。
教學,跨領域學習,規劃跨領域學位（分）學程,開設跨領域總整（專題）課程、系列課程及微課程,,,,教育學院「青銀共創」系列課程。
教學,提高學習自由度及彈性,微學分（彈性學分）,教務處行政支援,,,,鼓勵開設跨領域學程，具體規劃現行跨領域學程進退場機制；實施開設、申請跨領域學程獎勵措施，以各學程本身為補助單位，開放自訂開課教師、申請學生獎勵措施，並協助各開課單位開設實務實習相關課程，以經費補助和行政支援本校不同領域教師與業師「共時教學」，使理論與實務互相結合。此外，研擬增設「微型學分」或「微型學程」，以增加第二專長及跨領域學程的靈活度。#跨領域學習（規劃跨領域學位（分）學程）
教學,提高學習自由度及彈性,微學分（彈性學分）,大師講座、微課程及歷時學分制度,,,,學生修習微型課程時數累計18小時，即可經認證成為1個博雅通識學分。
教學,提高學習自由度及彈性,微學分（彈性學分）,大師講座、微課程及歷時學分制度,,,,邀請各領域大師級學者來講授課程，或邀請知名專家及業師開授「實作工作坊」。
教學,提高學習自由度及彈性,微學分（彈性學分）,教務處行政支援,,,,推動彈性學制與學分，輔導各系調整修業規定，鼓勵學生跨領域學習，以提升修讀第二專長、跨領域學程的人數、及取得證書比率。持續推動客製化學程，並依據個別學程內容，搭配職涯導師輔導其參與各學院創新創業課程。
教學,人才國際化,增進外語能力,英外語能力提升,,,,持續優化通識英文課程，並以全球化文化內涵與跨文化溝通力為主軸。
教學,人才國際化,增進外語能力,英外語能力提升,,,,依據學習者之英語起點能力及學習目的，開設不同屬性之分級課程。
教學,人才國際化,增進外語能力,國際移動力提升,,,,將開設多元的第二外語課程，包含日文、德文、法文、西班牙文、印尼語、越南語等。
教學,人才國際化,辦理海外參訪或移地教學,國際移動力提升,,,,設立獎助弱勢或清寒學生海外移地教學辦法，包括選送本校學生赴海外短期研習或參與國際專業學術研討會，及辦理課程海外移地教學。
教學,人才國際化,辦理海外參訪或移地教學,國際移動力提升,,,,辦理海外英語教學知能培訓研習團及成立全英語教師專業社群，選派教師前往國外英語教學成效卓越之大學進行專業語言課程之培訓及觀摩，返國後藉由工作坊分享經驗與心得。
教學,人才國際化,辦理海外參訪或移地教學,在地研發,,,,舉辦新南向人才培育工作坊，同時針對參與工作坊表現優秀之學生，提供前往新南向國家實習機會，或進行移地教學、海外參訪等活動。
教學,人才國際化,辦理海外參訪或移地教學,在地研發,,,,開設前瞻教育領導國際化課程，選送本校學生至當地，並接待合作學校選送學生至本校，進行寒暑期或短期異地課程體驗，增進雙邊學生對當地區域經貿文化之瞭解，加深雙邊學術連結及師生國際交流能力。
教學,人才國際化,交換學生,國際移動力提升,,,,持續與世界頂尖大學接洽簽訂訪問學生與雙聯學位協議，鼓勵本校學生赴姊妹校交換就學。
教學,人才國際化,推動英語授課/全英語學程,國際移動力提升,,,,積極統整和深化本校獲教育部核可成立之6個全英語學位學程。
教學,人才國際化,生源國際化（及其配套措施）,鏈結核心產業,,,,配合新南向政策舉辦國際訓練營及暑期學校，吸引東南亞國家優質人才來台就讀，並提升本地生之國際交流機會及國際視野。
教學,人才國際化,招聘外籍老師（或邀請授課）,國際移動力提升,,,,邀請國際大師級學者舉辦講座，並延攬短期國外訪問學者進行學術交流。
教學,提升實作能力,開設增進實務能力導向課程,鏈結核心產業,,,,智慧化工具機學程引入實作課程及業界師資授課，增加學生實作機會以提升學生實作技能。
教學,數位化,建置開放式線上課程,創新課程教材與教法,,,,每年補助10門遠距課程之開設：引導教師善用創新教材於遠距課程。五年完成50門具有國際水準的遠距課程，可作為網路碩士在職專班之用
教學,數位化,開發數位學習課程,建置單一窗口推廣教育平台，以利大眾選修課程，並提供資源與服務,,,,調查校友及社會大眾修課需求、盤點系所課程、訂定開設推廣教育課程獎勵機制。
教學,數位化,開發數位學習課程,建置單一窗口推廣教育平台，以利大眾選修課程，並提供資源與服務,,,,建置開放式大學推廣教育平台，提供大眾選修，包含各類付費或免費之課程、資源與服務。
教學,數位化,開發數位學習課程,建置單一窗口推廣教育平台，以利大眾選修課程，並提供資源與服務,,,,建置線上報名與繳費平台及後台管理系統。
教學,數位化,開發數位學習課程,建置單一窗口推廣教育平台，以利大眾選修課程，並提供資源與服務,,,,積極推廣課程，提供社會大眾選修，落實隨班附讀等現有制度。
教學,數位化,開發數位學習課程,建置開放性學習平台及教與學經驗分享平台,,,,建置易用且開放性的學習平台，並支援行動學習。
教學,數位化,開發數位學習課程,建置開放性學習平台及教與學經驗分享平台,,,,建置教與學的經驗分享及社群管理功能之平台。
教學,數位化,開發數位學習課程,建置開放性學習平台及教與學經驗分享平台,,,,積極推動教與學的經驗分享及社群管理功能。
教學,數位化,開發數位學習課程,逐年擴大推廣教育數位化,,,,推廣教育特色課程數位化。
教學,數位化,開發數位學習課程,逐年擴大推廣教育數位化,,,,建立數位課程智慧財產權規範與營利機制。
教學,數位化,開發數位學習課程,逐年擴大推廣教育數位化,,,,積極促進各院系所將課程實用化、生活化，開設為樂活課程或產投課程再由清江中心協助將課程數位化。
教學,數位化,教材雲端化,創新多元雲端友善數位學習環境,,,,為因應多元教學與學習，將以Moodle 3.1為基礎，自行開發新一代的數位教學平台：e-course 2.0。Moodle為國際共同維護開發之開放原始碼數位學習平台，支援多國語言且採用模組化設計，能輕易擴充原本系統功能、掛載全球開發者所發展之創新教學模組。
教學,數位化,教材雲端化,創新多元雲端友善數位學習環境,,,,支援SCORM（shareable content object reference model）標準，使教材具備可重複使用性（reusability）、容易取得（accessibility）、可互通性（interoperability）、持續性（durability），讓所有的教材在任何學習管理系統（learning management system，LMS）上都能使用，以達到內容與學習數據互通互享、快速傳遞的目標。
教學,數位化,教材雲端化,創新多元雲端友善數位學習環境,,,,支援行動學習（mobile learning），讓學習者能不受空間與時間之限制，以達到無所不在學習（ubiquitous learning）之目標。
教學,數位化,教材雲端化,創新多元雲端友善數位學習環境,,,,建置最新虛擬化桌面及虛擬應用程式，整合各項軟體教學工具，免除軟體安裝與環境設定等繁雜步驟，提供本校師生快速使用本校各項教學應用軟體工具。
教學,數位化,教材雲端化,創新多元雲端友善數位學習環境,,,,推動優質雲端學習與應用環境，利用雲端資源集中控管的特點，分析使用者運用軟體工具的情形，回饋至教學現場。帶動全新的教學及資訊應用模式，提升本校師生競爭優勢及學習資源效益。
教學,數位化,教材雲端化,創新多元雲端友善數位學習環境,,,,導入vSAN軟體定義式儲存平台，透過多節點叢集架構，大幅提高雲端學習環境之運算效能與可用性，充分運用教學軟硬體資源。
教學,數位化,教材雲端化,創新多元雲端友善數位學習環境,,,,建置一個不受時間、地點、及使用裝置之雲端學習環境，使用者可以透過手機、平板電腦、精簡型或一般型電腦等裝置，存取其個人化的虛擬桌面或應用軟體程式，打造客製化的學習環境。
教學,數位化,教材雲端化,創新多元雲端友善數位學習環境,,,,因應各種教學與研究需求，建置各種作業系統與應用程式集之虛擬硬碟，透過虛擬技術，隨時因應師生需求掛載及卸載虛擬硬碟檔案。
教學,數位化,教材雲端化,創新多元雲端友善數位學習環境,,,,以雲端技術與環境，提供多元化、穩定、安全的學習環境，節省教師佈建個別課程所需軟體與作業系統的困擾，避免學生學習時個別電腦硬體故障、作業系統與軟體不完備造成之學習障礙。
教學,數位化,數位教學創新,創新多元雲端友善數位學習環境,,,,提供同步與非同步教學模式，在非同步教學中，可將課程內容放在網路上，學習者的學習不受到時間的限制。在同步教學中，強調即時的通訊與互動，學習活動進行時，分隔兩地的師生可同時透過電子設備進行教與學，如利用電子白板、視訊會議、虛擬教室進行教學或討論，達到即時互動的成效。
教學,數位化,數位教學創新,精進教師教學成長,,,,教師開發創新教材：鼓勵教師開發適合創新課程或符合產業需求之教材，另鼓勵教師開發數位教材，進而取得數位教材認證。
教學,數位化,數位教學創新,創新課程教材與教法,,,,建置VR 360 Video錄製設備，每年協助至少10位教師錄製VR 360數位教材
教學,數位化,數位教學創新,創新多元雲端友善數位學習環境,,,,新建置之數位教學平台將全面支援本校深耕計畫中創新教學與學習需求，將應用最新的數位學習科技至教學與學習。例如，新平台將支援翻轉教室學習、多元課堂互動、程式設計線上學習、遊戲式學習、跨領域專題及問題導向與專題導向教學，及支援各項學習活動，如公告、教材、作業、測驗、問卷、討論區等功能。也將開發創新的功能模組，例如整合常用線上社群功能、開發多元評量工具、擴增實境教材製作與學習工具等。
教學,數位化,數位教學創新,創新多元雲端友善數位學習環境,,,,數位學習平台亦可應用於補救教學上，利用平台幫學習進度落後的學生補課，使學生得以趕上進度。
教學,數位化,電子學習歷程（e-Portfolio）,創新多元雲端友善數位學習環境,,,,導入學生學習活動資料庫，蒐集學生在校各項學習相關資訊，例如修課規劃、修課成績、實習參與及校內外相關活動表現等相關資料。
教學,數位化,電子學習歷程（e-Portfolio）,創新多元雲端友善數位學習環境,,,,建置學習輔助系統，以友善介面顯示學生在學系核心能力與重點領域的學習狀況，例如整合呈現不同核心能力指數、以圖表顯示學生個別學習狀況、透過圖表呈現相關統計資訊，並將此系統整合於校園單一入口。
教學,數位化,典藏文獻史料數位化,善用現代數位科技，開創數位人文世代,,,,溪口曾家古書的數位資料建構與智慧應用。
教學,數位化,典藏文獻史料數位化,善用現代數位科技，開創數位人文世代,,,,阿里山鄒族部落文史及草藥的數位資料建構與智慧應用。
教學,數位化,典藏文獻史料數位化,善用現代數位科技，開創數位人文世代,,,,雲嘉南媽祖文化與建築的數位資料建構與智慧應用。
教學,資訊力,強化基本資訊能力,普及邏輯運算與程式語言課程,,,,各學院開設適合各專業領域需求的邏輯運算與程式語言課程，並組成資訊教師專業群組，強化本校學生及教師之邏輯運算與程式語言能力
教學,資訊力,強化基本資訊能力,普及邏輯運算與程式語言課程,,,,通識教育中心開設基礎邏輯運算與程式語言課程，並將邏輯運算與程式語言課程納入本校現有通識教育之必修核心課程
教學,博雅教育,通識課程革新,通識2025課程架構設計–將通識課程分為基礎語言能力、一般核心及博雅通識三大類,,,,基礎語言能力課程：強化學生在語言及程式設計的基礎能力，銜接並補強12年國教課程。
教學,博雅教育,通識課程革新,通識2025課程架構設計–將通識課程分為基礎語言能力、一般核心及博雅通識三大類,,,,一般核心課程：培養學生當今及未來社會必備的核心能力，包括資訊能力、法律、生命倫理、跨領域核心及服務學習等課程。
教學,博雅教育,通識課程革新,通識2025課程架構設計–將通識課程分為基礎語言能力、一般核心及博雅通識三大類,,,,博雅通識課程：各向度設置結構性及多元選擇二類課程。
教學,博雅教育,通識課程革新,通識2025課程經營,,,,博雅課程各向度設置召集人，主導課程經營。
教學,博雅教育,通識課程革新,通識2025課程經營,,,,核心及結構性課程的種類將由全國性的通識教育會議及校內的通識課程會議獲得共識後，規劃徵求相關課程。
教學,博雅教育,通識課程革新,通識2025課程經營,,,,其他類型課程則徵詢相關領域教師開設或由教師自行申請開設。
教學,博雅教育,辦理藝術展覽或藝文活動,通識教育中心為強化實作教學，將優化或建置相關學習場域及辦理相關教學活動,,,,師生藝術創作聯展、藝術表演、美學創作與資訊能力競賽。
教學,培養自主學習能力,激勵社團相關活動與競賽,建構學習資源推薦與管理系統，智慧化輔助學生自我學習管理,,,,發展圖書相關數據自動匯集機制：藉由API開發及物聯網感知層級技術運用，建置一自動匯集圖書相關數據與安全共享機制，收集圖書館各項系統中學生學習現況資訊（例如借書現況、空間利用、活動參與等）及所需資源（例如推薦、預約之圖書資源、學術活動資源、個人課程資訊等），作為智慧化數據分析基礎，以利後續進行各項學習資源推薦與管理。
教學,培養自主學習能力,激勵社團相關活動與競賽,建構學習資源推薦與管理系統，智慧化輔助學生自我學習管理,,,,智慧化圖書資源推薦：結合個人課表、研究興趣、圖書館資源、教師推薦書單等學習資源相關資訊，經由關聯分析與分類分群之機器學習運算，於學生學習「過程中」適時、主動的提出學習資源建議，有效利用學習資源。
教學,培養自主學習能力,激勵社團相關活動與競賽,建構學習資源推薦與管理系統，智慧化輔助學生自我學習管理,,,,智慧化學習相關活動推薦：以全校活動管理系統為基礎，結合學生個人課表、研究興趣資訊、校園行事曆與藝文活動，主動推薦學生參與校園各項活動，拓展學習視野。
教學,培育創新創業人才,育成學生創業團隊,開發創新創業課程,,,,開設創新創業課程與跨學院學程，並培養相關師資及開發相關教材。
教學,培育創新創業人才,育成學生創業團隊,鏈結核心產業,,,,整合本校之理、工學院相關領域之教師，跨領域整合與開發核心產業創新課程，並共同開設問題導向系列課程。
教學,培育創新創業人才,育成學生創業團隊,產業發展,,,,整合高齡社會、高齡相關產業與友善福祉科技三面向之研究與跨域課程，開設高齡創新創業學群。
教學,培育創新創業人才,聘請業師參與育才,開發創新創業課程,,,,建置創新創業基地辦公室與創客培育室，推動實體及虛擬的創新創業平台。
教學,培育創新創業人才,舉辦創業團隊競賽,開發創新創業課程,,,,舉辦創新創業相關工作坊、論壇、研討會、競賽及與企業進行學術與實習合作。
教學,培育創新創業人才,其他創業輔導及補助,創新課程教材與教法,,,,依創新數位教材製作支援及補助辦法，每年補助20門創新數位教材之製作
教學,培育創新創業人才,其他創業輔導及補助,創新課程教材與教法,,,,補助開設多元互動創新教學之課程：每年補助開設30門多元互動創新教學的課程
教學,培育創新創業人才,其他創業輔導及補助,開發創新創業課程,,,,尋找合作廠商與創投基金募集潛在資金，開發有意創業之人才，提供相關資訊。
教學,培育創新創業人才,其他創業輔導及補助,開發創新創業課程,,,,建構良好的支持系統，提供法律與智財權諮詢及相關的配套措施。
教學,就業力,生涯/職涯輔導,就業力提升,,,,製作職場菁英傳承數位教材及職涯數位系列講座。
教學,就業力,生涯/職涯輔導,創新多元雲端友善數位學習環境,,,,持續提升校友資料庫系統的便利性與功能性，搭配「網路回娘家」等活動，邀請校友定期更新個人資料並提供回饋意見，使系統功能更趨完善，成為系所與校友聯繫互動的重要資訊平台。
教學,就業力,生涯/職涯輔導,創新多元雲端友善數位學習環境,,,,每年辦理問卷調查工作坊，邀請問卷實施成果優異的系所同仁提供經驗分享，不斷精進調查技巧，具體提升填答比率。
教學,就業力,生涯/職涯輔導,創新多元雲端友善數位學習環境,,,,規劃補助各系所辦理具專業特色之職業講座及企業參訪活動、建置專業證照及實習獎勵制度、設計培養跨領域整合思考及發揮個人創意之工作坊、建構就業資訊分享平台及深耕社群系統、辦理校園徵才系列活動與實習說明會，藉以豐富共通職能學習資源，輔助學生完成理想卓越的職場接軌。
教學,就業力,生涯/職涯輔導,產業發展,,,,舉行相關訓練講座、課程、工作坊、及論壇等，發展國際化認證資訊與人才資源平台。
教學,就業力,就業博覽會,創新多元雲端友善數位學習環境,,,,透過課程地圖系統檢核各系所之教育目標、核心能力、課程規劃、未來職涯進路等資訊，協助學生充分了解各系所發展特色；並藉由校內開設課程與大專校院就業職能平台（UCAN）測驗職業分類勾稽，引導學生依個人UCAN測驗結果規劃與興趣、性向相符的課程，安排修課計畫，自主學習；辦理新生輔導員線上操作研習，以利輔導員帶領新生進行實際操作並完成修課規劃。
教學,就業力,就業博覽會,創新多元雲端友善數位學習環境,,,,對於大一新生，為協助學生適應與高中截然不同的大學學習環境，辦理全校性新生生涯定向班級輔導，鼓勵學生自我探索、善用系統計畫學習；進一步依據學生常見學習與適應問題辦理相關輔導活動，協助學生適應學習環境，促進個人發展。
教學,就業力,就業博覽會,創新多元雲端友善數位學習環境,,,,藉由活動辦理與問卷調查，了解學生目前生涯概況、面臨之困難與需求。根據生涯定向系統的使用狀況，以學生回饋優化系統，並將大數據分析結果回饋予各行政及教學單位，使教師能依據學生之生涯概況，做精準的輔導。
教學,就業力,就業博覽會,創新多元雲端友善數位學習環境,,,,結合每年最新產業脈動，透過專業職涯諮詢協助學生自主職涯規劃，引導學生參與全校性或系所專業性職場軟實力學習活動，並將相關成果整合為本校共通職能學習資料庫。
教學,就業力,就業博覽會,教務處行政支援,,,,配合本校新生生涯輔導，入學時針對大一新生開設選課機制輔導講座，使新生能盡快熟悉且融入大學生活。
教學,就業力,雇主滿意度調查,創新多元雲端友善數位學習環境,,,,每年實施校友問卷調查，邀請畢業1、3、5年校友填答問卷並更新個人資料。調查結果將作為本校建置校務研究資料庫的重要內容，並由專家分析後提供系所作為改善課程內涵與教學品質的重要依據，以加強未來畢業生的職涯競爭力。
教學,就業力,充實與改善硬體設備,創新多元雲端友善數位學習環境,,,,制定出全面且完善之就業力指標，並利用雇主滿意度調查瞭解各產業之企業主管對校友職場表現之主觀評估，以回饋在校生更具體的學習發展方向。
教學,其他,跨校學習資源整合與共享,理、工學院開設實驗技術專題課程可搭配校內新建構之跨領域創客空間,,,,於理學院儀器智慧化控制教學實驗室中設置各式精密電子儀器、雷射雕刻與切割機臺及3-D列印等設備，優化智慧型儀器製作的工作環境。
教學,其他,跨校學習資源整合與共享,理、工學院開設實驗技術專題課程可搭配校內新建構之跨領域創客空間,,,,將理學院微生物教學實驗室重新規劃為創新教學研究實驗室，建置奈米生醫檢測相關教學儀器設備，成為跨領域專題團隊創作與育成基地，並支援科學與技術跨領域微課程教學。
教學,其他,跨校學習資源整合與共享,通識教育中心為強化實作教學，將優化或建置相關學習場域及辦理相關教學活動,,,,視覺藝術創作、聽覺藝術多媒體及數位美學教室。
教學,其他,跨校學習資源整合與共享,通識教育中心為強化實作教學，將優化或建置相關學習場域及辦理相關教學活動,,,,多國語言創新教學多媒體教室。
教學,其他,跨校學習資源整合與共享,通識教育中心為強化實作教學，將優化或建置相關學習場域及辦理相關教學活動,,,,普及資訊及資安教學實驗室。
教學,其他,跨校學習資源整合與共享,通識教育中心為強化實作教學，將優化或建置相關學習場域及辦理相關教學活動,,,,因應雲嘉地區空氣品質惡化之校園室內外即時空汙監測及呼吸健康警示系統。
教學,其他,跨校學習資源整合與共享,通識教育中心為強化實作教學，將優化或建置相關學習場域及辦理相關教學活動,,,,建置虛擬/擴增實境（VR/AR）防災及地質教學展示場域。
教學,其他,跨校學習資源整合與共享,創新課程教材與教法,,,,在各院、清江學習中心、通識中心、語言中心等各建置創新教材製作工作室
教學,其他,跨校學習資源整合與共享,創新課程教材與教法,,,,在各院、清江學習中心、通識中心、語言中心建置智慧型互動教室
教學,其他,跨校學習資源整合與共享,鏈結核心產業,,,,建立多個與產業高度鏈結之教學特色實驗室，提升學生實作經驗。
教學,其他,跨校學習資源整合與共享,輔導協助教師出版教科書,,,,持續投入教學資源，汰換與新購教學軟硬體設備，建置實作教學場域，提供充足之教學助理以利教師結合現代化之教學方式
教學,其他,制訂限期升等相關規範,創新多元雲端友善數位學習環境,,,,透過差異化學習的方式來符合個別學生之學習速度。
教學,其他,制訂限期升等相關規範,教務處行政支援,,,,辦理學期預警輔導作業，以預警輔導措施提醒導師、系所和學生個別學習狀況，增強預警成效，達成強化學生自我檢視、自主學習的目的。
教學,其他,制訂限期升等相關規範,明師培育計畫–教學行政方面,,,,高風險學生預警，培養教師輔導知能，及運用校內外輔導資源之能力
